Protocollo,Longitude,Latitude,DataOraIncidente,Municipio
4159985,,,2019-01-01 17:50:00,
4159999,,,2019-01-01 02:50:00,
4159999,,,2019-01-01 02:50:00,
4159999,,,2019-01-01 02:50:00,
4159999,,,2019-01-01 02:50:00,
4159999,,,2019-01-01 02:50:00,
4160001,,,2019-01-01 16:40:00,
4160005,,,2019-01-01 01:30:00,
4160005,,,2019-01-01 01:30:00,
4160005,,,2019-01-01 01:30:00,
4160011,,,2019-01-01 07:00:00,
4160012,,,2019-01-01 02:00:00,
4160012,,,2019-01-01 02:00:00,
4160012,,,2019-01-01 02:00:00,
4160012,,,2019-01-01 02:00:00,
4160012,,,2019-01-01 02:00:00,
4160012,,,2019-01-01 02:00:00,
4160012,,,2019-01-01 02:00:00,
4160012,,,2019-01-01 02:00:00,
4160012,,,2019-01-01 02:00:00,
4160023,,,2019-01-01 21:00:00,
4160023,,,2019-01-01 21:00:00,
4160023,,,2019-01-01 21:00:00,
4160025,,,2019-01-02 08:10:00,
4160025,,,2019-01-02 08:10:00,
4160025,,,2019-01-02 08:10:00,
4160028,,,2019-01-01 16:30:00,
4160028,,,2019-01-01 16:30:00,
4160028,,,2019-01-01 16:30:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160035,,,2019-01-01 08:15:00,
4160039,,,2019-01-01 05:10:00,
4160039,,,2019-01-01 05:10:00,
4160044,,,2019-01-01 12:30:00,
4160044,,,2019-01-01 12:30:00,
4160046,,,2019-01-01 11:40:00,
4160046,,,2019-01-01 11:40:00,
4160046,,,2019-01-01 11:40:00,
4160048,,,2019-01-01 18:20:00,
4160048,,,2019-01-01 18:20:00,
4160048,,,2019-01-01 18:20:00,
4160057,,,2019-01-01 03:45:00,
4160057,,,2019-01-01 03:45:00,
4160057,,,2019-01-01 03:45:00,
4160057,,,2019-01-01 03:45:00,
4160057,,,2019-01-01 03:45:00,
4160061,,,2019-01-01 16:30:00,
4160061,,,2019-01-01 16:30:00,
4160061,,,2019-01-01 16:30:00,
4160061,,,2019-01-01 16:30:00,
4160097,,,2019-01-01 20:40:00,
4160097,,,2019-01-01 20:40:00,
4160097,,,2019-01-01 20:40:00,
4160136,,,2019-01-01 04:30:00,
4160136,,,2019-01-01 04:30:00,
4160136,,,2019-01-01 04:30:00,
4160136,,,2019-01-01 04:30:00,
4160136,,,2019-01-01 04:30:00,
4160143,,,2019-01-01 01:10:00,
4160143,,,2019-01-01 01:10:00,
4160143,,,2019-01-01 01:10:00,
4160146,,,2019-01-01 05:50:00,
4160146,,,2019-01-01 05:50:00,
4160155,,,2019-01-02 08:10:00,
4160155,,,2019-01-02 08:10:00,
4160155,,,2019-01-02 08:10:00,
4160155,,,2019-01-02 08:10:00,
4160167,,,2019-01-01 04:30:00,
4160167,,,2019-01-01 04:30:00,
4160167,,,2019-01-01 04:30:00,
4160169,,,2019-01-01 15:50:00,
4160169,,,2019-01-01 15:50:00,
4160169,,,2019-01-01 15:50:00,
4160169,,,2019-01-01 15:50:00,
4160194,,,2019-01-01 12:00:00,
4160194,,,2019-01-01 12:00:00,
4160194,,,2019-01-01 12:00:00,
4160194,,,2019-01-01 12:00:00,
4160194,,,2019-01-01 12:00:00,
4160198,,,2019-01-01 04:30:00,
4160200,,,2019-01-01 02:20:00,
4160200,,,2019-01-01 02:20:00,
4160232,,,2019-01-01 12:15:00,
4160232,,,2019-01-01 12:15:00,
4160240,,,2019-01-01 02:30:00,
4160240,,,2019-01-01 02:30:00,
4160240,,,2019-01-01 02:30:00,
4160240,,,2019-01-01 02:30:00,
4160263,,,2019-01-01 05:50:00,
4160263,,,2019-01-01 05:50:00,
4160263,,,2019-01-01 05:50:00,
4160265,,,2019-01-01 05:10:00,
4160265,,,2019-01-01 05:10:00,
4160265,,,2019-01-01 05:10:00,
4160265,,,2019-01-01 05:10:00,
4160269,,,2019-01-01 16:30:00,
4160269,,,2019-01-01 16:30:00,
4160282,,,2019-01-02 07:30:00,
4160282,,,2019-01-02 07:30:00,
4160295,,,2019-01-02 09:35:00,
4160295,,,2019-01-02 09:35:00,
4160318,,,2019-01-01 03:45:00,
4160318,,,2019-01-01 03:45:00,
4160318,,,2019-01-01 03:45:00,
4160318,,,2019-01-01 03:45:00,
4160318,,,2019-01-01 03:45:00,
4160318,,,2019-01-01 03:45:00,
4160318,,,2019-01-01 03:45:00,
4160323,,,2019-01-01 11:00:00,
4160323,,,2019-01-01 11:00:00,
4160385,,,2019-01-01 03:10:00,
4160391,,,2019-01-01 04:40:00,
4160391,,,2019-01-01 04:40:00,
4160396,,,2019-01-01 05:00:00,
4160396,,,2019-01-01 05:00:00,
4160396,,,2019-01-01 05:00:00,
4160396,,,2019-01-01 05:00:00,
4160396,,,2019-01-01 05:00:00,
4160410,,,2019-01-01 12:50:00,
4160410,,,2019-01-01 12:50:00,
4160449,,,2019-01-02 01:30:00,
4160449,,,2019-01-02 01:30:00,
4160449,,,2019-01-02 01:30:00,
4160463,,,2019-01-02 09:00:00,
4160463,,,2019-01-02 09:00:00,
4160463,,,2019-01-02 09:00:00,
4160498,,,2019-01-01 04:30:00,
4160498,,,2019-01-01 04:30:00,
4160517,,,2019-01-02 13:55:00,
4160517,,,2019-01-02 13:55:00,
4160524,,,2019-01-01 17:45:00,
4160524,,,2019-01-01 17:45:00,
4160568,,,2019-01-01 08:30:00,
4160612,,,2019-01-01 08:45:00,
4160686,,,2019-01-02 15:30:00,
4160686,,,2019-01-02 15:30:00,
4160686,,,2019-01-02 15:30:00,
4160686,,,2019-01-02 15:30:00,
4160782,,,2019-01-02 14:40:00,
4160782,,,2019-01-02 14:40:00,
4160805,,,2019-01-02 18:00:00,
4160815,,,2019-01-02 11:40:00,
4160819,,,2019-01-02 15:50:00,
4160819,,,2019-01-02 15:50:00,
4160819,,,2019-01-02 15:50:00,
4160820,,,2019-01-02 15:40:00,
4161126,,,2019-01-02 21:20:00,
4161127,,,2019-01-02 15:30:00,
4161127,,,2019-01-02 15:30:00,
4161131,,,2019-01-02 20:00:00,
4161137,,,2019-01-02 15:00:00,
4161137,,,2019-01-02 15:00:00,
4161145,,,2019-01-02 18:45:00,
4161145,,,2019-01-02 18:45:00,
4161157,,,2019-01-02 18:55:00,
4161157,,,2019-01-02 18:55:00,
4161160,,,2019-01-03 00:30:00,
4161160,,,2019-01-03 00:30:00,
4161162,,,2019-01-02 15:50:00,
4161162,,,2019-01-02 15:50:00,
4161162,,,2019-01-02 15:50:00,
4161162,,,2019-01-02 15:50:00,
4161162,,,2019-01-02 15:50:00,
4161162,,,2019-01-02 15:50:00,
4161162,,,2019-01-02 15:50:00,
4161163,,,2019-01-02 12:15:00,
4161163,,,2019-01-02 12:15:00,
4161163,,,2019-01-02 12:15:00,
4161163,,,2019-01-02 12:15:00,
4161164,,,2019-01-02 21:40:00,
4161164,,,2019-01-02 21:40:00,
4161169,,,2019-01-02 12:25:00,
4161169,,,2019-01-02 12:25:00,
4161181,,,2019-01-02 07:50:00,
4161181,,,2019-01-02 07:50:00,
4161182,,,2019-01-02 15:10:00,
4161182,,,2019-01-02 15:10:00,
4161182,,,2019-01-02 15:10:00,
4161185,,,2019-01-02 12:50:00,
4161186,,,2019-01-02 13:30:00,
4161186,,,2019-01-02 13:30:00,
4161191,,,2019-01-02 20:40:00,
4161191,,,2019-01-02 20:40:00,
4161197,,,2019-01-02 18:30:00,
4161197,,,2019-01-02 18:30:00,
4161197,,,2019-01-02 18:30:00,
4161197,,,2019-01-02 18:30:00,
4161213,,,2019-01-03 01:40:00,
4161213,,,2019-01-03 01:40:00,
4161213,,,2019-01-03 01:40:00,
4161217,,,2019-01-02 19:30:00,
4161217,,,2019-01-02 19:30:00,
4161233,,,2019-01-02 23:25:00,
4161233,,,2019-01-02 23:25:00,
4161237,,,2019-01-02 09:10:00,
4161237,,,2019-01-02 09:10:00,
4161237,,,2019-01-02 09:10:00,
4161243,,,2019-01-03 02:00:00,
4161243,,,2019-01-03 02:00:00,
4161243,,,2019-01-03 02:00:00,
4161256,,,2019-01-03 08:40:00,
4161256,,,2019-01-03 08:40:00,
4161274,,,2019-01-02 10:30:00,
4161281,,,2019-01-03 04:10:00,
4161281,,,2019-01-03 04:10:00,
4161307,,,2019-01-03 09:20:00,
4161307,,,2019-01-03 09:20:00,
4161311,,,2019-01-02 22:20:00,
4161311,,,2019-01-02 22:20:00,
4161311,,,2019-01-02 22:20:00,
4161311,,,2019-01-02 22:20:00,
4161312,,,2019-01-02 21:00:00,
4161312,,,2019-01-02 21:00:00,
4161317,,,2019-01-02 16:50:00,
4161317,,,2019-01-02 16:50:00,
4161325,,,2019-01-02 17:00:00,
4161325,,,2019-01-02 17:00:00,
4161341,,,2019-01-02 12:20:00,
4161341,,,2019-01-02 12:20:00,
4161366,,,2019-01-03 09:00:00,
4161366,,,2019-01-03 09:00:00,
4161386,,,2019-01-02 10:50:00,
4161386,,,2019-01-02 10:50:00,
4161386,,,2019-01-02 10:50:00,
4161394,,,2019-01-02 16:50:00,
4161394,,,2019-01-02 16:50:00,
4161454,,,2019-01-02 08:50:00,
4161454,,,2019-01-02 08:50:00,
4161457,,,2019-01-03 06:40:00,
4161457,,,2019-01-03 06:40:00,
4161474,,,2019-01-03 11:10:00,
4161474,,,2019-01-03 11:10:00,
4161484,,,2019-01-02 17:40:00,
4161484,,,2019-01-02 17:40:00,
4161484,,,2019-01-02 17:40:00,
4161484,,,2019-01-02 17:40:00,
4161497,,,2019-01-03 11:20:00,
4161497,,,2019-01-03 11:20:00,
4161497,,,2019-01-03 11:20:00,
4161516,,,2019-01-03 11:35:00,
4161516,,,2019-01-03 11:35:00,
4161516,,,2019-01-03 11:35:00,
4161543,,,2019-01-03 10:55:00,
4161543,,,2019-01-03 10:55:00,
4161647,,,2019-01-03 12:30:00,
4161647,,,2019-01-03 12:30:00,
4161648,,,2019-01-02 22:30:00,
4161648,,,2019-01-02 22:30:00,
4161648,,,2019-01-02 22:30:00,
4161648,,,2019-01-02 22:30:00,
4161657,,,2019-01-03 11:10:00,
4161657,,,2019-01-03 11:10:00,
4161657,,,2019-01-03 11:10:00,
4161739,,,2019-01-01 03:35:00,
4161739,,,2019-01-01 03:35:00,
4161739,,,2019-01-01 03:35:00,
4161748,,,2019-01-02 13:00:00,
4161748,,,2019-01-02 13:00:00,
4161748,,,2019-01-02 13:00:00,
4161777,,,2019-01-03 13:15:00,
4161868,,,2019-01-03 08:30:00,
4161868,,,2019-01-03 08:30:00,
4161868,,,2019-01-03 08:30:00,
4161971,,,2019-01-03 16:45:00,
4161971,,,2019-01-03 16:45:00,
4161987,,,2019-01-03 17:10:00,
4161987,,,2019-01-03 17:10:00,
4161996,,,2019-01-03 15:55:00,
4161996,,,2019-01-03 15:55:00,
4162033,,,2019-01-02 17:39:00,
4162033,,,2019-01-02 17:39:00,
4162033,,,2019-01-02 17:39:00,
4162052,,,2019-01-03 18:20:00,
4162052,,,2019-01-03 18:20:00,
4162091,,,2019-01-03 17:15:00,
4162091,,,2019-01-03 17:15:00,
4162091,,,2019-01-03 17:15:00,
4162091,,,2019-01-03 17:15:00,
4162417,,,2019-01-03 18:30:00,
4162417,,,2019-01-03 18:30:00,
4162417,,,2019-01-03 18:30:00,
4162417,,,2019-01-03 18:30:00,
4162417,,,2019-01-03 18:30:00,
4162417,,,2019-01-03 18:30:00,
4162433,,,2019-01-03 10:50:00,
4162433,,,2019-01-03 10:50:00,
4162451,,,2019-01-03 09:15:00,
4162451,,,2019-01-03 09:15:00,
4162463,,,2019-01-03 14:05:00,
4162463,,,2019-01-03 14:05:00,
4162463,,,2019-01-03 14:05:00,
4162463,,,2019-01-03 14:05:00,
4162463,,,2019-01-03 14:05:00,
4162466,,,2019-01-03 20:45:00,
4162467,,,2019-01-03 20:40:00,
4162467,,,2019-01-03 20:40:00,
4162467,,,2019-01-03 20:40:00,
4162469,,,2019-01-03 11:00:00,
4162469,,,2019-01-03 11:00:00,
4162472,,,2019-01-03 14:25:00,
4162472,,,2019-01-03 14:25:00,
4162472,,,2019-01-03 14:25:00,
4162472,,,2019-01-03 14:25:00,
4162473,,,2019-01-03 12:50:00,
4162473,,,2019-01-03 12:50:00,
4162473,,,2019-01-03 12:50:00,
4162473,,,2019-01-03 12:50:00,
4162474,,,2019-01-03 10:30:00,
4162474,,,2019-01-03 10:30:00,
4162474,,,2019-01-03 10:30:00,
4162476,,,2019-01-03 10:00:00,
4162476,,,2019-01-03 10:00:00,
4162476,,,2019-01-03 10:00:00,
4162476,,,2019-01-03 10:00:00,
4162477,,,2019-01-03 22:00:00,
4162477,,,2019-01-03 22:00:00,
4162477,,,2019-01-03 22:00:00,
4162477,,,2019-01-03 22:00:00,
4162479,,,2019-01-03 20:45:00,
4162479,,,2019-01-03 20:45:00,
4162480,,,2019-01-03 11:45:00,
4162480,,,2019-01-03 11:45:00,
4162481,,,2019-01-03 18:45:00,
4162481,,,2019-01-03 18:45:00,
4162481,,,2019-01-03 18:45:00,
4162482,,,2019-01-03 17:00:00,
4162482,,,2019-01-03 17:00:00,
4162485,,,2019-01-04 07:15:00,
4162485,,,2019-01-04 07:15:00,
4162490,,,2019-01-03 10:30:00,
4162490,,,2019-01-03 10:30:00,
4162491,,,2019-01-03 19:30:00,
4162499,,,2019-01-03 20:10:00,
4162499,,,2019-01-03 20:10:00,
4162503,,,2019-01-03 15:25:00,
4162503,,,2019-01-03 15:25:00,
4162503,,,2019-01-03 15:25:00,
4162503,,,2019-01-03 15:25:00,
4162504,,,2019-01-03 18:00:00,
4162504,,,2019-01-03 18:00:00,
4162506,,,2019-01-03 19:35:00,
4162506,,,2019-01-03 19:35:00,
4162506,,,2019-01-03 19:35:00,
4162512,,,2019-01-03 23:20:00,
4162512,,,2019-01-03 23:20:00,
4162512,,,2019-01-03 23:20:00,
4162512,,,2019-01-03 23:20:00,
4162512,,,2019-01-03 23:20:00,
4162515,,,2019-01-03 10:30:00,
4162515,,,2019-01-03 10:30:00,
4162527,,,2019-01-03 12:20:00,
4162527,,,2019-01-03 12:20:00,
4162533,,,2019-01-03 20:30:00,
4162533,,,2019-01-03 20:30:00,
4162535,,,2019-01-03 20:30:00,
4162550,,,2019-01-03 12:00:00,
4162550,,,2019-01-03 12:00:00,
4162553,,,2019-01-03 23:20:00,
4162553,,,2019-01-03 23:20:00,
4162553,,,2019-01-03 23:20:00,
4162557,,,2019-01-03 17:55:00,
4162557,,,2019-01-03 17:55:00,
4162561,,,2019-01-03 12:45:00,
4162561,,,2019-01-03 12:45:00,
4162561,,,2019-01-03 12:45:00,
4162563,,,2019-01-03 16:50:00,
4162563,,,2019-01-03 16:50:00,
4162564,,,2019-01-03 15:20:00,
4162564,,,2019-01-03 15:20:00,
4162564,,,2019-01-03 15:20:00,
4162564,,,2019-01-03 15:20:00,
4162564,,,2019-01-03 15:20:00,
4162565,,,2019-01-03 12:30:00,
4162565,,,2019-01-03 12:30:00,
4162565,,,2019-01-03 12:30:00,
4162565,,,2019-01-03 12:30:00,
4162568,,,2019-01-03 18:00:00,
4162568,,,2019-01-03 18:00:00,
4162568,,,2019-01-03 18:00:00,
4162570,,,2019-01-03 17:40:00,
4162570,,,2019-01-03 17:40:00,
4162570,,,2019-01-03 17:40:00,
4162574,,,2019-01-04 06:00:00,
4162574,,,2019-01-04 06:00:00,
4162577,,,2019-01-04 02:45:00,
4162577,,,2019-01-04 02:45:00,
4162577,,,2019-01-04 02:45:00,
4162588,,,2019-01-03 13:15:00,
4162588,,,2019-01-03 13:15:00,
4162588,,,2019-01-03 13:15:00,
4162588,,,2019-01-03 13:15:00,
4162597,,,2019-01-03 15:00:00,
4162597,,,2019-01-03 15:00:00,
4162614,,,2019-01-03 15:40:00,
4162614,,,2019-01-03 15:40:00,
4162614,,,2019-01-03 15:40:00,
4162614,,,2019-01-03 15:40:00,
4162623,,,2019-01-03 07:20:00,
4162623,,,2019-01-03 07:20:00,
4162636,,,2019-01-03 18:25:00,
4162636,,,2019-01-03 18:25:00,
4162636,,,2019-01-03 18:25:00,
4162636,,,2019-01-03 18:25:00,
4162636,,,2019-01-03 18:25:00,
4162636,,,2019-01-03 18:25:00,
4162658,,,2019-01-03 19:00:00,
4162658,,,2019-01-03 19:00:00,
4162658,,,2019-01-03 19:00:00,
4162661,,,2019-01-03 20:10:00,
4162661,,,2019-01-03 20:10:00,
4162661,,,2019-01-03 20:10:00,
4162663,,,2019-01-03 10:30:00,
4162663,,,2019-01-03 10:30:00,
4162666,,,2019-01-03 07:00:00,
4162675,,,2019-01-03 17:50:00,
4162675,,,2019-01-03 17:50:00,
4162687,,,2019-01-04 07:45:00,
4162687,,,2019-01-04 07:45:00,
4162704,,,2019-01-03 18:20:00,
4162704,,,2019-01-03 18:20:00,
4162736,,,2019-01-04 10:30:00,
4162736,,,2019-01-04 10:30:00,
4162743,,,2019-01-04 08:30:00,
4162743,,,2019-01-04 08:30:00,
4162761,,,2019-01-04 10:20:00,
4162772,,,2019-01-01 04:45:00,
4162772,,,2019-01-01 04:45:00,
4162826,,,2019-01-04 11:30:00,
4162826,,,2019-01-04 11:30:00,
4162864,,,2019-01-03 16:30:00,
4162864,,,2019-01-03 16:30:00,
4162868,,,2019-01-04 11:20:00,
4162868,,,2019-01-04 11:20:00,
4162868,,,2019-01-04 11:20:00,
4162868,,,2019-01-04 11:20:00,
4162868,,,2019-01-04 11:20:00,
4162868,,,2019-01-04 11:20:00,
4162870,,,2019-01-04 00:05:00,
4162870,,,2019-01-04 00:05:00,
4162999,,,2019-01-03 15:40:00,
4162999,,,2019-01-03 15:40:00,
4163011,,,2019-01-04 09:40:00,
4163011,,,2019-01-04 09:40:00,
4163033,,,2019-01-04 06:10:00,
4163033,,,2019-01-04 06:10:00,
4163033,,,2019-01-04 06:10:00,
4163054,,,2019-01-04 09:05:00,
4163054,,,2019-01-04 09:05:00,
4163061,,,2019-01-04 07:10:00,
4163064,,,2019-01-04 09:40:00,
4163064,,,2019-01-04 09:40:00,
4163070,,,2019-01-04 08:45:00,
4163070,,,2019-01-04 08:45:00,
4163090,,,2019-01-04 05:25:00,
4163090,,,2019-01-04 05:25:00,
4163134,,,2019-01-04 16:00:00,
4163134,,,2019-01-04 16:00:00,
4163134,,,2019-01-04 16:00:00,
4163242,,,2019-01-04 12:00:00,
4163242,,,2019-01-04 12:00:00,
4163653,,,2019-01-05 00:30:00,
4163653,,,2019-01-05 00:30:00,
4163653,,,2019-01-05 00:30:00,
4163665,,,2019-01-05 03:20:00,
4163665,,,2019-01-05 03:20:00,
4163671,,,2019-01-04 15:35:00,
4163671,,,2019-01-04 15:35:00,
4163676,,,2019-01-04 09:35:00,
4163676,,,2019-01-04 09:35:00,
4163676,,,2019-01-04 09:35:00,
4163676,,,2019-01-04 09:35:00,
4163677,,,2019-01-04 23:45:00,
4163677,,,2019-01-04 23:45:00,
4163677,,,2019-01-04 23:45:00,
4163677,,,2019-01-04 23:45:00,
4163679,,,2019-01-04 10:15:00,
4163679,,,2019-01-04 10:15:00,
4163679,,,2019-01-04 10:15:00,
4163681,,,2019-01-04 17:30:00,
4163681,,,2019-01-04 17:30:00,
4163685,,,2019-01-04 12:15:00,
4163685,,,2019-01-04 12:15:00,
4163688,,,2019-01-04 11:30:00,
4163688,,,2019-01-04 11:30:00,
4163688,,,2019-01-04 11:30:00,
4163688,,,2019-01-04 11:30:00,
4163690,,,2019-01-04 16:00:00,
4163690,,,2019-01-04 16:00:00,
4163690,,,2019-01-04 16:00:00,
4163706,,,2019-01-04 20:30:00,
4163770,,,2019-01-04 10:00:00,
4163770,,,2019-01-04 10:00:00,
4163788,,,2019-01-04 13:50:00,
4163788,,,2019-01-04 13:50:00,
4163808,,,2019-01-04 10:05:00,
4163808,,,2019-01-04 10:05:00,
4163808,,,2019-01-04 10:05:00,
4163828,,,2019-01-04 11:00:00,
4163828,,,2019-01-04 11:00:00,
4163838,,,2019-01-04 10:00:00,
4163838,,,2019-01-04 10:00:00,
4163841,,,2019-01-04 09:55:00,
4163841,,,2019-01-04 09:55:00,
4163841,,,2019-01-04 09:55:00,
4163841,,,2019-01-04 09:55:00,
4163850,,,2019-01-04 15:15:00,
4163850,,,2019-01-04 15:15:00,
4163859,,,2019-01-04 12:00:00,
4163859,,,2019-01-04 12:00:00,
4163859,,,2019-01-04 12:00:00,
4163864,,,2019-01-04 12:00:00,
4163864,,,2019-01-04 12:00:00,
4163864,,,2019-01-04 12:00:00,
4163877,,,2019-01-04 17:40:00,
4163877,,,2019-01-04 17:40:00,
4163889,,,2019-01-04 17:40:00,
4163889,,,2019-01-04 17:40:00,
4164015,,,2019-01-04 13:11:00,
4164015,,,2019-01-04 13:11:00,
4164096,,,2019-01-05 12:00:00,
4164126,,,2019-01-04 07:00:00,
4164130,,,2019-01-04 12:35:00,
4164132,,,2019-01-04 13:30:00,
4164132,,,2019-01-04 13:30:00,
4164133,,,2019-01-04 17:20:00,
4164133,,,2019-01-04 17:20:00,
4164134,,,2019-01-04 16:20:00,
4164134,,,2019-01-04 16:20:00,
4164134,,,2019-01-04 16:20:00,
4164136,,,2019-01-05 05:47:00,
4164136,,,2019-01-05 05:47:00,
4164136,,,2019-01-05 05:47:00,
4164236,,,2019-01-04 22:50:00,
4164236,,,2019-01-04 22:50:00,
4164236,,,2019-01-04 22:50:00,
4164258,,,2019-01-05 02:00:00,
4164258,,,2019-01-05 02:00:00,
4164260,,,2019-01-05 11:10:00,
4164260,,,2019-01-05 11:10:00,
4164262,,,2019-01-05 12:00:00,
4164262,,,2019-01-05 12:00:00,
4164363,,,2019-01-05 18:10:00,
4164363,,,2019-01-05 18:10:00,
4164405,,,2019-01-04 13:00:00,
4164405,,,2019-01-04 13:00:00,
4164405,,,2019-01-04 13:00:00,
4164405,,,2019-01-04 13:00:00,
4164405,,,2019-01-04 13:00:00,
4164405,,,2019-01-04 13:00:00,
4164419,,,2019-01-05 18:00:00,
4164419,,,2019-01-05 18:00:00,
4164430,,,2019-01-05 15:00:00,
4164430,,,2019-01-05 15:00:00,
4164430,,,2019-01-05 15:00:00,
4164430,,,2019-01-05 15:00:00,
4164430,,,2019-01-05 15:00:00,
4164430,,,2019-01-05 15:00:00,
4164437,,,2019-01-05 12:10:00,
4164793,,,2019-01-05 20:40:00,
4164793,,,2019-01-05 20:40:00,
4164793,,,2019-01-05 20:40:00,
4164794,,,2019-01-05 13:00:00,
4164794,,,2019-01-05 13:00:00,
4164794,,,2019-01-05 13:00:00,
4164794,,,2019-01-05 13:00:00,
4164798,,,2019-01-05 15:45:00,
4164798,,,2019-01-05 15:45:00,
4164799,,,2019-01-05 12:40:00,
4164799,,,2019-01-05 12:40:00,
4164799,,,2019-01-05 12:40:00,
4164803,,,2019-01-04 17:15:00,
4164803,,,2019-01-04 17:15:00,
4164869,,,2019-01-05 18:00:00,
4164869,,,2019-01-05 18:00:00,
4164869,,,2019-01-05 18:00:00,
4164884,,,2019-01-05 19:30:00,
4164884,,,2019-01-05 19:30:00,
4164884,,,2019-01-05 19:30:00,
4164884,,,2019-01-05 19:30:00,
4164888,,,2019-01-05 15:10:00,
4164888,,,2019-01-05 15:10:00,
4164894,,,2019-01-05 23:45:00,
4164894,,,2019-01-05 23:45:00,
4164894,,,2019-01-05 23:45:00,
4164894,,,2019-01-05 23:45:00,
4164947,,,2019-01-04 13:45:00,
4164947,,,2019-01-04 13:45:00,
4164981,,,2019-01-05 15:15:00,
4164981,,,2019-01-05 15:15:00,
4164984,,,2019-01-05 15:10:00,
4164984,,,2019-01-05 15:10:00,
4164985,,,2019-01-04 17:00:00,
4164985,,,2019-01-04 17:00:00,
4164985,,,2019-01-04 17:00:00,
4164989,,,2019-01-04 12:30:00,
4164989,,,2019-01-04 12:30:00,
4164989,,,2019-01-04 12:30:00,
4164991,,,2019-01-04 12:00:00,
4164991,,,2019-01-04 12:00:00,
4165008,,,2019-01-05 09:45:00,
4165008,,,2019-01-05 09:45:00,
4165026,,,2019-01-05 19:45:00,
4165026,,,2019-01-05 19:45:00,
4165026,,,2019-01-05 19:45:00,
4165026,,,2019-01-05 19:45:00,
4165026,,,2019-01-05 19:45:00,
4165135,,,2019-01-05 17:45:00,
4165135,,,2019-01-05 17:45:00,
4165135,,,2019-01-05 17:45:00,
4165179,,,2019-01-06 14:20:00,
4165179,,,2019-01-06 14:20:00,
4165304,,,2019-01-06 14:55:00,
4165304,,,2019-01-06 14:55:00,
4165676,,,2019-01-05 09:00:00,
4165684,,,2019-01-05 13:20:00,
4165684,,,2019-01-05 13:20:00,
4165684,,,2019-01-05 13:20:00,
4165690,,,2019-01-04 10:05:00,
4165699,,,2019-01-05 12:15:00,
