Protocollo,Longitude,Latitude,DataOraIncidente,Municipio
5220570,12.4913,41.8571,2021-01-02 20:40:00,Municipio VIII
5220584,12.481,41.8475,2021-01-02 20:45:00,Municipio VIII
5220584,12.481,41.8475,2021-01-02 20:45:00,Municipio VIII
5220584,12.481,41.8475,2021-01-02 20:45:00,Municipio VIII
5220584,12.481,41.8475,2021-01-02 20:45:00,Municipio VIII
5220584,12.481,41.8475,2021-01-02 20:45:00,Municipio VIII
5220584,12.481,41.8475,2021-01-02 20:45:00,Municipio VIII
5220710,12.4411,41.9404,2021-01-02 13:45:00,Municipio XIV
5220817,12.5923,41.8391,2021-01-02 17:53:00,Municipio VII
5220822,12.6207,41.8304,2021-01-03 01:00:00,Municipio VII
5220822,12.6207,41.8304,2021-01-03 01:00:00,Municipio VII
5220828,12.6207,41.8304,2021-01-03 10:00:00,Municipio VII
5221098,12.5004,41.9016,2021-01-01 18:05:00,Municipio I
5221098,12.5004,41.9016,2021-01-01 18:05:00,Municipio I
5221111,12.5422,41.8906,2021-01-03 10:35:00,Municipio V
5221111,12.5422,41.8906,2021-01-03 10:35:00,Municipio V
5221111,12.5422,41.8906,2021-01-03 10:35:00,Municipio V
5221132,12.4865,42.0,2021-01-03 10:50:00,Municipio XV
5221132,12.4865,42.0,2021-01-03 10:50:00,Municipio XV
5221144,12.5486,41.9394,2021-01-02 06:20:00,Municipio IV
5221151,12.5504,41.8688,2021-01-03 14:00:00,Municipio V
5221152,12.4579,41.9381,2021-01-03 13:30:00,Municipio XV
5221160,12.4451,41.9268,2021-01-03 20:25:00,Municipio XIV
5221160,12.4451,41.9268,2021-01-03 20:25:00,Municipio XIV
5221160,12.4451,41.9268,2021-01-03 20:25:00,Municipio XIV
5221165,12.485,41.9518,2021-01-03 13:10:00,Municipio XV
5221166,12.5588,41.8276,2021-01-03 21:10:00,Municipio VII
5221169,12.5086,41.9143,2021-01-03 22:30:00,Municipio II
5221169,12.5086,41.9143,2021-01-03 22:30:00,Municipio II
5221169,12.5086,41.9143,2021-01-03 22:30:00,Municipio II
5221169,12.5086,41.9143,2021-01-03 22:30:00,Municipio II
5221173,12.4561,41.9381,2021-01-03 18:30:00,Municipio XV
5221174,12.5431,41.8866,2021-01-03 19:20:00,Municipio V
5221174,12.5431,41.8866,2021-01-03 19:20:00,Municipio V
5221180,12.4242,41.8105,2021-01-02 19:00:00,Municipio IX
5221180,12.4242,41.8105,2021-01-02 19:00:00,Municipio IX
5221184,12.6212,41.8626,2021-01-01 21:45:00,Municipio VI
5221184,12.6212,41.8626,2021-01-01 21:45:00,Municipio VI
5221186,12.6625,41.8885,2021-01-02 21:30:00,Municipio VI
5221186,12.6625,41.8885,2021-01-02 21:30:00,Municipio VI
5221188,12.5468,41.9412,2021-01-03 13:20:00,Municipio III
5221188,12.5468,41.9412,2021-01-03 13:20:00,Municipio III
5221188,12.5468,41.9412,2021-01-03 13:20:00,Municipio III
5221190,12.5085,41.8784,2021-01-03 16:30:00,Municipio VII
5221190,12.5085,41.8784,2021-01-03 16:30:00,Municipio VII
5221197,12.6281,41.8764,2021-01-03 14:10:00,Municipio VI
5221197,12.6281,41.8764,2021-01-03 14:10:00,Municipio VI
5221197,12.6281,41.8764,2021-01-03 14:10:00,Municipio VI
5221205,12.6167,41.876,2021-01-03 19:30:00,Municipio VI
5221205,12.6167,41.876,2021-01-03 19:30:00,Municipio VI
5221205,12.6167,41.876,2021-01-03 19:30:00,Municipio VI
5221208,12.5496,41.9497,2021-01-02 18:30:00,Municipio III
5221208,12.5496,41.9497,2021-01-02 18:30:00,Municipio III
5221212,12.4368,41.843,2021-01-03 17:30:00,Municipio XI
5221212,12.4368,41.843,2021-01-03 17:30:00,Municipio XI
5221219,12.4247,41.8105,2021-01-02 20:20:00,Municipio IX
5221219,12.4247,41.8105,2021-01-02 20:20:00,Municipio IX
5221233,12.5695,41.8845,2021-01-03 22:00:00,Municipio V
5221233,12.5695,41.8845,2021-01-03 22:00:00,Municipio V
5221233,12.5695,41.8845,2021-01-03 22:00:00,Municipio V
5221237,12.4396,41.8962,2021-01-02 18:15:00,Municipio XIII
5221237,12.4396,41.8962,2021-01-02 18:15:00,Municipio XIII
5221242,12.592,41.8936,2021-01-03 15:45:00,Municipio V
5221258,12.4536,41.8089,2021-01-02 19:40:00,Municipio IX
5221268,12.6125,41.9709,2021-01-03 09:40:00,
5221273,12.5341,41.9063,2021-01-02 12:45:00,Municipio IV
5221281,12.3856,41.9147,2021-01-02 21:50:00,Municipio XIII
5221292,12.3856,41.9147,2021-01-02 21:45:00,Municipio XIII
5221300,12.5274,41.9211,2021-01-03 13:55:00,Municipio IV
5221300,12.5274,41.9211,2021-01-03 13:55:00,Municipio IV
5221300,12.5274,41.9211,2021-01-03 13:55:00,Municipio IV
5221307,12.435,41.7464,2021-01-02 20:10:00,Municipio X
5221308,12.5275,41.9224,2021-01-03 19:00:00,Municipio IV
5221333,12.3575,41.7827,2021-01-01 01:50:00,Municipio X
5221338,12.4928,41.8968,2021-01-01 10:10:00,Municipio I
5221338,12.4928,41.8968,2021-01-01 10:10:00,Municipio I
5221345,12.5116,41.8077,2021-01-02 20:30:00,Municipio IX
5221378,12.4649,41.9007,2021-01-02 15:15:00,Municipio I
5221378,12.4649,41.9007,2021-01-02 15:15:00,Municipio I
5221384,12.3914,41.8847,2021-01-03 07:50:00,Municipio XIII
5221400,12.3702,41.8164,2021-01-03 18:45:00,Municipio XI
5221400,12.3702,41.8164,2021-01-03 18:45:00,Municipio XI
5221412,12.2756,41.7308,2021-01-01 16:30:00,Municipio X
5221412,12.2756,41.7308,2021-01-01 16:30:00,Municipio X
5221426,12.5156,41.8995,2021-01-01 08:00:00,Municipio II
5221426,12.5156,41.8995,2021-01-01 08:00:00,Municipio II
5221427,12.4586,41.9172,2021-01-02 20:35:00,Municipio I
5221427,12.4586,41.9172,2021-01-02 20:35:00,Municipio I
5221447,12.5212,41.9096,2021-01-01 19:15:00,Municipio II
5221447,12.5212,41.9096,2021-01-01 19:15:00,Municipio II
5221459,12.5203,41.9136,2021-01-02 12:30:00,Municipio II
5221459,12.5203,41.9136,2021-01-02 12:30:00,Municipio II
5221469,12.4658,41.8885,2021-01-02 21:50:00,Municipio I
5221469,12.4658,41.8885,2021-01-02 21:50:00,Municipio I
5221469,12.4658,41.8885,2021-01-02 21:50:00,Municipio I
5221469,12.4658,41.8885,2021-01-02 21:50:00,Municipio I
5221469,12.4658,41.8885,2021-01-02 21:50:00,Municipio I
5221504,,,2021-01-03 09:00:00,
5221514,12.4441,41.8666,2021-01-01 12:30:00,Municipio XII
5221514,12.4441,41.8666,2021-01-01 12:30:00,Municipio XII
5221528,12.5263,41.9165,2021-01-03 13:50:00,Municipio II
5221528,12.5263,41.9165,2021-01-03 13:50:00,Municipio II
5221528,12.5263,41.9165,2021-01-03 13:50:00,Municipio II
5221542,12.3463,41.8776,2021-01-02 18:15:00,Municipio XII
5221542,12.3463,41.8776,2021-01-02 18:15:00,Municipio XII
5221542,12.3463,41.8776,2021-01-02 18:15:00,Municipio XII
5221542,12.3463,41.8776,2021-01-02 18:15:00,Municipio XII
5221545,12.4749,41.9011,2021-01-03 07:50:00,Municipio I
5221554,12.4408,41.9023,2021-01-03 21:50:00,Municipio XIII
5221554,12.4408,41.9023,2021-01-03 21:50:00,Municipio XIII
5221562,12.3544,41.7776,2021-01-02 11:00:00,Municipio X
5221562,12.3544,41.7776,2021-01-02 11:00:00,Municipio X
5221592,12.2772,41.7365,2021-01-02 11:40:00,Municipio X
5221592,12.2772,41.7365,2021-01-02 11:40:00,Municipio X
5221597,12.5486,41.8514,2021-01-04 09:50:00,Municipio VII
5221598,,,2021-01-04 07:10:00,
5221639,12.3791,41.9018,2021-01-03 23:20:00,Municipio XIII
5221639,12.3791,41.9018,2021-01-03 23:20:00,Municipio XIII
5221786,12.4507,41.9067,2021-01-02 13:00:00,Municipio I
5221786,12.4507,41.9067,2021-01-02 13:00:00,Municipio I
5221822,12.4542,41.9299,2021-01-02 06:15:00,Municipio I
5221860,12.4957,41.898,2021-01-04 11:20:00,Municipio I
5221860,12.4957,41.898,2021-01-04 11:20:00,Municipio I
5221876,12.4504,41.9207,2021-01-02 13:20:00,Municipio I
5221876,12.4504,41.9207,2021-01-02 13:20:00,Municipio I
5221932,12.5425,41.8732,2021-01-04 13:10:00,Municipio V
5221932,12.5425,41.8732,2021-01-04 13:10:00,Municipio V
5221941,12.5014,41.9096,2021-01-01 13:50:00,Municipio II
5222067,12.5039,41.915,2021-01-02 20:40:00,Municipio II
5222067,12.5039,41.915,2021-01-02 20:40:00,Municipio II
5222075,12.4792,41.9126,2021-01-02 16:20:00,Municipio II
5222075,12.4792,41.9126,2021-01-02 16:20:00,Municipio II
5222086,12.5122,41.9333,2021-01-02 12:35:00,Municipio II
5222086,12.5122,41.9333,2021-01-02 12:35:00,Municipio II
5222124,12.4447,41.9315,2021-01-02 15:40:00,Municipio I
5222124,12.4447,41.9315,2021-01-02 15:40:00,Municipio I
5222124,12.4447,41.9315,2021-01-02 15:40:00,Municipio I
5222176,12.5749,41.8418,2021-01-04 07:00:00,Municipio VII
5222180,12.5749,41.8419,2021-01-04 07:05:00,Municipio VII
5222181,12.4817,41.9107,2021-01-04 16:50:00,Municipio II
5222183,12.5749,41.842,2021-01-04 07:06:00,Municipio VII
5222188,12.4447,41.9315,2021-01-02 15:45:00,Municipio I
5222189,12.5625,41.8242,2021-01-04 07:45:00,Municipio VIII
5222189,12.5625,41.8242,2021-01-04 07:45:00,Municipio VIII
5222203,12.5572,41.8598,2021-01-04 11:50:00,Municipio VII
5222203,12.5572,41.8598,2021-01-04 11:50:00,Municipio VII
5222203,12.5572,41.8598,2021-01-04 11:50:00,Municipio VII
5222203,12.5572,41.8598,2021-01-04 11:50:00,Municipio VII
5222204,12.435,41.8902,2021-01-04 08:15:00,Municipio XIII
5222207,12.4217,41.8767,2021-01-04 10:15:00,Municipio XII
5222207,12.4217,41.8767,2021-01-04 10:15:00,Municipio XII
5222207,12.4217,41.8767,2021-01-04 10:15:00,Municipio XII
5222207,12.4217,41.8767,2021-01-04 10:15:00,Municipio XII
5222207,12.4217,41.8767,2021-01-04 10:15:00,Municipio XII
5222211,12.5357,41.8462,2021-01-04 17:20:00,Municipio VIII
5222211,12.5357,41.8462,2021-01-04 17:20:00,Municipio VIII
5222212,12.4409,41.858,2021-01-04 10:15:00,Municipio XII
5222212,12.4409,41.858,2021-01-04 10:15:00,Municipio XII
5222220,12.4609,41.8852,2021-01-04 07:15:00,Municipio XII
5222220,12.4609,41.8852,2021-01-04 07:15:00,Municipio XII
5222290,12.4352,41.7457,2021-01-04 19:00:00,Municipio IX
5222290,12.4352,41.7457,2021-01-04 19:00:00,Municipio IX
5222332,12.4632,41.8418,2021-01-04 09:10:00,Municipio IX
5222333,12.4427,41.8481,2021-01-04 11:15:00,Municipio XI
5222337,12.4645,41.8657,2021-01-04 14:00:00,Municipio XI
5222341,12.4081,41.8644,2021-01-04 16:00:00,Municipio XI
5222341,12.4081,41.8644,2021-01-04 16:00:00,Municipio XI
5222342,12.389,41.8577,2021-01-04 17:10:00,Municipio XII
5222342,12.389,41.8577,2021-01-04 17:10:00,Municipio XII
5222343,12.414,41.8469,2021-01-04 18:10:00,Municipio XI
5222343,12.414,41.8469,2021-01-04 18:10:00,Municipio XI
5222343,12.414,41.8469,2021-01-04 18:10:00,Municipio XI
5222498,12.4522,41.794,2021-01-04 10:40:00,Municipio IX
5222501,12.6639,41.8871,2021-01-04 08:25:00,Municipio VI
5222503,12.5965,41.8705,2021-01-04 19:30:00,Municipio VI
5222505,12.6479,41.8655,2021-01-04 08:45:00,Municipio VI
5222505,12.6479,41.8655,2021-01-04 08:45:00,Municipio VI
5222505,12.6479,41.8655,2021-01-04 08:45:00,Municipio VI
5222506,12.5774,41.8675,2021-01-04 19:30:00,Municipio VI
5222509,12.6155,41.8933,2021-01-04 10:00:00,Municipio VI
5222509,12.6155,41.8933,2021-01-04 10:00:00,Municipio VI
5222509,12.6155,41.8933,2021-01-04 10:00:00,Municipio VI
5222509,12.6155,41.8933,2021-01-04 10:00:00,Municipio VI
5222509,12.6155,41.8933,2021-01-04 10:00:00,Municipio VI
5222509,12.6155,41.8933,2021-01-04 10:00:00,Municipio VI
5222510,12.5774,41.8675,2021-01-04 20:10:00,Municipio VI
5222511,12.5774,41.8675,2021-01-04 20:05:00,Municipio VI
5222512,12.6183,41.8782,2021-01-04 11:00:00,Municipio VI
5222512,12.6183,41.8782,2021-01-04 11:00:00,Municipio VI
5222512,12.6183,41.8782,2021-01-04 11:00:00,Municipio VI
5222513,12.7087,41.9031,2021-01-05 02:15:00,Municipio VI
5222513,12.7087,41.9031,2021-01-05 02:15:00,Municipio VI
5222513,12.7087,41.9031,2021-01-05 02:15:00,Municipio VI
5222513,12.7087,41.9031,2021-01-05 02:15:00,Municipio VI
5222520,12.606,41.8607,2021-01-04 17:30:00,Municipio VI
5222523,12.6276,41.8611,2021-01-04 11:00:00,Municipio VI
5222523,12.6276,41.8611,2021-01-04 11:00:00,Municipio VI
5222523,12.6276,41.8611,2021-01-04 11:00:00,Municipio VI
5222523,12.6276,41.8611,2021-01-04 11:00:00,Municipio VI
5222534,12.5255,41.8131,2021-01-04 14:00:00,Municipio VIII
5222534,12.5255,41.8131,2021-01-04 14:00:00,Municipio VIII
5222537,12.5947,41.858,2021-01-04 14:40:00,Municipio VI
5222542,,,2021-01-04 17:40:00,
5222542,,,2021-01-04 17:40:00,
5222542,,,2021-01-04 17:40:00,
5222549,12.4442,41.9326,2021-01-03 18:50:00,Municipio I
5222549,12.4442,41.9326,2021-01-03 18:50:00,Municipio I
5222549,12.4442,41.9326,2021-01-03 18:50:00,Municipio I
5222552,12.5774,41.8675,2021-01-04 19:31:00,Municipio VI
5222555,12.5988,41.8629,2021-01-04 16:40:00,Municipio VI
5222555,12.5988,41.8629,2021-01-04 16:40:00,Municipio VI
5222555,12.5988,41.8629,2021-01-04 16:40:00,Municipio VI
5222555,12.5988,41.8629,2021-01-04 16:40:00,Municipio VI
5222556,12.4586,41.9395,2021-01-04 09:45:00,Municipio XV
5222556,12.4586,41.9395,2021-01-04 09:45:00,Municipio XV
5222556,12.4586,41.9395,2021-01-04 09:45:00,Municipio XV
5222558,12.4924,42.0054,2021-01-04 12:00:00,Municipio XV
5222558,12.4924,42.0054,2021-01-04 12:00:00,Municipio XV
5222558,12.4924,42.0054,2021-01-04 12:00:00,Municipio XV
5222560,12.661,41.8422,2021-01-04 17:00:00,Municipio VI
5222560,12.661,41.8422,2021-01-04 17:00:00,Municipio VI
5222562,12.3644,41.7843,2021-01-04 11:45:00,Municipio X
5222562,12.3644,41.7843,2021-01-04 11:45:00,Municipio X
5222569,12.494,41.8518,2021-01-04 20:10:00,Municipio VIII
5222569,12.494,41.8518,2021-01-04 20:10:00,Municipio VIII
5222585,12.4846,41.8557,2021-01-04 18:10:00,Municipio VIII
5222585,12.4846,41.8557,2021-01-04 18:10:00,Municipio VIII
5222592,12.3557,41.7781,2021-01-04 17:13:00,Municipio X
5222592,12.3557,41.7781,2021-01-04 17:13:00,Municipio X
5222592,12.3557,41.7781,2021-01-04 17:13:00,Municipio X
5222592,12.3557,41.7781,2021-01-04 17:13:00,Municipio X
5222592,12.3557,41.7781,2021-01-04 17:13:00,Municipio X
5222598,12.414,41.8469,2021-01-04 18:00:00,Municipio XI
5222601,12.5212,41.9648,2021-01-04 10:20:00,Municipio III
5222601,12.5212,41.9648,2021-01-04 10:20:00,Municipio III
5222609,12.5487,41.8436,2021-01-04 20:40:00,Municipio VII
5222609,12.5487,41.8436,2021-01-04 20:40:00,Municipio VII
5222614,12.4896,41.8584,2021-01-04 11:00:00,Municipio VIII
5222614,12.4896,41.8584,2021-01-04 11:00:00,Municipio VIII
5222614,12.4896,41.8584,2021-01-04 11:00:00,Municipio VIII
5222619,12.4196,41.8317,2021-01-04 19:15:00,Municipio XI
5222626,12.4657,41.7865,2021-01-04 09:25:00,Municipio IX
5222626,12.4657,41.7865,2021-01-04 09:25:00,Municipio IX
5222626,12.4657,41.7865,2021-01-04 09:25:00,Municipio IX
5222629,12.5271,41.9308,2021-01-04 13:15:00,Municipio III
5222629,12.5271,41.9308,2021-01-04 13:15:00,Municipio III
5222635,12.4771,41.941,2021-01-04 05:30:00,Municipio XV
5222644,12.501,41.8542,2021-01-04 10:00:00,Municipio VIII
5222644,12.501,41.8542,2021-01-04 10:00:00,Municipio VIII
5222660,12.4718,41.9419,2021-01-04 16:55:00,Municipio XV
5222660,12.4718,41.9419,2021-01-04 16:55:00,Municipio XV
5222660,12.4718,41.9419,2021-01-04 16:55:00,Municipio XV
5222668,12.5916,41.8976,2021-01-04 13:00:00,Municipio V
5222668,12.5916,41.8976,2021-01-04 13:00:00,Municipio V
5222668,12.5916,41.8976,2021-01-04 13:00:00,Municipio V
5222670,12.2754,41.7334,2021-01-04 20:02:00,Municipio X
5222670,12.2754,41.7334,2021-01-04 20:02:00,Municipio X
5222682,12.3653,42.0132,2021-01-05 03:30:00,Municipio XV
5222693,12.5643,41.9196,2021-01-04 08:10:00,Municipio IV
5222693,12.5643,41.9196,2021-01-04 08:10:00,Municipio IV
5222702,12.5552,41.9174,2021-01-04 14:30:00,Municipio IV
5222702,12.5552,41.9174,2021-01-04 14:30:00,Municipio IV
5222708,12.4452,41.7874,2021-01-04 11:20:00,Municipio IX
5222708,12.4452,41.7874,2021-01-04 11:20:00,Municipio IX
5222721,12.4437,41.9201,2021-01-04 07:35:00,Municipio XIV
5222721,12.4437,41.9201,2021-01-04 07:35:00,Municipio XIV
5222736,12.3931,41.9499,2021-01-04 19:25:00,Municipio XIV
5222736,12.3931,41.9499,2021-01-04 19:25:00,Municipio XIV
5222736,12.3931,41.9499,2021-01-04 19:25:00,Municipio XIV
5222744,12.4115,41.7881,2021-01-04 16:35:00,Municipio IX
5222744,12.4115,41.7881,2021-01-04 16:35:00,Municipio IX
5222749,12.5733,41.8872,2021-01-04 17:15:00,Municipio V
5222749,12.5733,41.8872,2021-01-04 17:15:00,Municipio V
5222758,12.581,41.8222,2021-01-04 17:40:00,Municipio VII
5222758,12.581,41.8222,2021-01-04 17:40:00,Municipio VII
5222758,12.581,41.8222,2021-01-04 17:40:00,Municipio VII
5222758,12.581,41.8222,2021-01-04 17:40:00,Municipio VII
5222789,12.5296,41.9419,2021-01-04 17:40:00,Municipio III
5222789,12.5296,41.9419,2021-01-04 17:40:00,Municipio III
5222798,12.4624,41.8175,2021-01-04 17:50:00,Municipio IX
5222798,12.4624,41.8175,2021-01-04 17:50:00,Municipio IX
5222798,12.4624,41.8175,2021-01-04 17:50:00,Municipio IX
5222803,12.47,41.905,2021-01-04 17:10:00,Municipio I
5222803,12.47,41.905,2021-01-04 17:10:00,Municipio I
5222805,12.519,42.0074,2021-01-04 17:20:00,Municipio III
5222805,12.519,42.0074,2021-01-04 17:20:00,Municipio III
5222816,12.528,41.8994,2021-01-04 15:15:00,Municipio II
5222816,12.528,41.8994,2021-01-04 15:15:00,Municipio II
5222839,12.5645,41.8907,2021-01-04 19:30:00,Municipio V
5222839,12.5645,41.8907,2021-01-04 19:30:00,Municipio V
5222857,12.5843,41.8915,2021-01-04 22:10:00,Municipio V
5222873,12.4445,41.7959,2021-01-04 19:00:00,Municipio IX
5222913,12.4522,41.794,2021-01-05 00:30:00,Municipio IX
5222931,12.4676,41.8743,2021-01-04 18:20:00,Municipio XII
5222931,12.4676,41.8743,2021-01-04 18:20:00,Municipio XII
5222933,12.518,41.9207,2021-01-04 08:30:00,Municipio II
5222933,12.518,41.9207,2021-01-04 08:30:00,Municipio II
5222937,12.435,41.8902,2021-01-04 20:15:00,Municipio XIII
5223018,12.5035,41.8895,2021-01-05 08:45:00,Municipio I
5223018,12.5035,41.8895,2021-01-05 08:45:00,Municipio I
5223046,12.4543,41.8086,2021-01-05 06:45:00,Municipio IX
5223046,12.4543,41.8086,2021-01-05 06:45:00,Municipio IX
5223110,12.3914,41.8847,2021-01-04 06:20:00,Municipio XIII
5223110,12.3914,41.8847,2021-01-04 06:20:00,Municipio XIII
5223113,12.4672,41.9327,2021-01-04 11:20:00,Municipio II
5223113,12.4672,41.9327,2021-01-04 11:20:00,Municipio II
5223118,12.4082,41.9182,2021-01-05 12:35:00,Municipio XIII
5223118,12.4082,41.9182,2021-01-05 12:35:00,Municipio XIII
5223133,12.3923,41.9052,2021-01-04 11:20:00,Municipio XIII
5223133,12.3923,41.9052,2021-01-04 11:20:00,Municipio XIII
5223205,12.3886,41.9139,2021-01-04 12:00:00,Municipio XIII
5223205,12.3886,41.9139,2021-01-04 12:00:00,Municipio XIII
5223205,12.3886,41.9139,2021-01-04 12:00:00,Municipio XIII
5223205,12.3886,41.9139,2021-01-04 12:00:00,Municipio XIII
5223205,12.3886,41.9139,2021-01-04 12:00:00,Municipio XIII
5223205,12.3886,41.9139,2021-01-04 12:00:00,Municipio XIII
5223222,12.3669,41.9238,2021-01-04 20:25:00,Municipio XIII
5223305,12.4964,41.9028,2021-01-05 14:15:00,Municipio I
5223380,12.5491,41.8374,2021-01-05 16:10:00,Municipio VIII
5223416,12.4556,41.9172,2021-01-04 10:00:00,Municipio I
5223442,12.4549,41.9104,2021-01-04 14:35:00,Municipio I
5223442,12.4549,41.9104,2021-01-04 14:35:00,Municipio I
5223442,12.4549,41.9104,2021-01-04 14:35:00,Municipio I
5223468,12.4652,41.9077,2021-01-04 12:00:00,Municipio I
5223468,12.4652,41.9077,2021-01-04 12:00:00,Municipio I
5223468,12.4652,41.9077,2021-01-04 12:00:00,Municipio I
5223512,12.4581,41.923,2021-01-04 21:25:00,Municipio I
5223881,12.4652,41.9009,2021-01-05 17:50:00,Municipio I
5223905,12.5058,41.8946,2021-01-05 17:50:00,Municipio I
5223915,12.4748,41.9076,2021-01-05 19:00:00,Municipio I
5224097,13.0816,42.4174,2021-01-05 11:30:00,
5224097,13.0816,42.4174,2021-01-05 11:30:00,
5224101,12.5403,41.9502,2021-01-05 15:10:00,Municipio III
5224101,12.5403,41.9502,2021-01-05 15:10:00,Municipio III
5224107,12.5155,41.9759,2021-01-05 17:00:00,Municipio III
5224107,12.5155,41.9759,2021-01-05 17:00:00,Municipio III
5224107,12.5155,41.9759,2021-01-05 17:00:00,Municipio III
5224128,13.0816,42.4174,2021-01-05 18:50:00,
5224134,12.5523,41.9404,2021-01-05 20:00:00,Municipio IV
5224196,12.3564,41.7638,2021-01-05 12:30:00,Municipio X
5224196,12.3564,41.7638,2021-01-05 12:30:00,Municipio X
5224198,,,2021-01-05 19:10:00,
5224198,,,2021-01-05 19:10:00,
5224309,12.4661,41.9055,2021-01-05 13:40:00,Municipio I
5224309,12.4661,41.9055,2021-01-05 13:40:00,Municipio I
5224309,12.4661,41.9055,2021-01-05 13:40:00,Municipio I
5224479,,,2021-01-05 13:30:00,
5224483,12.4553,41.9087,2021-01-05 10:30:00,Municipio I
5224483,12.4553,41.9087,2021-01-05 10:30:00,Municipio I
5224495,12.5193,41.9421,2021-01-06 17:00:00,Municipio III
5224495,12.5193,41.9421,2021-01-06 17:00:00,Municipio III
5224497,12.3585,41.7664,2021-01-05 14:00:00,Municipio X
5224501,12.4512,41.9137,2021-01-05 20:35:00,Municipio I
5224787,12.5888,41.8393,2021-01-06 18:00:00,Municipio VII
5224787,12.5888,41.8393,2021-01-06 18:00:00,Municipio VII
5224802,12.6281,41.8764,2021-01-05 11:20:00,Municipio VI
5224802,12.6281,41.8764,2021-01-05 11:20:00,Municipio VI
5224804,12.6833,41.8723,2021-01-05 12:30:00,Municipio VI
5224805,12.3702,41.8164,2021-01-05 20:17:00,Municipio XI
5224807,12.603,41.905,2021-01-06 06:35:00,Municipio V
5224809,12.603,41.905,2021-01-06 05:45:00,Municipio V
