PC1,PC2,Deceduto,TipoVeicolo,Latitude,Longitude
0.3403301428106519,-0.015091352586343048,0.0,Autovettura,"41,88807","12,47585"
-2.053662570262953,0.25654166102636883,0.0,Autovettura,41.899,12.5583
-2.0536625702629543,0.2565416610262734,0.0,Autovettura,41.899,12.5583
-2.0536625702629188,0.25654166102626613,0.0,Autovettura,41.899,12.5583
-2.0536625702629085,0.25654166102627646,0.0,Autovettura,41.899,12.5583
-0.8460248241727957,0.2180791897776822,0.0,Autovettura,41.8587,12.5605
-0.8460248241727958,0.21807918977768234,0.0,Autovettura,41.8587,12.5605
-0.8460248241727958,0.21807918977768245,0.0,Autovettura,41.8587,12.5605
1.282890635433541,-0.2794470592885039,0.0,Autovettura,41.8702,12.5205
0.9755046509723787,-0.33610050101822353,0.0,Autovettura,41.8702,12.5205
0.9755046509723787,-0.33610050101822353,0.0,Autovettura,41.8702,12.5205
-2.053662570262913,0.25654166102627596,0.0,Autovettura,41.899,12.5583
0.9755046509723787,-0.33610050101822353,0.0,Autovettura,41.8702,12.5205
-0.36410318830789296,0.18325537198427183,0.0,Autovettura,41.825,12.3042
-0.36410318830789296,0.18325537198427183,0.0,Autovettura,41.825,12.3042
0.8702278225252071,-0.12196081763373562,0.0,Autovettura,41.9041,12.661
0.8702278225252071,-0.12196081763373562,0.0,Autovettura,41.9041,12.661
0.8702278225252071,-0.12196081763373562,0.0,Autovettura,41.9041,12.661
0.8702278225252071,-0.12196081763373562,0.0,Autovettura,41.9041,12.661
0.0965356684502169,-0.046276516924524405,0.0,Autovettura,41.8568,12.5542
-0.21085031601094514,-0.10292995865424392,0.0,Autovettura,41.8568,12.5542
-0.21085031601094514,-0.10292995865424392,0.0,Autocarro,41.8568,12.5542
-0.21085031601094514,-0.10292995865424392,0.0,Autocarro,41.8568,12.5542
0.9755046509723787,-0.33610050101822353,0.0,Autovettura,41.8702,12.5205
-0.21085031601094514,-0.10292995865424392,0.0,Autocarro,41.8568,12.5542
-0.05671720384673057,0.23990881371399128,0.0,Autovettura,41.8327,12.4714
-0.8460248241727958,0.21807918977768245,0.0,Autovettura,41.8917,12.5671
-2.3610485547240745,0.19988821929655626,0.0,Autovettura,41.8997,12.5369
-2.3610485547240745,0.19988821929655626,0.0,Autovettura,41.8997,12.5369
-2.3610485547240745,0.19988821929655626,0.0,Autovettura,41.8997,12.5369
-2.3610485547240745,0.19988821929655626,0.0,Autovettura,41.8997,12.5369
-0.36410318830789296,0.18325537198427183,0.0,Motociclo,41.9409,12.4229
-0.36410318830789296,0.18325537198427183,0.0,Autovettura,41.9409,12.4229
-0.6235131289192783,0.054556283000524224,0.0,Autovettura,41.8587,12.5647
-0.6235131289192783,0.054556283000524224,0.0,Autovettura,41.8587,12.5647
-0.6235131289192783,0.054556283000524224,0.0,Autovettura,41.8587,12.5647
-0.6235131289192783,0.054556283000524224,0.0,Autovettura,41.8587,12.5647
-0.05671720384673057,0.23990881371399128,0.0,Autovettura,41.8327,12.4714
-0.6235131289192783,0.054556283000524224,0.0,Autovettura,41.8587,12.5647
-0.36410318830789296,0.18325537198427183,0.0,Autovettura,41.8997,12.5369
