DataOraIncidente,NumeroIncidenti
2021-08-20,23
2021-08-21,47
2021-08-22,21
2021-08-23,25
2021-08-24,32
2021-08-25,14
2021-08-26,42
2021-08-27,16
2021-08-28,57
2021-08-29,31
2021-08-30,49
2021-08-31,43
2021-09-01,46
2021-09-02,74
2021-09-03,40
2021-09-04,46
2021-09-05,50
2021-09-06,63
2021-09-07,68
2021-09-08,74
2021-09-09,46
2021-09-10,52
2021-09-11,55
2021-09-12,38
2021-09-13,103
2021-09-14,69
2021-09-15,61
2021-09-16,69
2021-09-17,62
2021-09-18,60
2021-09-19,55
2021-09-20,71
2021-09-21,84
2021-09-22,83
2021-09-23,52
2021-09-24,73
2021-09-25,55
2021-09-26,18
2021-09-27,53
2021-09-28,119
2021-09-29,100
2021-09-30,89
2021-10-01,87
2021-10-02,78
2021-10-03,42
2021-10-04,64
2021-10-05,54
2021-10-06,97
2021-10-07,63
2021-10-08,87
2021-10-09,83
2021-10-10,56
2021-10-11,69
2021-10-12,75
2021-10-13,104
2021-10-14,74
2021-10-15,87
2021-10-16,84
2021-10-17,73
2021-10-18,73
2021-10-19,77
2021-10-20,78
2021-10-21,80
2021-10-22,91
2021-10-23,68
2021-10-24,71
2021-10-25,82
2021-10-26,62
2021-10-27,74
2021-10-28,76
2021-10-29,64
2021-10-30,70
2021-10-31,46
2021-11-01,41
2021-11-02,76
2021-11-03,36
2021-11-04,62
2021-11-05,52
2021-11-06,56
2021-11-07,54
2021-11-08,71
2021-11-09,82
2021-11-10,67
2021-11-11,67
2021-11-12,59
2021-11-13,70
2021-11-14,71
2021-11-15,64
2021-11-16,75
2021-11-17,64
2021-11-18,78
2021-11-19,97
2021-11-20,54
2021-11-21,46
2021-11-22,63
2021-11-23,96
2021-11-24,76
2021-11-25,89
2021-11-26,96
2021-11-27,68
2021-11-28,34
2021-11-29,50
2021-11-30,68
2021-12-01,64
2021-12-02,49
2021-12-03,74
2021-12-04,66
2021-12-05,49
2021-12-06,40
2021-12-07,109
2021-12-08,24
2021-12-09,79
2021-12-10,75
2021-12-11,51
2021-12-12,46
2021-12-13,94
2021-12-14,84
2021-12-15,67
2021-12-16,86
2021-12-17,88
2021-12-18,61
2021-12-19,65
2021-12-20,117
2021-12-21,73
2021-12-22,72
2021-12-23,59
2021-12-24,50
2021-12-25,32
2021-12-26,37
2021-12-27,50
2021-12-28,45
2021-12-29,45
2021-12-30,64
2021-12-31,55
