,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
10956,Autovettura,0,0,4,0,0.0,41.9243,12.481,1,1,0
13957,Autovettura,0,0,1,0,0.0,41.798,12.4534,2,1,0
13956,Autovettura,0,0,1,0,0.0,41.878,12.4775,1,1,1
13948,Autovettura,2,0,0,0,0.0,41.9244,12.5703,1,2,0
13947,Autovettura,2,0,0,0,0.0,41.9244,12.5703,1,2,0
13942,Autovettura,1,0,1,0,0.0,41.9639,12.5277,1,2,0
13941,Autovettura,1,0,1,0,0.0,41.9639,12.5277,1,2,0
13960,Autovettura,0,0,2,0,0.0,41.9344,12.3773,1,1,0
13940,Autovettura,0,0,1,0,0.0,41.892,12.5856,1,1,1
13938,Autovettura,0,0,2,0,0.0,41.9221,12.5275,2,3,0
13937,Autovettura,0,0,1,0,0.0,41.8117,12.4599,2,1,0
13936,Autovettura,0,0,1,0,0.0,41.7975,12.453,2,2,1
13928,Autovettura,0,0,1,0,0.0,,,1,1,0
13912,Autovettura,0,0,1,0,0.0,41.9419,12.4718,2,2,0
13902,Autovettura,0,0,2,0,0.0,41.7971,12.4527,2,2,1
13939,Autovettura,0,0,2,0,0.0,41.9221,12.5275,2,3,1
13961,Autovettura,0,0,2,0,0.0,41.9344,12.3773,1,1,0
13964,Autovettura,0,0,1,0,0.0,41.9622,12.3144,2,1,0
13967,Autovettura,0,0,3,0,0.0,41.9406,12.4246,1,1,0
14091,Autovettura,1,0,2,0,0.0,41.9056,12.4843,1,1,0
14090,Autovettura,1,0,2,0,0.0,41.9056,12.4843,1,1,0
14087,Autovettura,0,0,2,0,0.0,41.7537,12.4704,2,2,1
14086,Autovettura,0,0,2,0,0.0,41.7537,12.4704,2,2,1
14078,Autovettura,0,0,1,0,0.0,41.7534,12.4704,2,2,1
14077,Autovettura,0,0,1,0,0.0,41.7536,12.4706,2,2,0
14076,Autovettura,0,0,2,0,0.0,41.7537,12.4708,2,2,1
14075,Autovettura,0,0,2,0,0.0,41.7537,12.4708,2,2,1
14024,Autovettura,1,0,0,0,0.0,41.9043,12.4729,2,1,1
14023,Autovettura,1,0,0,0,0.0,41.9043,12.4729,2,1,1
13996,Autovettura,0,0,1,0,0.0,41.9344,12.3773,1,1,1
13995,Motociclo,1,0,0,0,0.0,41.9425,12.3866,1,2,1
13976,Autovettura,0,0,1,0,0.0,41.8944,12.4691,2,2,1
13969,Autovettura,0,0,3,0,0.0,41.9406,12.4246,1,1,0
13968,Autovettura,0,0,3,0,0.0,41.9406,12.4246,1,1,0
13901,Autovettura,0,0,2,0,0.0,41.7971,12.4527,2,2,1
13892,Autocarro,0,0,1,0,0.0,41.8386,12.4598,1,2,0
13891,Autovettura,0,0,1,0,0.0,41.9301,12.4538,2,1,0
13890,Autovettura,0,0,1,0,0.0,42.0612,12.5257,3,1,0
13715,Autovettura,0,0,1,0,0.0,,,2,1,0
13708,Autovettura,1,0,0,0,0.0,41.8603,12.4985,2,1,1
13707,Autovettura,0,0,1,0,0.0,41.8569,12.454,2,2,0
13634,Autovettura,0,0,1,0,0.0,41.9028,12.5742,2,2,0
13618,Autovettura,0,0,1,0,0.0,41.9085,12.4859,2,2,0
13606,Motociclo,1,0,0,0,0.0,41.8949,12.4686,3,2,0
13587,Autovettura,0,0,1,0,0.0,41.8577,12.389,2,2,0
13586,Autovettura,0,0,1,0,0.0,42.0506,12.2959,2,2,1
13583,Autovettura,0,0,2,0,0.0,41.9771,12.4624,2,2,1
13582,Autovettura,0,0,2,0,0.0,41.9771,12.4624,2,2,1
13581,Autovettura,0,0,1,0,0.0,41.9564,12.6034,3,1,1
13563,Autovettura,0,0,1,0,0.0,41.9146,12.5417,3,2,0
13537,Autovettura,0,0,1,0,0.0,41.9579,12.6315,1,1,0
13520,Motociclo,1,0,0,0,0.0,41.9104,12.5723,2,2,0
13498,Autovettura,0,0,1,0,0.0,41.919,12.6696,3,1,0
13725,Autovettura,0,0,1,0,0.0,,,1,1,0
14092,Motociclo,1,0,2,0,0.0,41.9056,12.4843,1,1,0
13733,Autovettura,0,0,1,0,0.0,41.9421,12.4349,2,1,1
13770,Autovettura,0,0,1,0,0.0,41.8529,12.4974,1,1,0
13877,Autovettura,0,0,1,0,0.0,41.8419,12.4633,2,1,1
13858,Autovettura,0,0,4,0,0.0,41.8418,12.4632,2,2,0
13857,Autovettura,0,0,4,0,0.0,41.8418,12.4632,2,2,0
13856,Autovettura,0,0,4,0,0.0,41.8418,12.4632,2,2,0
13855,Autovettura,0,0,4,0,0.0,41.8418,12.4632,2,2,0
13846,Autovettura,0,0,1,0,0.0,41.8386,12.4598,1,2,0
13811,Autovettura,0,0,2,0,0.0,,,1,1,0
13810,Autovettura,0,0,2,0,0.0,,,1,1,0
13799,Autovettura,1,0,0,0,0.0,41.9786,12.4797,2,1,0
13794,Autovettura,0,0,1,0,0.0,41.994,12.4846,1,2,0
13793,Autovettura,0,0,2,0,0.0,41.8611,12.6276,3,1,0
13792,Autovettura,0,0,2,0,0.0,41.8611,12.6276,3,1,0
13791,Autovettura,0,0,1,0,0.0,41.8431,12.6216,1,2,0
13790,Autovettura,0,0,1,0,0.0,41.8434,12.6215,1,2,0
13787,Autovettura,0,0,1,0,0.0,41.9984,12.4754,1,1,0
13736,Autovettura,0,0,1,0,0.0,41.9218,12.495,3,1,0
13497,Autovettura,0,0,1,0,0.0,41.9059,12.4696,2,2,1
14093,Autovettura,0,0,1,0,0.0,41.7536,12.4706,2,2,1
14107,Autovettura,0,0,2,0,0.0,41.9112,12.4925,1,1,0
14404,Autovettura,0,0,4,0,0.0,41.9341,12.6054,2,3,0
14403,Autovettura,0,0,4,0,0.0,41.9341,12.6054,2,3,0
14402,Autovettura,0,0,4,0,0.0,41.9341,12.6054,2,3,0
14401,Autovettura,0,0,4,0,0.0,41.9341,12.6054,2,3,0
14400,Autovettura,0,0,3,0,0.0,41.9167,12.4549,2,1,1
14399,Autovettura,0,0,3,0,0.0,41.9167,12.4549,2,1,1
14412,Autovettura,0,0,2,0,0.0,41.9341,12.6055,2,1,0
14398,Autovettura,0,0,3,0,0.0,41.9167,12.4549,2,1,1
14382,Autovettura,0,0,1,0,0.0,41.9322,12.5588,2,2,0
14381,Autovettura,0,0,3,0,0.0,41.922,12.5275,3,2,1
14380,Autovettura,0,0,3,0,0.0,41.922,12.5275,3,2,0
14379,Autovettura,0,0,3,0,0.0,41.922,12.5275,3,2,0
14366,Autovettura,0,0,1,0,0.0,41.9524,12.6002,3,2,0
14365,Motociclo,0,0,1,0,0.0,41.8981,12.4633,3,1,0
14383,Autovettura,0,0,1,0,0.0,41.9341,12.6055,2,1,0
14413,Autovettura,0,0,2,0,0.0,41.9341,12.6055,2,1,0
14417,Autovettura,0,0,1,0,0.0,41.9048,12.5031,1,3,1
14423,Autovettura,0,0,1,0,0.0,41.9341,12.6055,2,1,0
14539,Autovettura,0,0,1,0,0.0,41.9489,12.4852,3,2,0
14535,Autovettura,0,0,1,0,0.0,41.9793,12.4664,2,2,0
14515,Autovettura,0,0,1,0,0.0,41.9049,12.5987,2,1,1
14502,Motociclo,0,0,1,0,0.0,,,1,1,0
14499,Autovettura,0,0,1,0,0.0,41.8083,12.4436,2,1,1
14492,Autovettura,0,0,1,0,0.0,41.9404,12.4411,1,2,1
14466,Autovettura,0,0,1,0,0.0,41.7226,12.5724,2,1,0
14458,Autovettura,0,0,5,0,0.0,41.9341,12.6055,2,1,0
14457,Autovettura,0,0,5,0,0.0,41.9341,12.6055,2,1,0
14456,Autovettura,0,0,5,0,0.0,41.9341,12.6055,2,1,0
14455,Autovettura,0,0,5,0,0.0,41.9341,12.6055,2,1,0
14454,Autovettura,0,0,5,0,0.0,41.9341,12.6055,2,1,0
14453,Autovettura,0,0,2,0,0.0,41.7928,12.5359,2,1,1
14452,Autovettura,0,0,2,0,0.0,41.7928,12.5359,2,1,1
14432,Autovettura,0,0,1,0,0.0,41.9341,12.6056,2,2,0
14364,Autovettura,0,0,1,0,0.0,41.8981,12.4794,1,2,1
14363,Autovettura,0,0,2,0,0.0,41.9524,12.6002,3,2,1
14362,Autovettura,0,0,2,0,0.0,41.9524,12.6002,3,2,1
14354,Autovettura,0,0,4,0,0.0,41.9092,12.5083,2,1,0
14237,Autovettura,0,0,3,0,0.0,41.9046,12.3876,2,2,1
14236,Autovettura,0,0,3,0,0.0,41.9046,12.3876,2,2,1
14235,Autovettura,0,0,3,0,0.0,41.9046,12.3876,2,2,1
14213,Autovettura,0,0,1,0,0.0,41.9362,12.4651,2,2,0
14210,Autovettura,0,0,1,0,0.0,41.7008,12.4331,1,2,0
14193,Autovettura,0,0,2,0,0.0,41.701,12.4332,2,2,0
14192,Autovettura,0,0,2,0,0.0,41.701,12.4332,2,2,0
14187,Autovettura,0,0,1,0,0.0,41.8902,12.435,1,2,0
14177,Autovettura,1,0,1,0,0.0,41.8843,12.6686,3,2,1
14176,Autovettura,1,0,1,0,0.0,41.8843,12.6686,3,2,1
14172,Autovettura,0,0,1,0,0.0,41.8902,12.6838,2,2,1
14163,Autovettura,0,0,1,0,0.0,41.8861,12.3867,2,2,1
14159,Autovettura,0,0,1,0,0.0,41.8394,12.5922,2,1,0
14156,Autovettura,0,0,1,0,0.0,41.8306,12.6193,2,2,0
14111,Autovettura,0,0,1,0,0.0,41.9328,12.5217,1,2,1
14238,Autovettura,0,0,2,0,0.0,41.9715,12.4409,2,1,0
14106,Autovettura,0,0,2,0,0.0,41.9112,12.4925,1,1,0
14239,Autovettura,0,0,2,0,0.0,41.9715,12.4409,2,1,0
14246,Autovettura,0,0,1,0,0.0,,,1,1,0
14353,Autovettura,0,0,4,0,0.0,41.9092,12.5083,2,1,0
14352,Autovettura,0,0,4,0,0.0,41.9092,12.5083,2,1,0
14351,Autovettura,0,0,4,0,0.0,41.9092,12.5083,2,1,0
14339,Autovettura,0,0,1,0,0.0,41.8739,12.4499,1,1,1
14338,Autovettura,0,0,1,0,0.0,41.8796,12.5432,2,1,0
14328,Autovettura,0,0,2,0,0.0,41.9577,12.5572,2,2,0
14327,Autovettura,0,0,2,0,0.0,41.9577,12.5572,2,2,0
14319,Autovettura,0,0,1,0,0.0,41.8623,12.4057,1,2,0
14305,Motociclo,0,0,1,0,0.0,41.7562,12.5367,2,1,0
14282,Autovettura,0,0,1,0,0.0,41.9302,12.4265,2,1,1
14277,Autovettura,0,0,1,0,0.0,41.8577,12.389,3,2,0
14267,Autovettura,0,0,1,0,0.0,42.0825,12.3287,1,1,0
14266,Autovettura,0,0,1,0,0.0,41.8317,12.4196,2,2,1
14257,Autovettura,0,0,1,0,0.0,42.0825,12.3287,2,1,0
14247,Autovettura,0,0,1,0,0.0,41.9777,12.4974,2,1,0
14240,Autovettura,0,0,1,0,0.0,41.8518,12.432,2,2,0
14540,Autocarro,0,0,2,0,0.0,41.9491,12.4846,2,2,0
13489,Autovettura,0,0,2,0,0.0,41.8933,12.6155,2,2,0
13465,Autovettura,1,0,0,0,0.0,41.908,12.5308,2,3,1
12106,Autovettura,0,0,2,0,0.0,41.8469,12.414,1,2,1
12105,Autovettura,0,0,2,0,0.0,41.8469,12.414,1,2,1
12104,Autovettura,0,0,1,0,0.0,41.7507,12.3522,1,1,0
12034,Autovettura,1,0,0,0,0.0,41.8898,12.4989,1,2,0
11955,Autovettura,0,0,1,0,0.0,41.9308,12.5248,1,2,1
11954,Autovettura,0,0,1,0,0.0,41.9308,12.5248,1,2,1
12107,Motociclo,0,0,1,0,0.0,41.8469,12.414,1,2,0
11942,Motociclo,0,0,1,0,0.0,41.9245,12.5716,1,2,0
11918,Autocarro,0,0,2,0,0.0,41.9265,12.6277,1,1,0
11917,Autocarro,0,0,2,0,0.0,41.9265,12.6277,1,1,0
11800,Autovettura,0,0,3,0,0.0,41.9385,12.5164,1,2,0
11799,Autovettura,0,0,3,0,0.0,41.9385,12.5164,1,2,0
11798,Autovettura,0,0,3,0,0.0,41.9385,12.5164,1,2,0
