,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
75,Autovettura,0,0,2,0,0.0,41.9451,12.4657,1,1,0
18879,Autovettura,0,0,1,0,0.0,41.7374,12.253,1,2,0
18871,Autovettura,1,0,0,0,0.0,41.8529,12.479,1,2,1
18870,Autovettura,1,0,0,0,0.0,41.8529,12.479,1,2,0
18842,Motociclo,0,0,1,0,0.0,41.8786,12.5664,1,2,1
18841,Autovettura,0,0,1,0,0.0,41.8786,12.5664,1,2,0
18831,Autocarro,0,0,2,0,0.0,41.8873,12.5094,1,1,1
18830,Autovettura,0,0,2,0,0.0,41.8873,12.5094,1,1,0
18829,Autovettura,0,0,2,0,0.0,41.8873,12.5094,1,1,0
18823,Autovettura,0,0,2,0,0.0,41.7347,12.2995,1,2,1
18822,Autovettura,0,0,2,0,0.0,41.7347,12.2995,1,2,0
18821,Autovettura,0,0,2,0,0.0,41.7347,12.2995,1,2,0
18820,Autovettura,0,0,1,0,0.0,41.8801,12.4544,1,1,0
18819,Autovettura,0,0,1,0,0.0,41.8801,12.4544,1,1,1
18780,Motociclo,0,0,1,0,0.0,41.9264,12.4819,1,2,1
18779,Motociclo,0,0,1,0,0.0,41.9264,12.4819,1,2,1
18778,Autovettura,0,0,1,0,0.0,41.9264,12.4819,1,2,0
18742,Autovettura,0,0,1,0,0.0,41.9473,12.5886,1,1,0
18441,Motociclo,0,0,1,0,0.0,41.8892,12.5264,1,2,1
18508,Autovettura,0,0,1,0,0.0,41.872,12.6327,1,2,1
18509,Autovettura,0,0,1,0,0.0,41.872,12.6327,1,2,1
18510,Autovettura,0,0,1,0,0.0,41.8713,12.479,1,2,1
18511,Autovettura,0,0,1,0,0.0,41.8713,12.479,1,2,1
18517,Autovettura,0,0,1,0,0.0,41.8705,12.6411,1,1,1
18880,Motociclo,0,0,1,0,0.0,41.7374,12.253,1,2,1
18518,Autovettura,0,0,1,0,0.0,41.8705,12.6411,1,1,1
18523,Autovettura,0,0,1,0,0.0,41.7416,12.4668,1,1,1
18571,Autovettura,0,0,1,0,0.0,41.8454,12.4358,1,2,0
18572,Autovettura,0,0,1,0,0.0,41.8454,12.4358,1,2,1
18689,Autocarro,1,0,1,0,0.0,42.0092,12.5023,1,2,0
18690,Autocarro,1,0,1,0,0.0,42.0092,12.5023,1,2,0
18741,Autovettura,0,0,1,0,0.0,41.9473,12.5886,1,1,1
18522,Autovettura,0,0,1,0,0.0,41.7416,12.4668,1,1,1
18891,Autovettura,0,0,0,0,0.0,41.9241,12.4587,1,2,1
18892,Autovettura,0,0,0,0,0.0,41.9241,12.4587,1,2,1
18979,Autovettura,2,0,0,0,0.0,41.9007,12.4104,1,3,1
19126,Autovettura,0,0,1,0,0.0,41.9261,12.4585,1,2,1
19137,Autovettura,0,0,0,0,0.0,41.96,12.3966,1,1,1
19138,Autocarro,0,0,0,0,0.0,41.96,12.3966,1,1,1
19139,Autocarro,1,0,0,0,0.0,41.9139,12.4147,1,2,1
19140,Motociclo,1,0,0,0,0.0,41.9139,12.4147,1,2,1
19148,Autovettura,0,0,1,0,0.0,41.9169,12.4032,1,1,1
19125,Autovettura,0,0,1,0,0.0,41.9261,12.4585,1,2,1
19149,Autovettura,0,0,1,0,0.0,41.9169,12.4032,1,1,1
19205,Autovettura,0,0,2,0,0.0,,,1,1,1
19232,Autovettura,0,0,1,0,0.0,41.9234,12.511,1,2,0
19233,Autovettura,0,0,1,0,0.0,41.9234,12.511,1,2,1
19241,Autovettura,0,0,1,0,0.0,41.9011,12.4844,1,1,1
19242,Autovettura,0,0,1,0,0.0,41.9011,12.4844,1,1,1
19250,Autovettura,0,0,1,0,0.0,41.8634,12.5569,1,2,0
19204,Autovettura,0,0,2,0,0.0,,,1,1,1
18440,Autovettura,0,0,1,0,0.0,41.8892,12.5264,1,2,1
19047,Motociclo,1,0,3,0,0.0,41.8671,12.4481,1,2,1
19045,Autovettura,1,0,3,0,0.0,41.8671,12.4481,1,2,1
18980,Autovettura,2,0,0,0,0.0,41.9007,12.4104,1,3,1
18981,Autovettura,2,0,0,0,0.0,41.9007,12.4104,1,3,1
18982,Autovettura,0,0,1,0,0.0,41.8725,12.4496,1,2,1
18983,Autovettura,0,0,1,0,0.0,41.8725,12.4496,1,2,1
18995,Autovettura,0,0,3,0,0.0,41.9021,12.4717,1,2,1
18996,Motociclo,0,0,3,0,0.0,41.9021,12.4717,1,2,1
19046,Autovettura,1,0,3,0,0.0,41.8671,12.4481,1,2,1
18997,Motociclo,0,0,3,0,0.0,41.9021,12.4717,1,2,1
18999,Autovettura,0,0,3,0,0.0,41.9092,12.5204,1,2,0
19000,Motociclo,0,0,3,0,0.0,41.9092,12.5204,1,2,0
19001,Motociclo,0,0,3,0,0.0,41.9092,12.5204,1,2,1
19019,Autovettura,0,0,1,0,0.0,41.9107,12.5005,1,1,1
19020,Autovettura,0,0,1,0,0.0,41.9107,12.5005,1,1,0
19044,Autovettura,1,0,3,0,0.0,41.8671,12.4481,1,2,1
18998,Autovettura,0,0,3,0,0.0,41.9092,12.5204,1,2,0
18404,Autocarro,0,0,3,0,0.0,41.8963,12.5051,1,2,0
18403,Autovettura,0,0,3,0,0.0,41.8963,12.5051,1,2,1
18402,Autovettura,0,0,3,0,0.0,41.8963,12.5051,1,2,0
17860,Autovettura,0,0,2,0,0.0,,,1,1,1
17861,Autovettura,0,0,2,0,0.0,41.8328,12.4118,1,1,1
17862,Autovettura,0,0,2,0,0.0,41.8328,12.4118,1,1,1
17878,Autovettura,0,0,1,0,0.0,41.8643,12.4664,1,2,0
17879,Motociclo,0,0,1,0,0.0,41.8643,12.4664,1,2,1
17896,Autovettura,0,0,1,0,0.0,41.8716,12.4747,1,1,0
17859,Autovettura,0,0,2,0,0.0,,,1,1,1
17897,Autovettura,0,0,1,0,0.0,41.8716,12.4747,1,1,1
17906,Autovettura,0,0,4,0,0.0,41.8942,12.5914,1,2,0
17907,Autovettura,0,0,4,0,0.0,41.8942,12.5914,1,2,0
17908,Autocarro,0,0,4,0,0.0,41.8942,12.5914,1,2,0
17919,Autovettura,0,0,1,0,0.0,41.9392,12.4667,1,1,1
17920,Autovettura,0,0,1,0,0.0,41.9392,12.4667,1,1,1
17955,Autovettura,0,0,2,0,0.0,41.8975,12.5099,1,2,0
17905,Autovettura,0,0,4,0,0.0,41.8942,12.5914,1,2,0
17956,Motociclo,0,0,2,0,0.0,41.8975,12.5099,1,2,0
17854,Autovettura,0,0,0,0,0.0,41.8688,12.4453,1,1,1
17812,Autovettura,0,0,0,0,0.0,41.8783,12.4654,1,1,1
17646,Autovettura,0,0,4,0,0.0,41.9227,12.4931,1,2,0
17647,Autovettura,0,0,4,0,0.0,41.9227,12.4931,1,2,0
17648,Autovettura,0,0,4,0,0.0,41.9227,12.4931,1,2,1
17649,Autovettura,0,0,4,0,0.0,41.9227,12.4931,1,2,1
17663,Autovettura,0,0,2,0,0.0,41.7379,12.2902,1,1,0
17664,Autovettura,0,0,2,0,0.0,41.7379,12.2902,1,1,1
17853,Autovettura,0,0,0,0,0.0,41.8688,12.4453,1,1,1
17668,Autovettura,0,0,2,0,0.0,41.8985,12.4329,1,2,1
17703,Motociclo,0,0,3,0,0.0,41.8665,12.4858,1,1,0
17704,Autovettura,0,0,3,0,0.0,41.8665,12.4858,1,1,1
17705,Autovettura,0,0,3,0,0.0,41.8665,12.4858,1,1,1
17805,Autovettura,0,0,1,0,0.0,41.7758,12.3325,1,2,1
17806,Autovettura,0,0,1,0,0.0,41.7758,12.3325,1,2,1
17811,Autovettura,0,0,0,0,0.0,41.8783,12.4654,1,1,1
17669,Autovettura,0,0,2,0,0.0,41.8985,12.4329,1,2,1
19251,Autovettura,0,0,1,0,0.0,41.8634,12.5569,1,2,1
17957,Autovettura,0,0,2,0,0.0,41.8618,12.4539,1,1,0
17987,Autovettura,0,0,3,0,0.0,41.8263,12.4987,1,2,0
18313,Autovettura,0,0,0,0,0.0,41.9088,12.4972,1,1,1
18317,Autovettura,0,0,1,0,0.0,41.8739,12.452,1,2,0
18318,Autovettura,0,0,1,0,0.0,41.8739,12.452,1,2,1
18354,Autovettura,0,0,2,0,0.0,41.7403,12.3833,1,2,0
18355,Autovettura,0,0,2,0,0.0,41.7403,12.3833,1,2,0
18356,Autovettura,0,0,2,0,0.0,41.7403,12.3833,1,2,1
18312,Autovettura,0,0,0,0,0.0,41.9088,12.4972,1,1,1
18366,Autovettura,0,0,1,0,0.0,41.8899,12.443,1,2,1
18375,Autovettura,1,0,2,0,0.0,41.7832,12.3575,1,3,0
18376,Autovettura,1,0,2,0,0.0,41.7832,12.3575,1,3,0
18377,Autovettura,1,0,2,0,0.0,41.7832,12.3575,1,3,0
18378,Autovettura,0,0,3,0,0.0,41.9137,12.4094,1,1,1
18379,Autovettura,0,0,3,0,0.0,41.9137,12.4094,1,1,1
18380,Autovettura,0,0,3,0,0.0,41.9137,12.4094,1,1,1
18367,Autovettura,0,0,1,0,0.0,41.8899,12.443,1,2,1
17958,Autovettura,0,0,2,0,0.0,41.8618,12.4539,1,1,1
18187,Autovettura,0,0,2,0,0.0,41.9359,12.4218,1,3,0
18178,Motociclo,0,0,1,0,0.0,41.9432,12.4741,1,2,1
17988,Autovettura,0,0,3,0,0.0,41.8263,12.4987,1,2,0
17989,Autovettura,0,0,3,0,0.0,41.8263,12.4987,1,2,0
18025,Autovettura,0,0,1,0,0.0,41.9164,12.5054,1,2,0
18026,Autovettura,0,0,1,0,0.0,41.9164,12.5054,1,2,1
18080,Autovettura,0,0,1,0,0.0,41.8505,12.4514,1,1,1
18081,Autovettura,0,0,1,0,0.0,41.8505,12.4514,1,1,0
18186,Autovettura,0,0,2,0,0.0,41.9359,12.4218,1,3,0
18095,Autovettura,1,0,0,0,0.0,41.9103,12.4544,1,2,1
18114,Autovettura,0,0,1,0,0.0,41.8654,12.4985,1,2,0
18115,Autovettura,0,0,1,0,0.0,41.8654,12.4985,1,2,1
18155,Autocarro,0,0,1,0,0.0,41.8681,12.5204,1,1,0
18156,Autovettura,0,0,1,0,0.0,41.8681,12.5204,1,1,1
18176,Autovettura,0,0,1,0,0.0,41.9432,12.4741,1,2,1
18177,Motociclo,0,0,1,0,0.0,41.9432,12.4741,1,2,1
18096,Autovettura,1,0,0,0,0.0,41.9103,12.4544,1,2,1
19307,Autovettura,0,0,2,0,0.0,41.9005,12.4395,1,2,0
19308,Autovettura,0,0,2,0,0.0,41.9005,12.4395,1,2,0
19309,Autovettura,0,0,2,0,0.0,41.9005,12.4395,1,2,1
20228,Autovettura,0,0,1,0,0.0,41.8446,12.4351,1,2,1
20229,Autovettura,0,0,1,0,0.0,41.8446,12.4351,1,2,0
20239,Autovettura,0,0,2,0,0.0,41.857,12.4971,1,2,1
20240,Autovettura,0,0,2,0,0.0,41.857,12.4971,1,2,1
20241,Autovettura,0,0,2,0,0.0,41.857,12.4971,1,2,1
20270,Autovettura,0,0,0,0,0.0,41.8786,12.63,1,2,1
20211,Autovettura,0,0,5,0,0.0,41.9061,12.4914,2,1,1
20271,Autovettura,0,0,0,0,0.0,41.8786,12.63,1,2,1
20304,Autovettura,1,0,2,0,0.0,41.9111,12.4958,1,2,1
20305,Autovettura,1,0,2,0,0.0,41.9111,12.4958,1,2,1
20317,Autovettura,0,0,2,0,0.0,41.8335,12.5563,1,2,0
20318,Autovettura,0,0,2,0,0.0,41.8335,12.5563,1,2,0
20335,Autocarro,0,0,1,0,0.0,41.8796,12.4585,1,1,0
20336,Autovettura,0,0,1,0,0.0,41.8796,12.4585,1,1,1
20303,Autocarro,1,0,2,0,0.0,41.9111,12.4958,1,2,1
20395,Autovettura,0,0,2,0,0.0,41.9207,12.4504,1,1,1
20210,Autovettura,0,0,5,0,0.0,41.9061,12.4914,2,1,0
20208,Autovettura,0,0,5,0,0.0,41.9061,12.4914,2,1,0
20124,Autovettura,0,0,5,0,0.0,41.8832,12.4589,1,2,1
20125,Autovettura,0,0,5,0,0.0,41.8832,12.4589,1,2,0
20126,Autovettura,0,0,5,0,0.0,41.8832,12.4589,1,2,0
20127,Autovettura,0,0,5,0,0.0,41.8832,12.4589,1,2,1
20128,Autovettura,0,0,5,0,0.0,41.8832,12.4589,1,2,1
20129,Autocarro,0,0,1,0,0.0,41.9083,12.4746,2,1,0
20209,Autovettura,0,0,5,0,0.0,41.9061,12.4914,2,1,0
20130,Autovettura,0,0,1,0,0.0,41.9083,12.4746,2,1,1
20161,Autovettura,0,0,1,0,0.0,41.8876,12.4821,1,2,1
20168,Autovettura,0,0,1,0,0.0,41.8253,12.4793,1,2,1
20169,Autovettura,0,0,1,0,0.0,41.8253,12.4793,1,2,1
20205,Autovettura,0,0,1,0,0.0,41.89,12.4743,1,2,1
20206,Autovettura,0,0,1,0,0.0,41.89,12.4743,1,2,1
20207,Autovettura,0,0,5,0,0.0,41.9061,12.4914,2,1,0
20160,Autovettura,0,0,1,0,0.0,41.8876,12.4821,1,2,1
20083,Autovettura,0,0,1,0,0.0,41.9496,12.526,1,1,1
20396,Autovettura,0,0,2,0,0.0,41.9207,12.4504,1,1,1
20449,Autovettura,1,0,1,0,0.0,41.7229,12.295,1,2,0
20633,Autocarro,0,0,4,0,0.0,41.7644,12.3382,1,1,0
20634,Autocarro,0,0,4,0,0.0,41.7644,12.3382,1,1,0
20635,Autovettura,0,0,4,0,0.0,41.7644,12.3382,1,1,0
20636,Autovettura,0,0,4,0,0.0,41.7644,12.3382,1,1,0
20681,Autovettura,0,0,1,0,0.0,41.8325,12.4922,1,2,1
20682,Autovettura,0,0,1,0,0.0,41.8325,12.4922,1,2,1
20632,Autovettura,0,0,3,0,0.0,41.6876,12.3735,1,2,0
20702,Autovettura,0,0,4,0,0.0,41.9371,12.4696,1,2,1
20704,Autovettura,0,0,4,0,0.0,41.9371,12.4696,1,2,1
20705,Autocarro,0,0,4,0,0.0,41.9371,12.4696,1,2,1
20708,Autovettura,0,0,3,0,0.0,41.804,12.4361,1,1,1
20709,Autovettura,0,0,3,0,0.0,41.804,12.4361,1,1,1
20710,Autovettura,0,0,3,0,0.0,41.804,12.4361,1,1,1
20716,Autovettura,0,0,2,0,0.0,41.8852,12.5222,1,2,0
20703,Autovettura,0,0,4,0,0.0,41.9371,12.4696,1,2,1
20397,Autovettura,0,0,2,0,0.0,41.9207,12.4504,1,1,1
20631,Autovettura,0,0,3,0,0.0,41.6876,12.3735,1,2,0
20627,Autocarro,0,0,1,0,0.0,41.8871,12.5306,1,1,1
20450,Autovettura,1,0,1,0,0.0,41.7229,12.295,1,2,0
20451,Autovettura,1,0,1,0,0.0,41.9056,12.4592,1,2,1
20452,Autovettura,1,0,1,0,0.0,41.9056,12.4592,1,2,0
