,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
8964,Autovettura,3,0,1,0,0.0,41.9124,12.4446,1,1,0
12338,Autovettura,0,0,7,0,0.0,41.8403,12.4632,1,2,1
12337,Autovettura,0,0,7,0,0.0,41.8403,12.4632,1,2,0
12327,Autovettura,0,0,2,0,0.0,41.924,12.425,1,1,0
12326,Autovettura,0,0,2,0,0.0,41.924,12.425,1,1,0
12309,Autovettura,0,0,2,0,0.0,41.8672,12.5308,1,2,0
12308,Autovettura,0,0,2,0,0.0,41.8672,12.5308,1,2,0
12339,Autovettura,0,0,7,0,0.0,41.8403,12.4632,1,2,1
12307,Autovettura,1,0,1,0,0.0,41.9168,12.4428,1,2,1
12299,Autovettura,2,0,1,0,0.0,41.8832,12.5562,1,2,1
12298,Autovettura,2,0,1,0,0.0,41.8832,12.5562,1,2,0
12297,Autovettura,2,0,1,0,0.0,41.8832,12.5562,1,2,0
12294,Autovettura,2,0,1,0,0.0,41.8634,12.5497,1,3,0
12293,Autovettura,2,0,1,0,0.0,41.8634,12.5497,1,3,0
12292,Autovettura,2,0,1,0,0.0,41.8634,12.5497,1,3,0
12306,Motociclo,1,0,1,0,0.0,41.9168,12.4428,1,2,1
12291,Autovettura,0,0,4,0,0.0,41.8893,12.5196,1,2,0
12340,Autovettura,0,0,7,0,0.0,41.8403,12.4632,1,2,0
12342,Autovettura,0,0,7,0,0.0,41.8403,12.4632,1,2,1
12379,Autovettura,1,0,3,0,0.0,41.9447,12.4785,1,2,0
12378,Motociclo,1,0,1,0,0.0,41.8109,12.4229,1,2,0
12377,Autovettura,1,0,1,0,0.0,41.8109,12.4229,1,2,1
12359,Autovettura,0,0,5,0,0.0,41.7072,12.334,1,2,0
12358,Autovettura,0,0,5,0,0.0,41.7072,12.334,1,2,1
12357,Autovettura,0,0,5,0,0.0,41.7072,12.334,1,2,0
12341,Autovettura,0,0,7,0,0.0,41.8403,12.4632,1,2,1
12356,Autovettura,0,0,5,0,0.0,41.7072,12.334,1,2,1
12352,Autovettura,0,0,3,0,0.0,41.7072,12.334,1,2,0
12351,Autovettura,0,0,3,0,0.0,41.7072,12.334,1,2,0
12350,Autovettura,0,0,3,0,0.0,41.7072,12.334,1,2,0
12349,Autovettura,0,0,2,0,0.0,41.7308,12.3491,1,2,0
12348,Autovettura,0,0,2,0,0.0,41.7308,12.3491,1,2,0
12343,Autovettura,0,0,7,0,0.0,41.8403,12.4632,1,2,0
12355,Autovettura,0,0,5,0,0.0,41.7072,12.334,1,2,0
12290,Autovettura,0,0,4,0,0.0,41.8893,12.5196,1,2,0
12289,Autovettura,0,0,4,0,0.0,41.8893,12.5196,1,2,0
12288,Autovettura,0,0,4,0,0.0,41.8893,12.5196,1,2,0
12198,Autovettura,0,0,6,0,0.0,41.8528,12.4281,1,1,1
12197,Autovettura,0,0,6,0,0.0,41.8528,12.4281,1,1,1
12191,Autovettura,0,0,3,0,0.0,41.9065,12.4147,1,2,0
12190,Autovettura,0,0,3,0,0.0,41.9065,12.4147,1,2,0
12189,Autovettura,0,0,3,0,0.0,41.9065,12.4147,1,2,0
12183,Autovettura,0,0,1,0,0.0,42.4174,13.0816,1,2,1
12199,Autovettura,0,0,6,0,0.0,41.8528,12.4281,1,1,1
12182,Autovettura,0,0,1,0,0.0,42.4174,13.0816,1,2,0
12173,Autovettura,0,0,2,0,0.0,41.8089,12.4536,1,2,1
12172,Motociclo,1,0,1,0,0.0,41.8681,12.5397,1,3,1
12171,Autocarro,1,0,1,0,0.0,41.8681,12.5397,1,3,1
12164,Autovettura,0,0,3,0,0.0,41.9651,12.5158,1,1,0
12163,Autovettura,0,0,3,0,0.0,41.9651,12.5158,1,1,0
12162,Autovettura,0,0,3,0,0.0,41.9651,12.5158,1,1,0
12174,Autovettura,0,0,2,0,0.0,41.8089,12.4536,1,2,1
12200,Autovettura,0,0,6,0,0.0,41.8528,12.4281,1,1,1
12201,Autovettura,0,0,6,0,0.0,41.8528,12.4281,1,1,1
12202,Autovettura,0,0,6,0,0.0,41.8528,12.4281,1,1,1
12279,Autovettura,0,0,2,0,0.0,41.8036,12.6368,1,2,0
12278,Autovettura,0,0,2,0,0.0,41.8036,12.6368,1,2,0
12266,Autovettura,0,0,2,0,0.0,,,1,1,1
12265,Autovettura,0,0,2,0,0.0,,,1,1,1
12264,Autovettura,0,0,2,0,0.0,41.7935,12.4405,1,1,1
12263,Autovettura,0,0,2,0,0.0,41.7935,12.4405,1,1,1
12252,Autovettura,0,0,3,0,0.0,41.8873,12.4718,1,2,1
12251,Autovettura,0,0,3,0,0.0,41.8873,12.4718,1,2,1
12250,Autovettura,0,0,3,0,0.0,41.8873,12.4718,1,2,1
12244,Autovettura,0,0,2,0,0.0,41.8985,12.5062,1,2,1
12243,Autovettura,0,0,2,0,0.0,41.8985,12.5062,1,2,1
12238,Autovettura,1,0,1,0,0.0,41.8975,12.4639,1,2,1
12237,Motociclo,1,0,1,0,0.0,41.8975,12.4639,1,2,1
12204,Motociclo,0,0,2,0,0.0,41.8559,12.4464,1,2,0
12203,Autovettura,0,0,2,0,0.0,41.8559,12.4464,1,2,0
12380,Autovettura,1,0,3,0,0.0,41.9447,12.4785,1,2,0
12381,Autovettura,1,0,3,0,0.0,41.9447,12.4785,1,2,0
12382,Motociclo,1,0,3,0,0.0,41.9447,12.4785,1,2,1
12383,Autocarro,1,0,1,0,0.0,41.8907,12.5607,1,2,1
12635,Autovettura,0,0,4,0,0.0,41.9188,12.4724,1,2,0
12634,Autovettura,0,0,4,0,0.0,41.9188,12.4724,1,2,0
12626,Autovettura,0,0,4,0,0.0,41.846,12.4791,1,2,1
12625,Autovettura,0,0,4,0,0.0,41.846,12.4791,1,2,1
12624,Autovettura,0,0,4,0,0.0,41.846,12.4791,1,2,1
12623,Autovettura,0,0,4,0,0.0,41.846,12.4791,1,2,1
12636,Autovettura,0,0,4,0,0.0,41.9188,12.4724,1,2,0
12597,Autovettura,0,0,4,0,0.0,41.9447,12.4785,1,1,0
12595,Autovettura,0,0,4,0,0.0,41.9447,12.4785,1,1,0
12594,Autovettura,0,0,4,0,0.0,41.9447,12.4785,1,1,0
12582,Motociclo,1,0,1,0,0.0,41.8721,12.4814,1,2,1
12581,Autocarro,1,0,1,0,0.0,41.8721,12.4814,1,2,1
12571,Autovettura,0,0,2,0,0.0,41.8645,12.6047,1,1,1
12570,Autovettura,0,0,2,0,0.0,41.8645,12.6047,1,1,0
12596,Autovettura,0,0,4,0,0.0,41.9447,12.4785,1,1,0
12637,Autovettura,0,0,4,0,0.0,41.9188,12.4724,1,2,0
12642,Autovettura,3,0,1,0,0.0,41.9452,12.5636,1,2,0
12643,Autovettura,3,0,1,0,0.0,41.9452,12.5636,1,2,0
12694,Autovettura,1,0,3,0,0.0,41.9204,12.5171,1,2,1
12693,Autovettura,1,0,3,0,0.0,41.9204,12.5171,1,2,1
12690,Autovettura,1,0,1,0,0.0,41.914,12.3885,1,2,0
12689,Motociclo,1,0,1,0,0.0,41.914,12.3885,1,2,0
12665,Autovettura,0,0,5,0,0.0,41.8944,12.4691,1,1,1
12664,Autovettura,0,0,5,0,0.0,41.8944,12.4691,1,1,1
12663,Autovettura,0,0,5,0,0.0,41.8944,12.4691,1,1,1
12662,Motociclo,0,0,2,0,0.0,41.9102,12.4491,1,2,1
12661,Autovettura,0,0,2,0,0.0,41.9102,12.4491,1,2,1
12652,Autovettura,2,0,0,0,0.0,41.908,12.4996,1,1,0
12651,Motociclo,2,0,0,0,0.0,41.908,12.4996,1,1,1
12650,Autovettura,1,0,1,0,0.0,41.9138,12.4698,1,1,0
12649,Autovettura,1,0,1,0,0.0,41.9138,12.4698,1,1,0
12645,Autovettura,3,0,1,0,0.0,41.9452,12.5636,1,2,0
12644,Autovettura,3,0,1,0,0.0,41.9452,12.5636,1,2,0
12569,Autovettura,0,0,2,0,0.0,41.8645,12.6047,1,1,0
12153,Motociclo,1,0,0,0,0.0,41.9029,12.5199,1,2,1
12561,Motociclo,1,0,3,0,0.0,41.9103,12.7621,1,1,1
12559,Autovettura,1,0,3,0,0.0,41.9103,12.7621,1,1,0
