,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
13167,Autovettura,1,0,1,0,0.0,"41,91813","12,46208",1,2,1
19313,Autovettura,1,0,1,0,0.0,41.873,12.5283,1,2,0
19312,Autovettura,1,0,1,0,0.0,41.873,12.5283,1,2,1
19290,Motociclo,2,0,0,0,0.0,41.8972,12.4717,1,2,1
19289,Autovettura,2,0,0,0,0.0,41.8972,12.4717,1,2,1
19157,Autovettura,1,0,1,0,0.0,41.881,12.5043,1,2,0
19156,Autovettura,1,0,1,0,0.0,41.881,12.5043,1,2,1
19118,Autovettura,1,0,1,0,0.0,41.7999,12.4259,1,2,0
19117,Autovettura,1,0,1,0,0.0,41.7999,12.4259,1,2,1
19097,Autovettura,1,0,1,0,0.0,41.9046,12.4966,1,2,1
19096,Autovettura,1,0,1,0,0.0,41.9046,12.4966,1,2,1
19084,Autovettura,1,0,5,0,0.0,41.8839,12.4557,1,1,0
19083,Autovettura,1,0,5,0,0.0,41.8839,12.4557,1,1,0
19082,Autovettura,1,0,5,0,0.0,41.8839,12.4557,1,1,0
19081,Autovettura,1,0,5,0,0.0,41.8839,12.4557,1,1,0
19080,Autovettura,1,0,5,0,0.0,41.8839,12.4557,1,1,0
19079,Autovettura,1,0,5,0,0.0,41.8839,12.4557,1,1,1
19049,Autovettura,1,0,1,0,0.0,41.8317,12.4196,1,2,0
19048,Autovettura,1,0,1,0,0.0,41.8317,12.4196,1,2,1
19034,Autovettura,1,0,1,0,0.0,41.8072,12.436,1,2,1
19033,Autovettura,1,0,1,0,0.0,41.8072,12.436,1,2,1
19018,Autovettura,1,0,1,0,0.0,41.8654,12.5502,1,2,0
19017,Autovettura,1,0,1,0,0.0,41.8654,12.5502,1,2,1
18978,Autocarro,1,0,1,0,0.0,41.9457,12.5283,1,2,0
19316,Autovettura,1,0,1,0,0.0,41.9242,12.671,1,2,1
18977,Autovettura,1,0,1,0,0.0,41.9457,12.5283,1,2,1
19317,Autovettura,1,0,1,0,0.0,41.9242,12.671,1,2,1
19345,Autovettura,2,0,2,0,0.0,41.9144,12.4145,1,2,1
19752,Autovettura,1,0,0,0,0.0,41.8263,12.4754,1,2,1
19736,Motociclo,1,0,1,0,0.0,41.9194,12.4399,1,2,0
19735,Autovettura,1,0,1,0,0.0,41.9194,12.4399,1,2,1
19644,Autovettura,1,0,1,0,0.0,41.9595,12.5242,1,2,1
19643,Autovettura,1,0,1,0,0.0,41.9595,12.5242,1,2,1
19633,Autovettura,1,0,1,0,0.0,41.8586,12.6023,1,1,0
19632,Autovettura,1,0,1,0,0.0,41.8586,12.6023,1,1,1
19612,Motociclo,2,0,0,0,0.0,,,1,1,1
19611,Autovettura,2,0,0,0,0.0,,,1,1,1
19600,Autovettura,1,0,1,0,0.0,41.8866,12.5614,1,2,0
19599,Autovettura,1,0,1,0,0.0,41.8866,12.5614,1,2,1
19549,Autovettura,1,0,1,0,0.0,41.8996,12.5612,1,2,0
19548,Autovettura,1,0,1,0,0.0,41.8996,12.5612,1,2,1
19449,Autovettura,1,0,1,0,0.0,41.8494,12.4567,1,1,1
19448,Autovettura,1,0,1,0,0.0,41.8494,12.4567,1,1,1
19398,Autovettura,1,0,1,0,0.0,41.907,12.4633,1,2,1
19397,Autovettura,1,0,1,0,0.0,41.907,12.4633,1,2,1
19396,Autovettura,1,0,1,0,0.0,41.907,12.4633,1,2,0
19395,Autovettura,1,0,1,0,0.0,41.907,12.4633,1,2,1
19363,Autocarro,1,0,1,0,0.0,41.8893,12.5493,1,2,1
19362,Autovettura,1,0,1,0,0.0,41.8893,12.5493,1,2,1
19347,Autovettura,2,0,2,0,0.0,41.9144,12.4145,1,2,0
19346,Autovettura,2,0,2,0,0.0,41.9144,12.4145,1,2,0
19344,Autovettura,2,0,2,0,0.0,41.9144,12.4145,1,2,1
18894,Autovettura,1,0,1,0,0.0,41.9419,12.4718,1,1,1
18893,Autovettura,1,0,1,0,0.0,41.9419,12.4718,1,1,1
18890,Autovettura,1,0,1,0,0.0,41.8628,12.6199,1,2,0
17965,Autovettura,1,0,1,0,0.0,41.9353,12.4627,1,2,0
17964,Autovettura,1,0,1,0,0.0,41.9353,12.4627,1,2,1
17881,Autovettura,1,0,1,0,0.0,41.9183,12.5546,1,2,0
17880,Autovettura,1,0,1,0,0.0,41.9183,12.5546,1,2,1
17826,Autovettura,1,0,1,0,0.0,41.8927,12.4148,1,2,0
17825,Autovettura,1,0,1,0,0.0,41.8927,12.4148,1,2,1
17794,Autovettura,1,0,0,1,0.0,41.777,12.3432,1,1,0
17793,Autovettura,1,0,0,1,0.0,41.777,12.3432,1,1,1
17734,Autovettura,2,0,1,0,0.0,41.8631,12.5573,1,2,0
17733,Autovettura,2,0,1,0,0.0,41.8631,12.5573,1,2,1
17732,Autovettura,2,0,1,0,0.0,41.8631,12.5573,1,2,1
17724,Autovettura,1,0,1,0,0.0,41.9828,12.4137,1,1,1
17723,Autovettura,1,0,1,0,0.0,41.9828,12.4137,1,1,1
17722,Autovettura,1,0,1,0,0.0,41.8638,12.4979,1,1,1
17721,Autovettura,1,0,1,0,0.0,41.8638,12.4979,1,1,1
17709,Autovettura,2,0,0,0,0.0,41.8826,12.4991,1,2,1
17708,Autovettura,2,0,0,0,0.0,41.8826,12.4991,1,2,1
17707,Autovettura,2,0,0,0,0.0,41.8826,12.4991,1,2,1
17658,Motociclo,3,0,0,0,0.0,41.9218,12.4639,1,2,1
17657,Autovettura,3,0,0,0,0.0,41.9218,12.4639,1,2,1
17656,Autovettura,3,0,0,0,0.0,41.9218,12.4639,1,2,1
17533,Autovettura,0,1,1,0,0.0,41.9301,12.4684,1,2,1
17532,Autovettura,0,1,1,0,0.0,41.9301,12.4684,1,2,1
17977,Autovettura,1,0,1,0,0.0,41.9088,12.4622,1,2,1
17978,Autovettura,1,0,1,0,0.0,41.9088,12.4622,1,2,1
18027,Autovettura,1,0,1,0,0.0,41.8578,12.5636,1,2,1
18028,Autovettura,1,0,1,0,0.0,41.8578,12.5636,1,2,0
18889,Autovettura,1,0,1,0,0.0,41.8628,12.6199,1,2,1
18755,Autovettura,1,0,1,0,0.0,41.8957,12.5589,1,2,0
18754,Autovettura,1,0,1,0,0.0,41.8957,12.5589,1,2,1
18737,Autovettura,1,0,1,0,0.0,41.9342,12.4676,1,2,1
18736,Autovettura,1,0,1,0,0.0,41.9342,12.4676,1,2,1
18653,Autovettura,1,0,1,0,0.0,41.9594,12.4466,1,1,1
18652,Autovettura,1,0,1,0,0.0,41.9594,12.4466,1,1,1
18612,Autovettura,1,0,1,0,0.0,41.9139,12.4141,1,1,0
18611,Autovettura,1,0,1,0,0.0,41.9139,12.4141,1,1,1
18538,Autovettura,1,0,2,0,0.0,41.8605,12.5655,1,2,0
18537,Autovettura,1,0,2,0,0.0,41.8605,12.5655,1,2,0
