,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
18393,Autovettura,1,0,0,0,0.0,41.7744,12.3364,2,2,0
15738,Autovettura,1,0,0,0,0.0,41.9131,12.4742,1,2,0
10120,Autovettura,1,0,0,0,0.0,42.0209,12.3483,1,1,0
15593,Autovettura,1,0,0,0,0.0,41.9293,12.708,5,2,0
15372,Autovettura,0,0,1,0,0.0,41.9344,12.4337,1,1,1
14307,Autovettura,0,0,2,0,0.0,41.9505,12.4847,2,2,0
14467,Autovettura,2,0,0,0,0.0,41.7858,12.5025,3,2,0
14468,Autovettura,2,0,0,0,0.0,41.7858,12.5025,3,2,1
14481,Autovettura,0,0,1,0,0.0,41.9149,12.3847,2,1,1
14673,Motociclo,1,0,2,0,0.0,41.8858,12.3846,2,2,0
14674,Autocarro,1,0,2,0,0.0,41.8858,12.3846,2,2,0
14675,Autocarro,1,0,2,0,0.0,41.8858,12.3846,2,2,0
14784,Motociclo,1,0,0,0,0.0,41.9384,12.4652,1,1,0
14850,Autovettura,0,0,2,0,0.0,41.8089,12.4536,2,3,1
14851,Autovettura,0,0,2,0,0.0,41.8089,12.4536,2,3,1
14979,Motociclo,1,0,2,0,0.0,41.9909,12.3975,1,2,0
14980,Autovettura,1,0,2,0,0.0,41.9909,12.3975,1,2,0
14981,Autovettura,1,0,2,0,0.0,41.9909,12.3975,1,2,0
14982,Autovettura,1,0,2,0,0.0,41.9909,12.3975,1,2,1
15170,Autovettura,2,0,1,0,0.0,41.9375,12.4753,1,1,0
15171,Autovettura,2,0,1,0,0.0,41.9375,12.4753,1,1,0
15172,Autovettura,2,0,1,0,0.0,41.9375,12.4753,1,1,0
15523,Autovettura,0,0,1,0,0.0,41.8103,12.4856,1,1,1
9850,Autovettura,0,0,1,0,0.0,41.8725,12.4496,1,1,1
18437,Autovettura,0,0,0,0,0.0,41.9153,12.5302,2,3,1
9745,Autovettura,1,0,0,0,0.0,41.9103,12.7621,2,2,1
2421,Autovettura,0,0,1,0,0.0,41.8897,12.6036,2,1,0
2674,Motociclo,0,0,2,0,0.0,41.9227,12.4925,1,2,0
2675,Motociclo,0,0,2,0,0.0,41.9227,12.4925,1,2,0
2723,Motociclo,1,0,0,0,0.0,41.8603,12.4984,1,2,1
3229,Motociclo,1,0,1,0,0.0,41.8935,12.3362,1,2,1
3230,Autovettura,1,0,1,0,0.0,41.8935,12.3362,1,2,1
3430,Autovettura,0,0,1,0,0.0,41.9411,12.6389,1,1,1
3490,Autovettura,0,0,1,0,0.0,41.9687,12.6045,1,1,1
3502,Motociclo,0,0,2,0,0.0,41.9092,12.455,1,3,1
3503,Motociclo,0,0,2,0,0.0,41.9092,12.455,1,3,1
3628,Autovettura,1,0,0,0,0.0,41.8764,12.6281,1,2,0
3662,Autovettura,0,0,0,0,0.0,,,1,2,1
4092,Autovettura,0,0,1,0,0.0,41.9262,12.5739,1,1,1
4204,Motociclo,1,0,0,0,0.0,41.8972,12.4554,1,2,1
4494,Autovettura,1,0,0,0,0.0,41.9127,12.4781,2,1,0
4654,Autovettura,1,0,0,0,0.0,41.8407,12.4744,3,2,0
4658,Autovettura,1,0,0,0,0.0,41.954,12.4644,1,1,0
2396,Autovettura,0,0,3,0,0.0,41.8528,12.5883,2,1,0
4664,Autovettura,1,0,0,0,0.0,41.9372,12.4605,1,1,1
2395,Motociclo,0,0,3,0,0.0,41.8528,12.5883,2,1,0
2225,Motociclo,1,0,0,0,0.0,41.9404,12.4411,1,1,1
67,Autovettura,0,0,2,0,0.0,41.7024,12.3483,1,1,0
68,Autovettura,0,0,2,0,0.0,41.7024,12.3483,1,1,0
113,Motociclo,1,0,0,0,0.0,41.9188,12.3776,1,2,1
520,Autovettura,0,0,2,0,0.0,41.8906,12.591,1,2,0
521,Autovettura,0,0,2,0,0.0,41.8906,12.591,1,2,0
612,Autovettura,1,0,0,0,0.0,,,1,1,1
1164,Autovettura,1,0,0,1,0.0,41.8626,12.3669,1,1,0
1165,Autovettura,1,0,0,1,0.0,41.8626,12.3669,1,1,0
1238,Motociclo,1,0,0,0,0.0,41.8931,12.6203,1,2,1
1967,Autovettura,0,0,1,0,0.0,41.8074,12.5772,2,2,0
2017,Autovettura,0,0,1,0,0.0,41.7313,12.3611,1,1,0
2096,Autovettura,0,0,1,0,0.0,41.8684,12.6416,1,2,0
2145,Autovettura,1,0,0,0,0.0,41.9031,12.7087,3,1,0
2187,Motociclo,1,0,0,0,0.0,41.885,12.3826,1,2,0
2196,Autovettura,0,0,1,0,0.0,41.931,12.5612,3,1,0
2199,Motociclo,1,0,1,0,0.0,41.9286,12.469,1,2,1
2200,Autovettura,1,0,1,0,0.0,41.9286,12.469,1,2,1
2394,Motociclo,0,0,3,0,0.0,41.8528,12.5883,2,1,0
18394,Autovettura,1,0,0,0,0.0,41.7744,12.3364,2,2,1
4800,Motociclo,0,0,3,0,0.0,41.8839,12.6184,1,3,0
4802,Autovettura,0,0,3,0,0.0,41.8839,12.6184,1,3,0
7621,Autovettura,1,0,0,0,0.0,41.7463,12.4568,1,2,1
7705,Motociclo,1,0,0,0,0.0,41.9393,12.4584,1,1,1
7769,Autovettura,1,0,2,0,0.0,41.9144,12.4697,1,2,1
7770,Autovettura,1,0,2,0,0.0,41.9144,12.4697,1,2,1
7771,Motociclo,1,0,2,0,0.0,41.9144,12.4697,1,2,1
7792,Autovettura,0,0,1,0,0.0,41.6876,12.3735,2,2,0
7805,Autovettura,0,0,1,0,0.0,41.7248,12.3535,1,2,1
7835,Autovettura,1,0,0,0,0.0,41.8907,12.3348,2,2,1
8213,Motociclo,1,0,0,0,0.0,41.8897,12.4107,1,2,0
8836,Autovettura,2,0,1,0,0.0,41.8468,12.6843,1,1,1
8837,Autovettura,2,0,1,0,0.0,41.8468,12.6843,1,1,1
8838,Autovettura,2,0,1,0,0.0,41.8468,12.6843,1,1,1
9459,Autovettura,1,0,0,0,0.0,41.9164,12.4741,1,2,0
9648,Autovettura,2,0,0,0,0.0,41.934,12.5093,2,2,0
9649,Autovettura,2,0,0,0,0.0,41.934,12.5093,2,2,0
9682,Autocarro,0,0,2,0,0.0,41.6876,12.3735,2,2,0
9683,Autocarro,0,0,2,0,0.0,41.6876,12.3735,2,2,0
7409,Autovettura,1,0,2,0,0.0,41.8239,12.4644,1,1,1
4801,Autovettura,0,0,3,0,0.0,41.8839,12.6184,1,3,0
7408,Autovettura,1,0,2,0,0.0,41.8239,12.4644,1,1,1
7347,Motociclo,0,0,1,0,0.0,41.936,12.5151,1,2,0
4844,Autovettura,0,0,1,0,0.0,41.7554,12.4739,1,1,1
5057,Autovettura,0,0,0,0,0.0,41.7065,12.5458,1,1,1
5339,Autovettura,0,0,1,0,0.0,41.8109,12.4229,1,2,0
5340,Motociclo,0,0,1,0,0.0,,,4,1,1
5456,Autovettura,1,0,0,0,0.0,41.9544,12.5749,3,2,0
5713,Autovettura,0,0,1,0,0.0,42.0028,12.4976,1,1,0
5776,Autovettura,1,0,0,0,0.0,41.8749,12.5964,1,1,1
5799,Autovettura,0,1,0,0,0.0,42.0367,12.3272,1,2,0
5806,Motociclo,1,0,1,0,0.0,41.9298,12.5269,1,3,0
5807,Autovettura,1,0,1,0,0.0,41.9298,12.5269,1,3,0
6042,Autovettura,1,0,0,0,0.0,41.8896,12.5479,1,1,1
6074,Autovettura,0,0,0,0,0.0,41.8626,12.6212,1,2,1
6408,Autovettura,1,0,0,0,0.0,41.8658,12.6098,1,3,0
6711,Motociclo,1,0,0,0,0.0,41.9105,12.5492,1,2,1
7037,Autovettura,1,0,0,0,0.0,41.7369,12.4613,1,2,0
7155,Autovettura,1,0,0,0,0.0,41.9438,12.5425,1,1,0
7303,Autovettura,0,0,1,0,0.0,41.8907,12.5921,1,1,0
7407,Autovettura,1,0,2,0,0.0,41.8239,12.4644,1,1,1
1,Autovettura,1,1,0,0,1.0,41.859,12.4021,1,2,0
