,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
259,Motociclo,1,0,1,0,0.0,41.99,12.403,2,1,0
15315,Motociclo,0,0,1,0,0.0,41.9923,12.5141,4,2,0
15208,Motociclo,1,0,0,0,0.0,41.8469,12.414,1,1,1
14995,Motociclo,1,0,0,0,0.0,41.8951,12.5048,1,3,1
14851,Autovettura,1,0,2,0,0.0,41.9428,12.5373,1,2,1
14850,Autovettura,1,0,2,0,0.0,41.9428,12.5373,1,2,1
14849,Motociclo,1,0,2,0,0.0,41.9428,12.5373,1,2,1
15327,Motociclo,0,1,0,0,0.0,41.8718,12.5688,1,2,1
14803,Motociclo,1,0,0,0,0.0,41.8798,12.4784,1,2,0
14755,Autovettura,1,0,1,0,0.0,41.8722,12.4916,1,2,0
14743,Motociclo,1,0,0,0,0.0,41.9085,12.4551,1,2,1
14740,Motociclo,1,0,0,0,0.0,41.8994,12.528,1,2,0
14400,Autovettura,1,0,4,0,0.0,"41,87387","12,44977",1,1,1
14399,Motociclo,1,0,4,0,0.0,"41,87387","12,44977",1,1,1
14398,Autovettura,1,0,4,0,0.0,"41,87387","12,44977",1,1,1
14756,Motociclo,1,0,1,0,0.0,41.8722,12.4916,1,2,0
14397,Autovettura,1,0,4,0,0.0,"41,87387","12,44977",1,1,1
15695,Autovettura,0,0,2,0,0.0,41.9132,12.494,1,2,0
16181,Motociclo,1,0,0,0,0.0,41.9307,12.5105,1,3,1
17328,Motociclo,1,0,0,0,0.0,41.8236,12.4795,3,2,0
17144,Autovettura,1,0,1,0,0.0,41.8699,12.5287,4,2,1
17143,Autovettura,1,0,1,0,0.0,41.8699,12.5287,4,2,1
17041,Motociclo,0,0,0,1,0.0,41.9128,12.481,1,1,0
16832,Motociclo,1,0,2,0,0.0,41.8978,12.4801,1,2,1
16831,Autocarro,1,0,2,0,0.0,41.8978,12.4801,1,2,1
15696,Motociclo,0,0,2,0,0.0,41.9132,12.494,1,2,1
16830,Autocarro,1,0,2,0,0.0,41.8978,12.4801,1,2,0
16535,Autovettura,1,0,1,0,0.0,41.8571,12.4751,1,1,0
16435,Motociclo,0,0,1,0,0.0,41.906,12.4598,1,1,0
16293,Motociclo,1,0,0,0,0.0,,,1,1,1
16288,Motociclo,2,0,0,0,0.0,41.8965,12.4745,1,2,0
16287,Motociclo,2,0,0,0,0.0,41.8965,12.4745,1,2,0
