,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
10424,Autovettura,0.0,0,3,0,0.0,41.9605,12.5211,1.0,2,1
15579,Autovettura,1.0,0,0,0,0.0,41.9107,12.4817,1.0,2,1
15383,Autovettura,1.0,0,0,0,0.0,41.8899,12.507,1.0,3,0
15306,Autovettura,1.0,0,0,0,0.0,41.8848,12.4723,1.0,2,0
15266,Autovettura,1.0,0,0,0,0.0,41.9091,12.5464,1.0,1,0
15265,Autovettura,0.0,0,1,0,0.0,,,1.0,1,1
14974,Motociclo,0.0,0,1,0,0.0,41.7373,12.2824,1.0,1,0
14900,Motociclo,0.0,0,0,0,0.0,41.9303,12.5278,1.0,1,1
14751,Autovettura,1.0,0,0,0,0.0,41.9095,12.4519,1.0,2,1
14564,Motociclo,1.0,0,1,0,0.0,41.902,12.4259,1.0,2,0
14563,Autovettura,1.0,0,1,0,0.0,41.902,12.4259,1.0,2,0
14406,Autovettura,1.0,0,0,0,0.0,41.9056,12.4453,1.0,2,1
14302,Motociclo,1.0,0,1,0,0.0,41.915,12.5039,1.0,2,0
14301,Autocarro,1.0,0,1,0,0.0,41.915,12.5039,1.0,2,0
14291,Motociclo,1.0,0,0,0,0.0,41.7745,12.3957,1.0,3,1
14177,Motociclo,1.0,0,0,0,0.0,41.9461,12.5165,1.0,3,0
15590,Motociclo,1.0,0,0,0,0.0,41.9109,12.4961,1.0,2,1
14160,Motociclo,0.0,0,1,0,0.0,41.9421,12.389,4.0,2,1
15912,Motociclo,1.0,0,0,0,0.0,,,2.0,2,1
15992,Motociclo,1.0,0,0,0,0.0,41.8151,12.475,2.0,1,1
16489,Motociclo,1.0,0,1,0,0.0,41.9168,12.4428,2.0,2,1
16419,Autovettura,1.0,0,1,0,0.0,41.9144,12.4707,1.0,2,1
16418,Autovettura,1.0,0,1,0,0.0,41.9144,12.4707,1.0,2,1
16349,Motociclo,1.0,0,0,0,0.0,41.9911,12.5133,1.0,2,1
16261,Autovettura,1.0,0,1,0,0.0,41.8492,12.4354,2.0,2,0
16260,Autovettura,1.0,0,1,0,0.0,41.8492,12.4354,2.0,2,0
16228,Autovettura,1.0,0,1,0,0.0,41.8961,12.4766,1.0,2,0
16227,Autovettura,1.0,0,1,0,0.0,41.8961,12.4766,1.0,2,1
16164,Autocarro,1.0,0,2,0,0.0,41.8815,12.5148,2.0,2,0
16163,Autocarro,1.0,0,2,0,0.0,41.8815,12.5148,2.0,2,0
16162,Motociclo,1.0,0,2,0,0.0,41.8815,12.5148,2.0,2,0
16133,Motociclo,1.0,0,1,0,0.0,41.9172,12.4586,2.0,2,1
16132,Autovettura,1.0,0,1,0,0.0,41.9172,12.4586,2.0,2,1
16076,Motociclo,1.0,0,0,0,0.0,41.9251,12.5277,2.0,3,0
16023,Motociclo,1.0,0,0,0,0.0,,,2.0,2,1
15943,Autovettura,1.0,0,0,0,0.0,,,2.0,1,0
16490,Autovettura,1.0,0,1,0,0.0,41.9168,12.4428,2.0,2,1
14138,Motociclo,1.0,0,1,0,0.0,41.9275,12.4222,1.0,1,0
14132,Autovettura,0.0,0,2,0,0.0,41.7615,12.5604,1.0,1,0
12232,Autovettura,0.0,0,3,0,0.0,41.9752,12.5388,1.0,2,1
12231,Motociclo,0.0,0,3,0,0.0,41.9752,12.5388,1.0,2,1
12123,Motociclo,1.0,0,0,0,0.0,,,1.0,1,1
11933,Motociclo,0.0,0,1,0,0.0,41.8675,12.5774,1.0,1,0
11798,Autovettura,1.0,0,2,0,0.0,41.7311,12.2773,1.0,2,0
11797,Autovettura,1.0,0,2,0,0.0,41.7311,12.2773,1.0,2,1
11796,Motociclo,1.0,0,2,0,0.0,41.7311,12.2773,1.0,2,1
11694,Motociclo,1.0,0,1,0,0.0,41.9246,12.4048,2.0,1,0
11693,Autovettura,1.0,0,1,0,0.0,41.9246,12.4048,2.0,1,0
11620,Motociclo,1.0,0,0,0,0.0,41.9207,12.4503,1.0,2,1
11439,Motociclo,1.0,0,2,0,0.0,41.8645,12.4408,1.0,2,0
11438,Autovettura,1.0,0,2,0,0.0,41.8645,12.4408,1.0,2,0
11437,Autovettura,1.0,0,2,0,0.0,41.8645,12.4408,1.0,2,0
11274,Motociclo,1.0,0,0,0,0.0,41.8661,12.5413,1.0,1,0
11140,Motociclo,1.0,0,1,0,0.0,41.8966,12.4819,1.0,1,1
12233,Autovettura,0.0,0,3,0,0.0,41.9752,12.5388,1.0,2,1
14137,Motociclo,1.0,0,1,0,0.0,41.9275,12.4222,1.0,1,0
12329,Autovettura,1.0,0,1,0,0.0,41.8938,12.517,1.0,2,1
12681,Motociclo,1.0,0,0,0,0.0,41.9026,12.4969,1.0,1,0
14131,Motociclo,0.0,0,2,0,0.0,41.7615,12.5604,1.0,1,0
14011,Motociclo,1.0,0,4,0,0.0,41.9177,12.4168,1.0,1,0
14010,Autovettura,1.0,0,4,0,0.0,41.9177,12.4168,1.0,1,0
14009,Autovettura,1.0,0,4,0,0.0,41.9177,12.4168,1.0,1,0
14008,Autovettura,1.0,0,4,0,0.0,41.9177,12.4168,1.0,1,0
14007,Autovettura,1.0,0,4,0,0.0,41.9177,12.4168,1.0,1,0
13960,Motociclo,0.0,0,1,0,0.0,41.8496,12.4621,1.0,2,0
13879,Autovettura,1.0,0,0,0,0.0,41.9003,12.4993,1.0,2,1
13690,Motociclo,0.0,0,1,0,0.0,41.9264,12.535,1.0,1,1
13431,Motociclo,1.0,0,0,0,0.0,41.8641,12.5478,1.0,1,0
13011,Motociclo,1.0,0,0,0,0.0,41.8983,12.5142,1.0,3,0
12889,Motociclo,1.0,0,1,0,0.0,41.6959,12.5245,1.0,1,0
12888,Motociclo,1.0,0,1,0,0.0,41.6959,12.5245,1.0,1,1
12779,Motociclo,1.0,0,1,0,0.0,41.8765,12.6724,1.0,2,1
12778,Autovettura,1.0,0,1,0,0.0,41.8765,12.6724,1.0,2,0
12330,Motociclo,1.0,0,1,0,0.0,41.8938,12.517,1.0,2,1
16690,Motociclo,1.0,0,0,0,0.0,,,1.0,1,1
16787,Motociclo,1.0,0,0,0,0.0,41.937,12.4304,2.0,2,1
16860,Autovettura,0.0,0,3,0,0.0,41.9352,12.5348,2.0,2,0
21159,Motociclo,1.0,0,0,0,0.0,41.8948,12.4811,1.0,2,1
21062,Motociclo,0.0,0,1,0,0.0,41.8884,12.5186,1.0,2,1
20706,Motociclo,1.0,0,0,0,0.0,41.9091,12.4485,1.0,2,1
20667,Autovettura,1.0,0,1,0,0.0,41.8825,12.5183,1.0,2,0
20666,Motociclo,1.0,0,1,0,0.0,41.8825,12.5183,1.0,2,0
20635,Autovettura,1.0,0,0,0,0.0,,,1.0,1,1
20618,Autovettura,1.0,0,2,0,0.0,41.9169,12.4393,1.0,2,0
20617,Autovettura,1.0,0,2,0,0.0,41.9169,12.4393,1.0,2,0
20616,Motociclo,1.0,0,2,0,0.0,41.9169,12.4393,1.0,2,0
20601,Autovettura,2.0,0,0,0,0.0,41.9286,12.5161,1.0,1,1
20600,Autovettura,2.0,0,0,0,0.0,41.9286,12.5161,1.0,1,1
20538,Motociclo,0.0,0,1,0,0.0,41.8725,12.4496,1.0,2,0
20317,Motociclo,0.0,0,1,0,0.0,,,1.0,1,0
20306,Motociclo,1.0,0,1,0,0.0,41.8535,12.4981,1.0,2,0
20305,Autovettura,1.0,0,1,0,0.0,41.8535,12.4981,1.0,2,0
21238,Motociclo,1.0,0,0,0,0.0,,,2.0,1,1
19789,Motociclo,1.0,0,0,0,0.0,41.8998,12.4596,4.0,1,1
21547,Autovettura,1.0,0,1,0,0.0,41.8959,12.4894,1.0,1,1
22227,Autovettura,0.0,0,2,0,0.0,,,1.0,1,0
23361,Motociclo,1.0,0,0,0,0.0,41.9106,12.513,1.0,2,0
23185,Autovettura,1.0,0,0,0,0.0,41.9344,12.5835,1.0,2,0
22918,Autovettura,1.0,0,0,0,0.0,,,1.0,2,1
22823,Motociclo,1.0,0,1,0,0.0,41.889,12.4804,1.0,2,0
22822,Autovettura,1.0,0,1,0,0.0,41.889,12.4804,1.0,2,1
22773,Autovettura,1.0,0,0,0,0.0,,,1.0,2,1
22641,Autovettura,1.0,0,0,0,0.0,41.8317,12.4196,1.0,2,0
22635,Motociclo,1.0,0,0,0,0.0,41.8522,12.4789,1.0,1,0
22626,Motociclo,1.0,0,0,0,0.0,41.9178,12.5678,1.0,1,0
22315,Motociclo,1.0,0,0,0,0.0,41.8833,12.4752,1.0,2,1
22307,Motociclo,1.0,0,2,0,0.0,41.8192,12.4519,1.0,2,1
22306,Autovettura,1.0,0,2,0,0.0,41.8192,12.4519,1.0,2,1
22305,Autovettura,1.0,0,2,0,0.0,41.8192,12.4519,1.0,2,1
22256,Motociclo,1.0,0,0,0,0.0,41.8949,12.4376,1.0,2,1
22228,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1
21548,Motociclo,1.0,0,1,0,0.0,41.8959,12.4894,1.0,1,1
19550,Motociclo,2.0,0,0,0,0.0,41.8828,12.4758,1.0,3,0
19549,Motociclo,2.0,0,0,0,0.0,41.8828,12.4758,1.0,3,0
19416,Motociclo,1.0,0,1,0,0.0,41.8808,12.4565,1.0,2,0
18034,Motociclo,1.0,0,0,0,0.0,,,1.0,1,1
17873,Motociclo,1.0,0,0,0,0.0,,,1.0,2,1
17866,Motociclo,0.0,0,1,0,0.0,41.959,12.5737,1.0,2,1
17848,Motociclo,1.0,0,0,0,0.0,41.9065,12.4458,2.0,2,1
17784,Autovettura,1.0,0,0,0,0.0,,,1.0,2,1
17783,Autovettura,1.0,0,0,0,0.0,,,1.0,2,1
17767,Autovettura,1.0,0,0,0,0.0,41.897,12.4938,2.0,2,1
17556,Autovettura,1.0,0,0,0,0.0,41.9676,12.5499,1.0,2,0
17475,Motociclo,1.0,0,0,0,0.0,41.8638,12.4977,1.0,2,1
17300,Autovettura,1.0,0,1,0,0.0,41.9015,12.4692,1.0,1,1
17299,Motociclo,1.0,0,1,0,0.0,41.9015,12.4692,1.0,1,1
17292,Autovettura,1.0,0,1,0,0.0,41.916,12.4428,1.0,2,0
17291,Motociclo,1.0,0,1,0,0.0,41.916,12.4428,1.0,2,0
16862,Motociclo,0.0,0,3,0,0.0,41.9352,12.5348,2.0,2,0
16861,Autovettura,0.0,0,3,0,0.0,41.9352,12.5348,2.0,2,0
18071,Motociclo,1.0,0,0,0,0.0,41.9054,12.5523,1.0,1,1
18281,Motociclo,1.0,0,0,0,0.0,41.8973,12.5126,1.0,1,1
18374,Motociclo,1.0,0,0,0,0.0,41.8728,12.5258,1.0,2,0
18375,Autovettura,1.0,0,0,0,0.0,41.8728,12.5258,1.0,2,1
19415,Autovettura,1.0,0,1,0,0.0,41.8808,12.4565,1.0,2,0
19391,Autovettura,1.0,0,1,0,0.0,41.8918,12.5041,1.0,1,1
19390,Motociclo,1.0,0,1,0,0.0,41.8918,12.5041,1.0,1,1
19086,Motociclo,0.0,0,1,0,0.0,41.8904,12.5067,1.0,2,0
19046,Autovettura,0.0,0,1,0,0.0,,,1.0,1,1
18759,Motociclo,1.0,0,0,0,0.0,,,1.0,2,1
18728,Motociclo,1.0,0,0,0,0.0,41.7858,12.4115,1.0,2,0
11139,Autocarro,1.0,0,1,0,0.0,41.8966,12.4819,1.0,1,0
18704,Motociclo,1.0,0,3,0,0.0,41.9369,12.4312,1.0,1,0
18702,Autovettura,1.0,0,3,0,0.0,41.9369,12.4312,1.0,1,0
18701,Autovettura,1.0,0,0,0,0.0,41.916,12.4149,1.0,1,0
18688,Motociclo,1.0,0,0,0,0.0,41.8892,12.4454,2.0,1,0
18677,Motociclo,1.0,0,0,0,0.0,41.9072,12.4557,1.0,2,1
18664,Autovettura,1.0,0,0,0,0.0,41.8985,12.5086,4.0,2,0
18586,Motociclo,1.0,0,0,0,0.0,41.9402,12.4813,1.0,1,0
18451,Autovettura,1.0,0,0,0,0.0,41.8196,12.436,1.0,2,0
18703,Autovettura,1.0,0,3,0,0.0,41.9369,12.4312,1.0,1,0
10744,Autovettura,0.0,0,1,0,0.0,41.8948,12.4937,1.0,2,1
23363,Autovettura,0.0,0,0,0,0.0,41.7287,12.2958,1.0,1,1
10423,Autovettura,0.0,0,3,0,0.0,41.9605,12.5211,1.0,2,0
2761,Autovettura,0.0,0,3,0,0.0,41.8725,12.4496,1.0,2,0
2760,Autovettura,0.0,0,3,0,0.0,41.8725,12.4496,1.0,2,0
2759,Autovettura,0.0,0,3,0,0.0,41.8725,12.4496,1.0,2,0
2656,Autovettura,1.0,0,1,0,0.0,41.8957,12.4826,1.0,1,1
2655,Autovettura,1.0,0,1,0,0.0,41.8957,12.4826,1.0,1,1
2578,Motociclo,0.0,0,1,0,0.0,41.8098,12.5113,1.0,1,1
2534,Autovettura,1.0,0,2,0,0.0,41.8904,12.5118,1.0,1,1
2533,Autovettura,1.0,0,2,0,0.0,41.8904,12.5118,1.0,1,1
2532,Autovettura,1.0,0,2,0,0.0,41.8904,12.5118,1.0,1,0
2506,Autovettura,1.0,0,1,0,0.0,41.8896,12.5136,1.0,1,0
2505,Autovettura,1.0,0,1,0,0.0,41.8896,12.5136,1.0,1,0
2502,Autovettura,1.0,0,0,0,0.0,41.824,12.4795,2.0,2,0
2435,Autovettura,1.0,0,2,0,0.0,41.9327,12.5962,1.0,2,0
2434,Autovettura,1.0,0,2,0,0.0,41.9327,12.5962,1.0,2,0
2433,Autovettura,1.0,0,2,0,0.0,41.9327,12.5962,1.0,2,0
2823,Motociclo,1.0,0,0,0,0.0,41.8839,12.5542,2.0,2,1
2427,Autovettura,0.0,0,2,0,0.0,,,1.0,1,1
