,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
9875,Motociclo,1,0,0,0,0.0,41.8227,12.3082,1,1,0
12504,Motociclo,1,0,2,0,0.0,41.8803,12.5727,2,2,0
12575,Autovettura,1,0,0,0,0.0,41.9133,12.4828,4,1,0
12892,Motociclo,1,0,0,0,0.0,41.8711,12.5779,1,1,1
12976,Motociclo,1,0,1,0,0.0,41.794,12.4522,1,3,1
12977,Autovettura,1,0,1,0,0.0,41.794,12.4522,1,3,1
12988,Motociclo,1,0,1,0,0.0,41.8933,12.6155,4,2,1
12989,Autovettura,1,0,1,0,0.0,41.8933,12.6155,4,2,1
13139,Motociclo,1,0,0,0,0.0,41.917,12.3851,1,2,0
13538,Autovettura,0,0,2,0,0.0,41.8761,12.4832,1,2,1
13539,Motociclo,0,0,2,0,0.0,41.8761,12.4832,1,2,0
13881,Motociclo,1,0,0,0,0.0,41.8763,12.4487,2,2,0
14204,Motociclo,1,0,0,0,0.0,41.8482,12.4192,1,3,1
14318,Autovettura,1,0,1,0,0.0,41.8828,12.4758,1,2,0
12503,Autovettura,1,0,2,0,0.0,41.8803,12.5727,2,2,0
14319,Motociclo,1,0,1,0,0.0,41.8828,12.4758,1,2,0
14641,Autovettura,1,0,0,0,0.0,41.8632,12.4694,1,2,0
14919,Autovettura,2,0,1,0,0.0,41.945,12.5335,1,2,0
14920,Motociclo,2,0,1,0,0.0,41.945,12.5335,1,2,1
14921,Motociclo,2,0,1,0,0.0,41.945,12.5335,1,2,1
15012,Motociclo,0,0,1,0,0.0,41.9656,12.5362,4,2,0
15360,Motociclo,0,0,1,0,0.0,41.9867,12.5139,4,2,1
15509,Motociclo,1,0,2,0,0.0,41.8724,12.4742,1,2,0
15510,Motociclo,1,0,2,0,0.0,41.8724,12.4742,1,2,0
15511,Autovettura,1,0,2,0,0.0,41.8724,12.4742,1,2,0
15727,Autovettura,0,0,2,0,0.0,41.8617,12.4561,1,2,1
15728,Autovettura,0,0,2,0,0.0,41.8617,12.4561,1,2,0
15800,Autovettura,1,0,0,0,0.0,41.9055,12.4085,4,2,0
15838,Motociclo,1,0,0,0,0.0,41.9087,12.449,1,2,1
14536,Motociclo,1,0,0,0,0.0,41.8579,12.4196,1,1,0
15925,Autocarro,0,0,2,0,0.0,41.8935,12.4651,1,1,0
12502,Autovettura,1,0,2,0,0.0,41.8803,12.5727,2,2,0
12462,Motociclo,2,0,0,0,0.0,41.8752,12.5615,1,3,1
9985,Motociclo,0,0,2,0,0.0,41.9128,12.5061,1,2,0
9986,Autovettura,0,0,2,0,0.0,41.9128,12.5061,1,2,0
10265,Autovettura,1,0,1,0,0.0,41.8385,12.433,1,1,0
10266,Autovettura,1,0,1,0,0.0,41.8385,12.433,1,1,0
10310,Motociclo,1,0,0,0,0.0,41.8607,12.476,1,2,0
10311,Autovettura,1,0,4,0,0.0,42.002,12.4967,1,2,0
10312,Autovettura,1,0,4,0,0.0,42.002,12.4967,1,2,0
10313,Autovettura,1,0,4,0,0.0,42.002,12.4967,1,2,0
10314,Autovettura,1,0,4,0,0.0,42.002,12.4967,1,2,0
10315,Autovettura,1,0,4,0,0.0,42.002,12.4967,1,2,0
10433,Autovettura,1,0,1,0,0.0,41.9206,12.4404,1,2,1
10434,Motociclo,1,0,1,0,0.0,41.9206,12.4404,1,2,1
10730,Motociclo,1,0,0,0,0.0,41.9513,12.532,1,1,1
12475,Autovettura,0,1,1,0,0.0,41.9146,12.4521,1,2,0
11210,Motociclo,0,0,1,0,0.0,41.9019,12.5701,1,1,1
11459,Motociclo,1,0,0,0,0.0,41.8947,12.5586,4,2,0
11672,Autovettura,1,0,1,0,0.0,41.8872,12.4609,1,2,0
11673,Motociclo,1,0,1,0,0.0,41.8872,12.4609,1,2,0
11933,Motociclo,0,0,1,0,0.0,41.9033,12.4631,1,2,1
12100,Motociclo,0,0,1,0,0.0,41.9359,12.5241,1,2,1
12126,Autovettura,1,0,1,0,0.0,41.9178,12.4967,1,3,1
12127,Motociclo,1,0,1,0,0.0,41.9178,12.4967,1,3,0
12229,Autovettura,1,0,2,0,0.0,41.8671,12.487,1,2,1
12230,Motociclo,1,0,2,0,0.0,41.8671,12.487,1,2,0
12231,Motociclo,1,0,2,0,0.0,41.8671,12.487,1,2,0
12317,Motociclo,1,0,0,0,0.0,41.9385,12.4654,1,2,0
12460,Autovettura,2,0,0,0,0.0,41.8752,12.5615,1,3,1
12461,Motociclo,2,0,0,0,0.0,41.8752,12.5615,1,3,1
11401,Autovettura,0,0,1,0,0.0,41.8778,12.4684,1,1,1
15926,Motociclo,0,0,2,0,0.0,41.8935,12.4651,1,1,1
16131,Autovettura,2,0,1,0,0.0,41.9118,12.4752,1,2,1
16132,Autovettura,2,0,1,0,0.0,41.9118,12.4752,1,2,1
19046,Motociclo,1,0,0,0,0.0,41.9167,12.4549,2,2,1
19194,Autovettura,1,0,2,0,0.0,41.8804,12.4969,1,2,1
19195,Autovettura,1,0,2,0,0.0,41.8804,12.4969,1,2,1
19196,Motociclo,1,0,2,0,0.0,41.8804,12.4969,1,2,1
19621,Motociclo,1,0,0,0,0.0,41.8049,12.4552,1,2,0
20302,Autovettura,0,0,2,0,0.0,41.9531,12.5723,2,2,1
20303,Motociclo,0,0,2,0,0.0,41.9531,12.5723,2,2,1
20469,Autovettura,4,0,2,0,0.0,41.9104,12.5725,1,2,1
20470,Autovettura,4,0,2,0,0.0,41.9104,12.5725,1,2,1
20471,Autovettura,4,0,2,0,0.0,41.9104,12.5725,1,2,1
20472,Autovettura,4,0,2,0,0.0,41.9104,12.5725,1,2,1
20473,Autovettura,4,0,2,0,0.0,41.9104,12.5725,1,2,1
20474,Autovettura,1,0,0,0,0.0,41.8768,12.4677,1,1,0
19001,Motociclo,0,0,2,0,0.0,41.8998,12.5124,2,2,0
20594,Motociclo,1,0,0,0,0.0,41.8801,12.5209,1,2,1
21295,Autovettura,1,0,1,0,0.0,41.9755,12.4949,1,1,1
21509,Autovettura,1,0,0,0,0.0,41.9255,12.5225,1,1,1
21577,Motociclo,1,0,0,0,0.0,41.9242,12.4287,1,1,0
21644,Motociclo,0,0,1,0,0.0,,,1,1,1
21823,Motociclo,1,0,1,0,0.0,41.892,12.4995,1,2,1
21824,Autovettura,1,0,1,0,0.0,41.892,12.4995,1,2,1
21877,Motociclo,2,0,0,0,0.0,41.8866,12.4899,2,2,1
21878,Motociclo,2,0,0,0,0.0,41.8866,12.4899,2,2,1
22089,Autovettura,1,0,1,0,0.0,41.8987,12.5582,2,2,0
22090,Autovettura,1,0,1,0,0.0,41.8987,12.5582,2,2,0
22091,Motociclo,0,0,1,0,0.0,,,2,1,1
22200,Motociclo,1,0,0,0,0.0,41.941,12.5744,1,2,0
22361,Autovettura,2,0,1,0,0.0,41.8957,12.5587,1,2,1
21294,Autovettura,1,0,1,0,0.0,41.9755,12.4949,1,1,1
19000,Autovettura,0,0,2,0,0.0,41.8998,12.5124,2,2,0
18600,Motociclo,1,0,0,0,0.0,41.9203,12.7275,1,3,1
18502,Motociclo,1,0,2,0,0.0,41.9129,12.5013,1,1,1
16133,Autovettura,2,0,1,0,0.0,41.9118,12.4752,1,2,1
16401,Motociclo,1,0,2,0,0.0,41.897,12.5628,1,2,1
16402,Motociclo,1,0,2,0,0.0,41.897,12.5628,1,2,1
16403,Autovettura,1,0,2,0,0.0,41.897,12.5628,1,2,1
16497,Motociclo,0,0,0,1,0.0,41.9142,12.5051,1,1,0
16551,Motociclo,1,0,0,0,0.0,41.9153,12.5483,1,1,0
16561,Motociclo,1,0,1,0,0.0,41.7769,12.4378,1,1,0
16562,Autovettura,1,0,1,0,0.0,41.7769,12.4378,1,1,0
16585,Motociclo,1,0,0,0,0.0,41.8979,12.4428,1,2,0
16789,Motociclo,1,0,0,0,0.0,41.8394,12.4803,1,1,1
16797,Motociclo,1,0,0,0,0.0,41.8234,12.4797,1,1,0
16839,Motociclo,1,0,0,0,0.0,41.9105,12.513,1,2,0
16977,Motociclo,1,0,0,0,0.0,41.8089,12.4536,1,2,1
16978,Autovettura,1,0,0,0,0.0,41.8089,12.4536,1,2,1
16982,Motociclo,1,0,0,0,0.0,41.9346,12.5315,1,2,0
17115,Motociclo,1,0,0,0,0.0,41.9501,12.5269,1,1,1
17116,Autovettura,1,0,0,0,0.0,41.9501,12.5269,1,1,1
17521,Autocarro,0,0,2,0,0.0,41.8611,12.4671,1,1,1
17522,Autovettura,0,0,2,0,0.0,41.8611,12.4671,1,1,0
17798,Motociclo,1,0,0,0,0.0,41.9028,12.496,2,2,0
18077,Autovettura,1,0,1,0,0.0,42.4174,13.0816,1,2,0
18078,Motociclo,1,0,1,0,0.0,42.4174,13.0816,1,2,0
18278,Motociclo,1,0,0,0,0.0,41.86,12.4984,1,1,0
18313,Motociclo,2,0,0,0,0.0,41.8935,12.4373,1,2,0
18314,Motociclo,2,0,0,0,0.0,41.8935,12.4373,1,2,0
18431,Autovettura,1,0,1,0,0.0,41.8892,12.5423,1,3,0
18432,Motociclo,1,0,1,0,0.0,41.8892,12.5423,1,3,0
18500,Autovettura,1,0,2,0,0.0,41.9129,12.5013,1,1,1
18501,Motociclo,1,0,2,0,0.0,41.9129,12.5013,1,1,1
9933,Motociclo,1,0,0,0,0.0,41.8814,12.5604,1,2,0
22362,Motociclo,2,0,1,0,0.0,41.8957,12.5587,1,2,1
22363,Motociclo,2,0,1,0,0.0,41.8957,12.5587,1,2,1
9760,Motociclo,1,0,0,0,0.0,,,2,2,1
3686,Autovettura,0,0,2,0,0.0,41.9119,12.4436,1,2,1
3787,Motociclo,1,0,0,0,0.0,41.863,12.681,1,2,1
3792,Autovettura,1,0,1,0,0.0,41.86,12.6162,1,1,0
3793,Motociclo,1,0,1,0,0.0,41.86,12.6162,1,1,0
3815,Autovettura,1,0,1,0,0.0,41.8834,12.5164,1,2,0
3816,Motociclo,1,0,1,0,0.0,41.8834,12.5164,1,2,0
3915,Motociclo,1,0,0,0,0.0,41.9085,12.449,1,2,1
3931,Autovettura,1,0,2,0,0.0,41.8845,12.4863,1,1,0
3932,Autovettura,1,0,2,0,0.0,41.8845,12.4863,1,1,0
3933,Autovettura,1,0,2,0,0.0,41.8845,12.4863,1,1,1
3983,Autovettura,1,0,1,0,0.0,41.8983,12.4738,1,2,1
3984,Autovettura,1,0,1,0,0.0,41.8983,12.4738,1,2,1
4055,Autovettura,1,0,1,0,0.0,41.9392,12.5327,1,2,1
3685,Motociclo,0,0,2,0,0.0,41.9119,12.4436,1,2,1
4056,Autovettura,1,0,1,0,0.0,41.9392,12.5327,1,2,1
4101,Motociclo,1,0,1,0,0.0,41.8748,12.5268,1,2,0
4102,Autovettura,1,0,1,0,0.0,41.8748,12.5268,1,2,0
4328,Autocarro,1,0,1,0,0.0,,,1,1,1
4329,Motociclo,1,0,1,0,0.0,,,1,1,1
4423,Motociclo,2,0,0,0,0.0,41.8907,12.5066,1,2,0
4424,Motociclo,2,0,0,0,0.0,41.8907,12.5066,1,2,0
4907,Autovettura,1,0,0,0,0.0,41.9103,12.5521,1,2,0
4969,Motociclo,0,0,4,0,0.0,41.8744,12.4467,1,2,0
4970,Motociclo,0,0,4,0,0.0,41.8744,12.4467,1,2,0
4971,Autovettura,0,0,4,0,0.0,41.8744,12.4467,1,2,0
4972,Autovettura,0,0,4,0,0.0,41.8744,12.4467,1,2,0
5136,Motociclo,1,0,0,0,0.0,41.9086,12.5443,1,2,0
5221,Motociclo,1,0,0,0,0.0,41.9018,12.5178,1,1,0
4066,Motociclo,1,0,0,0,0.0,41.914,12.4149,1,2,1
3684,Motociclo,0,0,2,0,0.0,41.9119,12.4436,1,2,1
3403,Autovettura,1,0,1,0,0.0,41.8971,12.4282,1,3,0
3402,Autovettura,1,0,1,0,0.0,41.8971,12.4282,1,3,0
166,Autovettura,1,0,2,0,0.0,41.8691,12.4626,2,1,0
167,Autovettura,1,0,2,0,0.0,41.8691,12.4626,2,1,0
168,Motociclo,1,0,2,0,0.0,41.8691,12.4626,2,1,0
325,Motociclo,0,0,1,0,0.0,41.9056,12.5156,2,2,1
510,Autovettura,1,0,0,0,0.0,41.9249,12.4981,2,2,1
683,Motociclo,1,0,0,0,0.0,41.9172,12.4586,1,1,1
781,Autovettura,1,0,0,0,0.0,41.8292,12.5463,2,1,0
782,Motociclo,1,0,0,0,0.0,41.8816,12.5226,1,3,0
783,Autocarro,1,0,0,0,0.0,41.8816,12.5226,1,3,1
928,Motociclo,0,0,2,0,0.0,41.9176,12.4693,1,1,1
929,Motociclo,0,0,2,0,0.0,41.9176,12.4693,1,1,1
1009,Motociclo,2,0,0,0,0.0,41.9153,12.5039,1,1,1
1010,Motociclo,2,0,0,0,0.0,41.9153,12.5039,1,1,1
1284,Motociclo,1,0,0,0,0.0,41.9129,12.4543,1,2,1
1354,Motociclo,1,0,0,0,0.0,41.8801,12.5085,1,2,0
1406,Motociclo,1,0,2,0,0.0,41.915,12.4669,2,2,1
1407,Autovettura,1,0,2,0,0.0,41.915,12.4669,2,2,1
1408,Autovettura,1,0,2,0,0.0,41.915,12.4669,2,2,1
2077,Motociclo,0,0,2,0,0.0,41.8939,12.5028,2,2,0
2078,Autocarro,0,0,2,0,0.0,41.8939,12.5028,2,2,0
2228,Autovettura,1,0,0,0,0.0,41.9238,12.5004,3,2,1
2281,Motociclo,1,0,0,0,0.0,41.89,12.4758,1,2,1
2286,Motociclo,0,0,1,0,0.0,41.9583,12.5221,3,2,1
2758,Motociclo,1,0,0,0,0.0,41.8187,12.5684,1,1,0
2829,Motociclo,1,0,0,0,0.0,41.9047,12.4673,2,2,1
3139,Motociclo,1,0,0,0,0.0,41.8684,12.6259,1,2,0
3228,Autovettura,1,0,1,0,0.0,41.9499,12.526,1,2,1
3229,Motociclo,1,0,1,0,0.0,41.9499,12.526,1,2,1
3294,Motociclo,1,0,0,0,0.0,41.8971,12.512,1,1,0
5417,Motociclo,0,0,0,1,0.0,41.9217,12.4923,1,2,1
5565,Autovettura,1,0,4,0,0.0,41.9308,12.4295,1,2,0
5566,Autovettura,1,0,4,0,0.0,41.9308,12.4295,1,2,0
5567,Autovettura,1,0,4,0,0.0,41.9308,12.4295,1,2,0
7759,Motociclo,1,0,1,0,0.0,41.8673,12.4844,1,2,1
7819,Motociclo,1,0,0,0,0.0,41.959,12.5736,1,2,0
8118,Motociclo,1,0,1,0,0.0,41.8977,12.472,1,1,1
8119,Autovettura,1,0,1,0,0.0,41.8977,12.472,1,1,1
8130,Motociclo,1,0,0,0,0.0,41.8587,12.4709,1,2,0
8134,Autovettura,1,0,1,0,0.0,41.9573,12.4578,1,3,1
8135,Autovettura,1,0,1,0,0.0,41.9573,12.4578,1,3,1
8210,Motociclo,1,0,1,0,0.0,41.8726,12.4602,1,2,0
8211,Autovettura,1,0,1,0,0.0,41.8726,12.4602,1,2,1
8219,Motociclo,1,0,0,0,0.0,41.9171,12.4332,1,2,0
