,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni,Severity
11692,Autovettura,1.0,0,1,0,0.0,41.8143,12.4823,1.0,2,1,1
15327,Motociclo,1.0,0,1,0,0.0,41.9554,12.4124,1.0,2,0,1
15326,Autovettura,1.0,0,1,0,0.0,41.9554,12.4124,1.0,2,0,1
15320,Autovettura,0.0,0,3,0,0.0,41.9224,12.4463,1.0,2,0,1
15319,Autovettura,0.0,0,3,0,0.0,41.9224,12.4463,1.0,2,0,1
15318,Autovettura,0.0,0,3,0,0.0,41.9224,12.4463,1.0,2,0,1
15309,Autovettura,0.0,0,3,0,0.0,41.9347,12.5207,1.0,2,1,1
15308,Autovettura,0.0,0,3,0,0.0,41.9347,12.5207,1.0,2,1,1
15307,Autovettura,0.0,0,3,0,0.0,41.9347,12.5207,1.0,2,1,1
15296,Autovettura,2.0,0,2,0,0.0,41.9023,12.5032,1.0,2,1,1
15328,Autovettura,0.0,0,2,0,0.0,41.8801,12.4484,1.0,2,0,1
15295,Autovettura,2.0,0,2,0,0.0,41.9023,12.5032,1.0,2,1,1
15293,Autovettura,2.0,0,2,0,0.0,41.9023,12.5032,1.0,2,1,1
15292,Autovettura,0.0,0,2,0,0.0,41.9269,12.4305,1.0,1,0,1
15291,Autovettura,0.0,0,2,0,0.0,41.9269,12.4305,1.0,1,0,1
15287,Autovettura,0.0,0,2,0,0.0,41.8812,12.3501,1.0,1,1,1
15286,Autovettura,0.0,0,2,0,0.0,41.8812,12.3501,1.0,1,1,1
15276,Autovettura,0.0,0,2,0,0.0,41.9327,12.5847,1.0,2,0,1
15275,Autovettura,0.0,0,2,0,0.0,41.9327,12.5847,1.0,2,0,1
15264,Autovettura,1.0,0,1,0,0.0,41.931,12.4263,1.0,1,0,1
15263,Autovettura,1.0,0,1,0,0.0,41.931,12.4263,1.0,1,0,1
15294,Autovettura,2.0,0,2,0,0.0,41.9023,12.5032,1.0,2,1,1
15248,Autocarro,0.0,0,2,0,0.0,41.883,12.5341,1.0,3,0,1
15329,Motociclo,0.0,0,2,0,0.0,41.8801,12.4484,1.0,2,0,1
15336,Autovettura,0.0,0,4,0,0.0,41.8869,12.4404,1.0,2,0,1
15406,Autovettura,0.0,0,3,0,0.0,41.9042,12.4487,1.0,1,0,1
15405,Autovettura,0.0,0,3,0,0.0,41.9042,12.4487,1.0,1,0,1
15394,Autovettura,1.0,0,3,0,0.0,41.8861,12.4012,1.0,2,0,1
15393,Autovettura,1.0,0,3,0,0.0,41.8861,12.4012,1.0,2,0,1
15392,Autovettura,1.0,0,3,0,0.0,41.8861,12.4012,1.0,2,0,1
15391,Autovettura,1.0,0,3,0,0.0,41.8861,12.4012,1.0,2,0,1
15382,Autovettura,0.0,0,3,0,0.0,41.8949,12.4215,1.0,2,0,1
15381,Autovettura,0.0,0,3,0,0.0,41.8949,12.4215,1.0,2,0,1
15380,Autovettura,0.0,0,3,0,0.0,41.8949,12.4215,1.0,2,0,1
15335,Autovettura,0.0,0,4,0,0.0,41.8869,12.4404,1.0,2,0,1
15379,Autovettura,0.0,0,2,0,0.0,41.8847,12.4584,1.0,2,0,1
15369,Autovettura,0.0,0,2,0,0.0,41.9139,12.4184,1.0,3,1,1
15368,Motociclo,0.0,0,2,0,0.0,41.9139,12.4184,1.0,3,1,1
15367,Autovettura,0.0,0,3,0,0.0,41.9366,12.4286,1.0,2,0,1
15366,Autovettura,0.0,0,3,0,0.0,41.9366,12.4286,1.0,2,0,1
15365,Autovettura,0.0,0,3,0,0.0,41.9366,12.4286,1.0,2,0,1
15355,Autovettura,1.0,0,1,0,0.0,41.8552,12.4407,1.0,2,0,1
15354,Autovettura,1.0,0,1,0,0.0,41.8552,12.4407,1.0,2,0,1
15338,Autovettura,0.0,0,4,0,0.0,41.8869,12.4404,1.0,2,0,1
15337,Autovettura,0.0,0,4,0,0.0,41.8869,12.4404,1.0,2,0,1
15378,Autovettura,0.0,0,2,0,0.0,41.8847,12.4584,1.0,2,0,1
15407,Autovettura,0.0,0,3,0,0.0,41.9042,12.4487,1.0,1,0,1
15247,Autovettura,0.0,0,2,0,0.0,41.883,12.5341,1.0,3,0,1
15224,Autovettura,1.0,0,1,0,0.0,41.8937,12.5162,1.0,2,0,1
15104,Autovettura,0.0,0,2,0,0.0,41.8662,12.5945,1.0,1,1,1
15103,Autovettura,0.0,0,2,0,0.0,41.8662,12.5945,1.0,1,1,1
15100,Autovettura,0.0,0,2,0,0.0,41.8342,12.5134,1.0,2,1,1
15099,Autovettura,0.0,0,2,0,0.0,41.8342,12.5134,1.0,2,1,1
15089,Autovettura,0.0,0,3,0,0.0,41.7798,12.4457,1.0,1,1,1
15088,Autovettura,0.0,0,3,0,0.0,41.7798,12.4457,1.0,1,1,1
15087,Autovettura,0.0,0,3,0,0.0,41.7798,12.4457,1.0,1,1,1
15086,Autovettura,0.0,0,6,0,0.0,41.9587,12.4542,1.0,1,0,1
15085,Autovettura,0.0,0,6,0,0.0,41.9587,12.4542,1.0,1,0,1
15105,Autovettura,0.0,0,2,0,0.0,41.8662,12.5945,1.0,1,1,1
15084,Autovettura,0.0,0,6,0,0.0,41.9587,12.4542,1.0,1,0,1
15082,Autovettura,0.0,0,6,0,0.0,41.9587,12.4542,1.0,1,0,1
15065,Autovettura,0.0,0,2,0,0.0,41.9419,12.4718,1.0,2,0,1
15064,Autovettura,0.0,0,2,0,0.0,41.9419,12.4718,1.0,2,0,1
15032,Autovettura,0.0,0,4,0,0.0,41.9176,12.5414,1.0,2,1,1
15031,Autovettura,0.0,0,4,0,0.0,41.9176,12.5414,1.0,2,1,1
15030,Autovettura,0.0,0,4,0,0.0,41.9176,12.5414,1.0,2,1,1
15029,Autovettura,0.0,0,4,0,0.0,41.9176,12.5414,1.0,2,1,1
15026,Autovettura,0.0,0,2,0,0.0,41.8802,12.508,1.0,2,0,1
15025,Autovettura,0.0,0,2,0,0.0,41.8802,12.508,1.0,2,0,1
15083,Autovettura,0.0,0,6,0,0.0,41.9587,12.4542,1.0,1,0,1
15225,Autovettura,1.0,0,1,0,0.0,41.8937,12.5162,1.0,2,1,1
15130,Autovettura,0.0,0,5,0,0.0,41.7858,12.4115,1.0,2,1,1
15132,Autovettura,0.0,0,5,0,0.0,41.7858,12.4115,1.0,2,1,1
15223,Motociclo,1.0,0,1,0,0.0,41.8937,12.5162,1.0,2,0,1
15215,Autovettura,0.0,0,3,0,0.0,41.9367,12.4717,1.0,1,0,1
15214,Autovettura,0.0,0,3,0,0.0,41.9367,12.4717,1.0,1,0,1
15213,Autovettura,0.0,0,3,0,0.0,41.9367,12.4717,1.0,1,0,1
15208,Autovettura,0.0,0,1,0,0.0,41.8874,12.5258,1.0,2,1,1
15207,Autovettura,0.0,0,1,0,0.0,41.8874,12.5258,1.0,2,0,1
15167,Autovettura,0.0,0,3,0,0.0,41.9028,12.4964,1.0,1,1,1
15166,Autovettura,0.0,0,3,0,0.0,41.9028,12.4964,1.0,1,0,1
15165,Autovettura,0.0,0,3,0,0.0,41.9028,12.4964,1.0,1,1,1
15131,Autovettura,0.0,0,5,0,0.0,41.7858,12.4115,1.0,2,1,1
15164,Autovettura,2.0,0,2,0,0.0,41.8546,12.612,1.0,1,0,1
15162,Autovettura,2.0,0,2,0,0.0,41.8546,12.612,1.0,1,0,1
15161,Autovettura,2.0,0,2,0,0.0,41.8546,12.612,1.0,1,0,1
15148,Autovettura,0.0,0,3,0,0.0,41.8725,12.5685,1.0,2,1,1
15147,Autovettura,0.0,0,3,0,0.0,41.8725,12.5685,1.0,2,1,1
15146,Autovettura,0.0,0,3,0,0.0,41.8725,12.5685,1.0,2,1,1
15143,Autovettura,2.0,0,0,0,0.0,41.923,12.6725,1.0,2,1,2
15142,Autovettura,2.0,0,0,0,0.0,41.923,12.6725,1.0,2,1,2
15134,Autovettura,0.0,0,5,0,0.0,41.7858,12.4115,1.0,2,1,1
15133,Autovettura,0.0,0,5,0,0.0,41.7858,12.4115,1.0,2,1,1
15163,Autovettura,2.0,0,2,0,0.0,41.8546,12.612,1.0,1,0,1
15411,Autovettura,0.0,0,2,0,0.0,41.8984,12.4298,1.0,1,0,1
15412,Autovettura,0.0,0,2,0,0.0,41.8984,12.4298,1.0,1,0,1
15414,Autovettura,0.0,0,2,0,0.0,,,1.0,2,1,1
15649,Autovettura,0.0,0,2,0,0.0,41.8754,12.4316,1.0,1,0,1
15644,Autovettura,0.0,0,2,0,0.0,41.8889,12.4803,1.0,3,0,1
15643,Motociclo,0.0,0,2,0,0.0,41.8889,12.4803,1.0,3,0,1
15634,Motociclo,1.0,0,1,0,0.0,41.8975,12.4424,1.0,2,1,1
15633,Autovettura,1.0,0,1,0,0.0,41.8975,12.4424,1.0,2,1,1
15628,Autovettura,0.0,0,2,0,0.0,41.8472,12.593,1.0,2,0,1
15627,Autovettura,0.0,0,2,0,0.0,41.8472,12.593,1.0,2,0,1
15622,Autovettura,0.0,0,3,0,0.0,41.9122,12.4619,1.0,2,1,1
15621,Autovettura,0.0,0,3,0,0.0,41.9122,12.4619,1.0,2,1,1
15650,Autovettura,0.0,0,2,0,0.0,41.8754,12.4316,1.0,1,0,1
15620,Autovettura,0.0,0,3,0,0.0,41.9122,12.4619,1.0,2,1,1
15610,Autovettura,0.0,0,2,0,0.0,41.9072,12.4707,1.0,2,1,1
15607,Autovettura,0.0,0,3,0,0.0,41.9022,12.4644,1.0,2,1,1
15606,Autovettura,0.0,0,3,0,0.0,41.9022,12.4644,1.0,2,1,1
15605,Autovettura,0.0,0,3,0,0.0,41.9022,12.4644,1.0,2,1,1
15589,Autovettura,0.0,0,2,0,0.0,41.7791,12.3553,1.0,2,1,1
15588,Autovettura,0.0,0,2,0,0.0,41.7791,12.3553,1.0,2,0,1
15583,Autovettura,0.0,0,2,0,0.0,41.9003,12.4644,1.0,1,1,1
15582,Autovettura,0.0,0,2,0,0.0,41.9003,12.4644,1.0,1,1,1
15578,Autovettura,0.0,0,2,0,0.0,41.9235,12.4909,1.0,2,1,1
15611,Motociclo,0.0,0,2,0,0.0,41.9072,12.4707,1.0,2,1,1
15577,Autovettura,0.0,0,2,0,0.0,41.9235,12.4909,1.0,2,1,1
15654,Autovettura,0.0,0,2,0,0.0,41.8231,12.4699,1.0,2,1,1
15671,Autovettura,0.0,0,2,0,0.0,41.813,12.4413,1.0,2,1,1
15709,Autovettura,0.0,0,3,0,0.0,42.0294,12.4671,1.0,1,0,1
15708,Autovettura,0.0,0,3,0,0.0,42.0294,12.4671,1.0,1,0,1
15707,Autovettura,0.0,0,3,0,0.0,42.0294,12.4671,1.0,1,0,1
15701,Autovettura,2.0,0,1,0,0.0,41.7858,12.4115,1.0,1,1,2
15700,Autovettura,2.0,0,1,0,0.0,41.7858,12.4115,1.0,1,1,2
15699,Autovettura,2.0,0,1,0,0.0,41.7858,12.4115,1.0,1,1,2
15698,Autovettura,0.0,0,3,0,0.0,41.9524,12.4814,1.0,3,0,1
15697,Autovettura,0.0,0,3,0,0.0,41.9524,12.4814,1.0,3,0,1
15696,Autovettura,0.0,0,3,0,0.0,41.9524,12.4814,1.0,3,0,1
15655,Autovettura,0.0,0,2,0,0.0,41.8231,12.4699,1.0,2,1,1
15693,Autovettura,0.0,0,2,0,0.0,41.8564,12.4734,1.0,2,0,1
15687,Autovettura,0.0,0,2,0,0.0,41.8914,12.518,1.0,2,0,1
15686,Autovettura,0.0,0,2,0,0.0,41.8914,12.518,1.0,2,0,1
15682,Autocarro,0.0,0,4,0,0.0,41.8093,12.5301,1.0,2,1,1
15681,Autovettura,0.0,0,4,0,0.0,41.8093,12.5301,1.0,2,1,1
15680,Autovettura,0.0,0,4,0,0.0,41.8093,12.5301,1.0,2,1,1
15679,Autovettura,0.0,0,4,0,0.0,41.8093,12.5301,1.0,2,1,1
15676,Motociclo,1.0,0,1,0,0.0,41.8114,12.5121,1.0,2,0,1
15675,Autovettura,1.0,0,1,0,0.0,41.8114,12.5121,1.0,2,0,1
15672,Autovettura,0.0,0,2,0,0.0,41.813,12.4413,1.0,2,1,1
15692,Autovettura,0.0,0,2,0,0.0,41.8564,12.4734,1.0,2,0,1
15576,Autovettura,1.0,0,1,0,0.0,41.9375,12.4272,1.0,3,0,1
15575,Motociclo,1.0,0,1,0,0.0,41.9375,12.4272,1.0,3,0,1
15570,Autovettura,1.0,0,1,0,0.0,41.9191,12.4749,1.0,2,1,1
15455,Autovettura,0.0,0,4,0,0.0,41.8618,12.4701,1.0,2,0,1
15454,Autovettura,0.0,0,4,0,0.0,41.8618,12.4701,1.0,2,0,1
15453,Autovettura,0.0,0,4,0,0.0,41.8618,12.4701,1.0,2,0,1
15452,Autovettura,0.0,0,4,0,0.0,41.8618,12.4701,1.0,2,0,1
15441,Autovettura,1.0,0,4,0,0.0,41.8733,12.6464,1.0,1,1,1
15440,Autovettura,1.0,0,4,0,0.0,41.8733,12.6464,1.0,1,1,1
15439,Autovettura,1.0,0,4,0,0.0,41.8733,12.6464,1.0,1,1,1
15438,Autovettura,1.0,0,4,0,0.0,41.8733,12.6464,1.0,1,1,1
15437,Autovettura,1.0,0,4,0,0.0,41.8733,12.6464,1.0,1,1,1
15468,Autovettura,0.0,0,2,0,0.0,41.8982,12.4234,1.0,2,0,1
15433,Motociclo,0.0,0,3,0,0.0,41.8933,12.6155,1.0,2,1,1
15431,Autovettura,0.0,0,3,0,0.0,41.8933,12.6155,1.0,2,1,1
15427,Motociclo,0.0,0,6,0,0.0,41.8102,12.4533,1.0,2,1,1
15426,Autovettura,0.0,0,6,0,0.0,41.8102,12.4533,1.0,2,1,1
15425,Autovettura,0.0,0,6,0,0.0,41.8102,12.4533,1.0,2,1,1
15424,Autovettura,0.0,0,6,0,0.0,41.8102,12.4533,1.0,2,1,1
15423,Autovettura,0.0,0,6,0,0.0,41.8102,12.4533,1.0,2,1,1
15422,Autovettura,0.0,0,2,0,0.0,41.7962,12.4321,1.0,2,1,1
15421,Autovettura,0.0,0,2,0,0.0,41.7962,12.4321,1.0,2,0,1
15415,Motociclo,0.0,0,2,0,0.0,,,1.0,2,1,1
15432,Autovettura,0.0,0,3,0,0.0,41.8933,12.6155,1.0,2,1,1
15469,Autovettura,0.0,0,2,0,0.0,41.8982,12.4234,1.0,2,0,1
15480,Motociclo,1.0,0,1,0,0.0,41.9149,12.3847,1.0,2,0,1
15481,Autovettura,1.0,0,1,0,0.0,41.9149,12.3847,1.0,2,0,1
15569,Motociclo,1.0,0,1,0,0.0,41.9191,12.4749,1.0,2,1,1
15560,Autovettura,0.0,0,2,0,0.0,41.9057,12.4639,1.0,2,1,1
15559,Autovettura,0.0,0,2,0,0.0,41.9057,12.4639,1.0,2,1,1
15534,Autovettura,1.0,0,2,0,0.0,41.9036,12.5066,1.0,1,1,1
15533,Autovettura,1.0,0,2,0,0.0,41.9036,12.5066,1.0,1,1,1
15532,Motociclo,1.0,0,2,0,0.0,41.9036,12.5066,1.0,1,1,1
15526,Autovettura,0.0,0,2,0,0.0,41.9361,12.6406,1.0,2,1,1
15525,Autovettura,0.0,0,2,0,0.0,41.9361,12.6406,1.0,2,1,1
15517,Motociclo,0.0,0,2,0,0.0,41.8455,12.4626,1.0,1,0,1
15516,Autovettura,0.0,0,2,0,0.0,41.8455,12.4626,1.0,1,0,1
15507,Autovettura,0.0,0,2,0,0.0,41.89,12.5738,1.0,2,0,1
15506,Autovettura,0.0,0,2,0,0.0,41.89,12.5738,1.0,2,0,1
15505,Motociclo,1.0,0,2,0,0.0,41.8557,12.445,1.0,2,0,1
15504,Autovettura,1.0,0,2,0,0.0,41.8557,12.445,1.0,2,0,1
15503,Autovettura,1.0,0,2,0,0.0,41.8557,12.445,1.0,2,0,1
15487,Autovettura,0.0,0,2,0,0.0,,,1.0,2,1,1
15486,Autovettura,0.0,0,2,0,0.0,,,1.0,2,1,1
15485,Autovettura,0.0,0,4,0,0.0,41.9727,12.4081,1.0,2,0,1
15484,Autovettura,0.0,0,4,0,0.0,41.9727,12.4081,1.0,2,0,1
15483,Autocarro,0.0,0,4,0,0.0,41.9727,12.4081,1.0,2,0,1
15482,Autocarro,0.0,0,4,0,0.0,41.9727,12.4081,1.0,2,0,1
15012,Autovettura,0.0,0,3,0,0.0,41.9172,12.5445,1.0,1,0,1
15710,Motociclo,1.0,0,1,0,0.0,41.8417,12.5515,1.0,2,0,1
15011,Autovettura,0.0,0,3,0,0.0,41.9172,12.5445,1.0,1,0,1
14996,Autovettura,4.0,0,2,0,0.0,41.8913,12.5079,1.0,1,1,3
14612,Autovettura,0.0,0,3,0,0.0,41.8926,12.6242,1.0,3,0,1
14602,Autovettura,2.0,0,0,0,0.0,41.8586,12.5982,1.0,2,1,2
14601,Autovettura,2.0,0,0,0,0.0,41.8586,12.5982,1.0,2,1,2
14591,Motociclo,0.0,0,2,0,0.0,41.9972,12.4902,1.0,1,1,1
14590,Autovettura,0.0,0,2,0,0.0,41.9972,12.4902,1.0,1,1,1
14579,Autovettura,1.0,0,1,0,0.0,41.7748,12.3573,1.0,2,0,1
14578,Autovettura,1.0,0,1,0,0.0,41.7748,12.3573,1.0,2,0,1
14567,Autovettura,0.0,0,3,0,0.0,41.9052,12.4922,1.0,2,1,1
14566,Autovettura,0.0,0,3,0,0.0,41.9052,12.4922,1.0,2,1,1
14613,Autovettura,0.0,0,3,0,0.0,41.8926,12.6242,1.0,3,0,1
14565,Autocarro,0.0,0,3,0,0.0,41.9052,12.4922,1.0,2,1,1
14561,Autovettura,0.0,0,2,0,0.0,41.8894,12.439,1.0,1,1,1
14547,Motociclo,1.0,0,1,0,0.0,41.8827,12.4636,1.0,2,0,1
14546,Autovettura,1.0,0,1,0,0.0,41.8827,12.4636,1.0,2,0,1
14545,Motociclo,1.0,0,1,0,0.0,41.8537,12.5676,1.0,2,0,1
14544,Autovettura,1.0,0,1,0,0.0,41.8537,12.5676,1.0,2,0,1
14531,Motociclo,1.0,0,2,0,0.0,41.9057,12.4913,1.0,3,1,1
14530,Autovettura,1.0,0,2,0,0.0,41.9057,12.4913,1.0,3,1,1
14529,Autovettura,1.0,0,2,0,0.0,41.9057,12.4913,1.0,3,1,1
14512,Autovettura,1.0,0,1,0,0.0,41.9414,12.553,1.0,2,0,1
14562,Motociclo,0.0,0,2,0,0.0,41.8894,12.439,1.0,1,1,1
14511,Autovettura,1.0,0,1,0,0.0,41.9414,12.553,1.0,2,1,1
14614,Autovettura,0.0,0,3,0,0.0,41.8926,12.6242,1.0,3,0,1
14618,Motociclo,1.0,0,1,0,0.0,41.866,12.4602,1.0,2,0,1
14677,Autocarro,1.0,0,1,0,0.0,41.9596,12.5232,1.0,2,0,1
14658,Autovettura,1.0,0,3,0,0.0,41.9042,12.6157,1.0,3,0,1
14657,Autovettura,1.0,0,3,0,0.0,41.9042,12.6157,1.0,3,0,1
14656,Autovettura,1.0,0,3,0,0.0,41.9042,12.6157,1.0,3,0,1
14655,Autovettura,1.0,0,3,0,0.0,41.9042,12.6157,1.0,3,0,1
14654,Autovettura,0.0,0,4,0,0.0,41.9435,12.6344,1.0,2,0,1
14653,Autovettura,0.0,0,4,0,0.0,41.9435,12.6344,1.0,2,1,1
14652,Autovettura,0.0,0,4,0,0.0,41.9435,12.6344,1.0,2,1,1
14651,Autovettura,0.0,0,4,0,0.0,41.9435,12.6344,1.0,2,0,1
14617,Autovettura,1.0,0,1,0,0.0,41.866,12.4602,1.0,2,0,1
14634,Autovettura,1.0,0,0,0,0.0,41.9207,12.5314,1.0,2,1,1
14632,Autovettura,0.0,0,3,0,0.0,41.8592,12.45,1.0,2,0,1
14631,Autovettura,0.0,0,3,0,0.0,41.8592,12.45,1.0,2,0,1
14630,Autovettura,0.0,0,3,0,0.0,41.8592,12.45,1.0,2,0,1
14629,Autovettura,0.0,0,3,0,0.0,41.9284,12.5248,1.0,2,0,1
14628,Autovettura,0.0,0,3,0,0.0,41.9284,12.5248,1.0,2,0,1
14627,Autovettura,0.0,0,3,0,0.0,41.9284,12.5248,1.0,2,0,1
14621,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
14620,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
14619,Autovettura,0.0,0,3,0,0.0,,,1.0,1,1,1
14633,Motociclo,1.0,0,0,0,0.0,41.9207,12.5314,1.0,2,1,1
14678,Motociclo,1.0,0,1,0,0.0,41.9596,12.5232,1.0,2,0,1
14510,Autovettura,1.0,0,2,0,0.0,41.89,12.5566,1.0,2,0,1
14508,Autovettura,1.0,0,2,0,0.0,41.89,12.5566,1.0,2,0,1
14404,Autovettura,0.0,0,5,0,0.0,41.9355,12.5558,1.0,2,0,1
14403,Autovettura,0.0,0,5,0,0.0,41.9355,12.5558,1.0,2,0,1
14402,Autovettura,0.0,0,5,0,0.0,41.9355,12.5558,1.0,2,0,1
14401,Autovettura,0.0,0,5,0,0.0,41.9355,12.5558,1.0,2,0,1
14400,Autovettura,0.0,0,4,0,0.0,41.9479,12.4764,1.0,2,0,1
14399,Autovettura,0.0,0,4,0,0.0,41.9479,12.4764,1.0,2,1,1
14398,Autovettura,0.0,0,4,0,0.0,41.9479,12.4764,1.0,2,0,1
14397,Autovettura,0.0,0,4,0,0.0,41.9479,12.4764,1.0,2,1,1
14396,Motociclo,1.0,0,2,0,0.0,41.9683,12.4542,1.0,2,0,1
14405,Autovettura,0.0,0,5,0,0.0,41.9355,12.5558,1.0,2,0,1
14395,Autovettura,1.0,0,2,0,0.0,41.9683,12.4542,1.0,2,1,1
14378,Autovettura,0.0,0,2,0,0.0,41.8437,12.4595,1.0,2,1,1
14377,Autovettura,0.0,0,2,0,0.0,41.8437,12.4595,1.0,2,1,1
14371,Autocarro,0.0,0,2,0,0.0,41.8414,12.4813,1.0,3,0,1
14370,Autovettura,0.0,0,2,0,0.0,41.8414,12.4813,1.0,3,0,1
14369,Autovettura,0.0,0,2,0,0.0,41.9189,12.4727,1.0,2,0,1
14368,Autovettura,0.0,0,2,0,0.0,41.9189,12.4727,1.0,2,0,1
14367,Autovettura,0.0,0,3,0,0.0,41.947,12.6456,1.0,2,0,1
14366,Autovettura,0.0,0,3,0,0.0,41.947,12.6456,1.0,2,0,1
14365,Autovettura,0.0,0,3,0,0.0,41.947,12.6456,1.0,2,0,1
14394,Autovettura,1.0,0,2,0,0.0,41.9683,12.4542,1.0,2,0,1
14509,Autovettura,1.0,0,2,0,0.0,41.89,12.5566,1.0,2,0,1
14421,Autovettura,0.0,0,3,0,0.0,41.8691,12.538,1.0,1,0,1
14423,Autovettura,0.0,0,3,0,0.0,41.8691,12.538,1.0,1,0,1
14507,Motociclo,1.0,0,1,0,0.0,41.9506,12.515,1.0,2,1,1
14506,Autovettura,1.0,0,1,0,0.0,41.9506,12.515,1.0,2,1,1
14498,Autovettura,0.0,0,3,0,0.0,41.7998,12.4478,1.0,2,1,1
14497,Autovettura,0.0,0,3,0,0.0,41.7998,12.4478,1.0,2,1,1
14496,Autovettura,0.0,0,3,0,0.0,41.7998,12.4478,1.0,2,1,1
14482,Autovettura,0.0,0,2,0,0.0,41.9018,12.4258,1.0,2,0,1
14481,Autocarro,0.0,0,2,0,0.0,41.9018,12.4258,1.0,2,0,1
14475,Motociclo,1.0,0,1,0,0.0,41.9821,12.5131,1.0,2,1,1
14474,Autovettura,1.0,0,1,0,0.0,41.9821,12.5131,1.0,2,1,1
14422,Autovettura,0.0,0,3,0,0.0,41.8691,12.538,1.0,1,0,1
14473,Motociclo,1.0,0,1,0,0.0,41.9492,12.414,1.0,2,0,1
14461,Autovettura,1.0,0,1,0,0.0,41.732,12.3664,1.0,1,0,1
14460,Autovettura,1.0,0,1,0,0.0,41.732,12.3664,1.0,1,0,1
14454,Autovettura,0.0,0,2,0,0.0,41.8947,12.575,1.0,2,0,1
14453,Autovettura,0.0,0,2,0,0.0,41.8947,12.575,1.0,2,0,1
14452,Autocarro,0.0,0,2,0,0.0,41.9629,12.5061,1.0,3,1,1
14451,Autovettura,0.0,0,2,0,0.0,41.9629,12.5061,1.0,3,1,1
14448,Autovettura,0.0,0,3,0,0.0,41.8836,12.4748,1.0,2,0,1
14447,Autovettura,0.0,0,3,0,0.0,41.8836,12.4748,1.0,2,0,1
14446,Motociclo,0.0,0,3,0,0.0,41.8836,12.4748,1.0,2,0,1
14472,Autovettura,1.0,0,1,0,0.0,41.9492,12.414,1.0,2,0,1
14679,Autovettura,1.0,0,3,0,0.0,41.9023,12.4644,1.0,3,1,1
14680,Autovettura,1.0,0,3,0,0.0,41.9023,12.4644,1.0,3,1,1
14681,Autovettura,1.0,0,3,0,0.0,41.9023,12.4644,1.0,3,1,1
14913,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,1,1
14912,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,1,1
14911,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,1,1
14910,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,1,1
14909,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,0,1
14908,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,0,1
14899,Autovettura,0.0,0,4,0,0.0,41.9655,12.4527,1.0,2,0,1
14898,Autovettura,0.0,0,4,0,0.0,41.9655,12.4527,1.0,2,0,1
14897,Autovettura,0.0,0,4,0,0.0,41.9655,12.4527,1.0,2,0,1
14914,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,1,1
14896,Autovettura,0.0,0,4,0,0.0,41.9655,12.4527,1.0,2,0,1
14894,Autovettura,2.0,0,0,0,0.0,41.8598,12.4977,1.0,1,1,2
14893,Autovettura,1.0,0,2,0,0.0,41.9433,12.5174,1.0,2,1,1
14892,Autovettura,1.0,0,2,0,0.0,41.9433,12.5174,1.0,2,1,1
14891,Autovettura,1.0,0,2,0,0.0,41.9433,12.5174,1.0,2,0,1
14868,Autovettura,0.0,0,2,0,0.0,41.7522,12.2916,1.0,2,0,1
14867,Autovettura,0.0,0,2,0,0.0,41.7522,12.2916,1.0,2,0,1
14866,Motociclo,0.0,0,2,0,0.0,41.7531,12.3579,1.0,2,0,1
14865,Autovettura,0.0,0,2,0,0.0,41.7531,12.3579,1.0,2,0,1
14854,Motociclo,1.0,0,2,0,0.0,41.7522,12.2916,1.0,2,0,1
14895,Autovettura,2.0,0,0,0,0.0,41.8598,12.4977,1.0,1,1,2
14853,Autovettura,1.0,0,2,0,0.0,41.7522,12.2916,1.0,2,0,1
14915,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,1,1
14917,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,1,1
14995,Autovettura,4.0,0,2,0,0.0,41.8913,12.5079,1.0,1,1,3
14994,Autovettura,4.0,0,2,0,0.0,41.8913,12.5079,1.0,1,1,3
14993,Autovettura,4.0,0,2,0,0.0,41.8913,12.5079,1.0,1,1,3
14992,Autovettura,4.0,0,2,0,0.0,41.8913,12.5079,1.0,1,1,3
14991,Autovettura,4.0,0,2,0,0.0,41.8913,12.5079,1.0,1,1,3
14990,Autovettura,4.0,0,2,0,0.0,41.8913,12.5079,1.0,1,1,3
14989,Autovettura,4.0,0,2,0,0.0,41.8913,12.5079,1.0,1,1,3
14988,Autovettura,0.0,0,3,0,0.0,41.8949,12.4301,1.0,2,0,1
14987,Autovettura,0.0,0,3,0,0.0,41.8949,12.4301,1.0,2,0,1
14916,Autovettura,1.0,1,1,0,0.0,41.8842,12.5668,1.0,1,1,1
14986,Autovettura,0.0,0,3,0,0.0,41.8949,12.4301,1.0,2,0,1
