,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
11883,Autovettura,0.0,0,7,0,0.0,41.8663,12.6719,1.0,1,0
15730,Autovettura,1.0,0,1,0,0.0,41.8912,12.5251,1.0,3,0
15731,Autovettura,1.0,0,1,0,0.0,41.8912,12.5251,1.0,3,0
15738,Autovettura,0.0,0,4,0,0.0,41.9379,12.621,1.0,2,0
15739,Autovettura,0.0,0,4,0,0.0,41.9379,12.621,1.0,2,0
15740,Autovettura,0.0,0,4,0,0.0,41.9379,12.621,1.0,2,0
15741,Autovettura,0.0,0,4,0,0.0,41.9379,12.621,1.0,2,0
15752,Autovettura,0.0,0,3,0,0.0,41.9019,12.44,1.0,2,0
15753,Autovettura,0.0,0,3,0,0.0,41.9019,12.44,1.0,2,0
15754,Autovettura,0.0,0,3,0,0.0,41.9019,12.44,1.0,2,0
15760,Autovettura,1.0,0,2,0,0.0,41.9441,12.5474,1.0,2,1
15761,Autovettura,1.0,0,2,0,0.0,41.9441,12.5474,1.0,2,1
15762,Autovettura,1.0,0,2,0,0.0,41.9441,12.5474,1.0,2,1
15783,Autovettura,0.0,0,4,0,0.0,41.895,12.4386,1.0,1,0
15784,Autovettura,0.0,0,4,0,0.0,41.895,12.4386,1.0,1,0
15785,Motociclo,0.0,0,4,0,0.0,41.895,12.4386,1.0,1,0
15786,Motociclo,0.0,0,4,0,0.0,41.895,12.4386,1.0,1,0
15811,Autovettura,0.0,0,8,0,0.0,41.9196,12.527,1.0,3,1
15840,Autovettura,0.0,0,5,0,0.0,41.9095,12.5205,1.0,2,1
15839,Autovettura,0.0,0,5,0,0.0,41.9095,12.5205,1.0,2,1
15838,Autovettura,0.0,0,5,0,0.0,41.9095,12.5205,1.0,2,1
15837,Autovettura,0.0,0,5,0,0.0,41.9095,12.5205,1.0,2,1
15831,Autovettura,0.0,0,3,0,0.0,41.9182,12.5161,1.0,2,1
15830,Autovettura,0.0,0,3,0,0.0,41.9182,12.5161,1.0,2,1
15729,Autovettura,0.0,0,2,0,0.0,41.8072,12.6304,1.0,2,0
15829,Autovettura,0.0,0,3,0,0.0,41.9182,12.5161,1.0,2,1
15817,Autovettura,0.0,0,8,0,0.0,41.9196,12.527,1.0,3,1
15816,Autovettura,0.0,0,8,0,0.0,41.9196,12.527,1.0,3,1
15815,Autovettura,0.0,0,8,0,0.0,41.9196,12.527,1.0,3,1
15814,Autovettura,0.0,0,8,0,0.0,41.9196,12.527,1.0,3,1
15813,Autovettura,0.0,0,8,0,0.0,41.9196,12.527,1.0,3,1
15812,Autovettura,0.0,0,8,0,0.0,41.9196,12.527,1.0,3,1
15818,Autovettura,0.0,0,8,0,0.0,41.9196,12.527,1.0,3,1
15728,Autocarro,0.0,0,2,0,0.0,41.8072,12.6304,1.0,2,0
15727,Autovettura,0.0,0,5,0,0.0,,,1.0,1,0
15726,Autovettura,0.0,0,5,0,0.0,,,1.0,1,0
15652,Motociclo,2.0,0,1,0,0.0,41.8768,12.4237,1.0,2,0
15651,Motociclo,2.0,0,1,0,0.0,41.8768,12.4237,1.0,2,0
15646,Motociclo,0.0,0,2,0,0.0,41.8577,12.389,1.0,2,0
15645,Autovettura,0.0,0,2,0,0.0,41.8577,12.389,1.0,2,0
15618,Autovettura,0.0,0,3,0,0.0,41.8109,12.4229,1.0,3,0
15617,Autovettura,0.0,0,3,0,0.0,41.8109,12.4229,1.0,3,0
15653,Autovettura,2.0,0,1,0,0.0,41.8768,12.4237,1.0,2,0
15616,Autovettura,0.0,0,3,0,0.0,41.8109,12.4229,1.0,3,0
15614,Autovettura,0.0,0,4,0,0.0,41.794,12.3944,1.0,3,1
15613,Autovettura,0.0,0,4,0,0.0,41.794,12.3944,1.0,3,1
15612,Autovettura,0.0,0,4,0,0.0,41.794,12.3944,1.0,3,1
15581,Autovettura,0.0,0,2,0,0.0,41.92,12.4977,1.0,2,0
15580,Autovettura,0.0,0,2,0,0.0,41.92,12.4977,1.0,2,0
15568,Motociclo,1.0,0,1,0,0.0,41.9267,12.4062,1.0,2,0
