,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
11662,Motociclo,1,0,1,0,0.0,41.9122,12.4581,1,2,1
15422,Autovettura,2,0,0,0,0.0,41.8664,12.6227,1,1,1
15421,Autovettura,2,0,0,0,0.0,41.8664,12.6227,1,1,0
15420,Autovettura,2,0,0,0,0.0,41.8664,12.6227,1,1,0
15419,Autovettura,0,0,1,0,0.0,41.8665,12.5968,1,2,1
15418,Autovettura,0,0,1,0,0.0,41.8665,12.5968,1,2,0
15414,Autovettura,0,0,2,0,0.0,41.8503,12.429,2,2,1
15413,Autovettura,0,0,2,0,0.0,41.8503,12.429,2,2,1
15412,Autovettura,0,0,2,0,0.0,41.7428,12.3683,1,1,0
15411,Autovettura,0,0,2,0,0.0,41.7428,12.3683,1,1,1
15392,Motociclo,1,0,1,0,0.0,41.8154,12.6069,1,2,0
15391,Autovettura,1,0,1,0,0.0,41.8154,12.6069,1,2,0
15378,Autovettura,1,0,1,0,0.0,41.8396,12.5457,1,2,1
15377,Autovettura,1,0,1,0,0.0,41.8396,12.5457,1,2,0
15376,Autovettura,1,0,1,0,0.0,41.8396,12.5457,1,2,0
15341,Autovettura,2,0,1,0,0.0,41.779,12.3769,1,1,0
15340,Autovettura,2,0,1,0,0.0,41.779,12.3769,1,1,0
15339,Autovettura,2,0,1,0,0.0,41.779,12.3769,1,1,0
15431,Autovettura,0,0,3,0,0.0,41.9751,12.5336,1,2,1
15432,Autovettura,0,0,3,0,0.0,41.9751,12.5336,1,2,1
15433,Autovettura,0,0,3,0,0.0,41.9751,12.5336,1,2,1
15442,Autovettura,2,0,3,0,0.0,41.9091,12.4485,2,1,1
15469,Autovettura,1,0,1,0,0.0,41.8577,12.389,1,2,0
15468,Motociclo,1,0,1,0,0.0,41.8577,12.389,1,2,0
15467,Motociclo,0,0,2,0,0.0,41.9362,12.4206,1,1,0
15466,Autovettura,0,0,2,0,0.0,41.9362,12.4206,1,1,0
15465,Motociclo,1,0,1,0,0.0,41.8989,12.4338,1,2,1
15464,Autovettura,1,0,1,0,0.0,41.8989,12.4338,1,2,1
15456,Autovettura,1,0,1,0,0.0,41.8231,12.6134,1,1,0
15455,Autovettura,1,0,1,0,0.0,41.8231,12.6134,1,1,0
15333,Motociclo,1,0,1,0,0.0,41.9262,12.4405,1,1,0
15454,Autovettura,2,0,0,0,0.0,41.8644,12.6912,1,2,1
15452,Autovettura,2,0,0,0,0.0,41.8644,12.6912,1,2,0
15449,Autovettura,0,0,3,0,0.0,41.8645,12.6405,1,1,0
15448,Autovettura,0,0,3,0,0.0,41.8645,12.6405,1,1,0
15447,Autocarro,0,0,3,0,0.0,41.8645,12.6405,1,1,0
15446,Autocarro,2,0,3,0,0.0,41.9091,12.4485,2,1,1
15445,Autovettura,2,0,3,0,0.0,41.9091,12.4485,2,1,1
15444,Autovettura,2,0,3,0,0.0,41.9091,12.4485,2,1,1
15443,Autovettura,2,0,3,0,0.0,41.9091,12.4485,2,1,1
15453,Autovettura,2,0,0,0,0.0,41.8644,12.6912,1,2,0
15332,Autovettura,1,0,1,0,0.0,41.9262,12.4405,1,1,0
15330,Autovettura,1,0,2,0,0.0,41.9223,12.4237,1,2,0
15329,Autovettura,1,0,2,0,0.0,41.9223,12.4237,1,2,0
15209,Autovettura,1,0,3,0,0.0,41.8284,12.461,1,1,1
15208,Autovettura,1,0,3,0,0.0,41.8284,12.461,1,1,1
15207,Autovettura,1,0,3,0,0.0,41.8284,12.461,1,1,1
15206,Autovettura,1,0,3,0,0.0,41.8284,12.461,1,1,0
15205,Autovettura,1,0,2,0,0.0,41.8404,12.5953,1,2,0
15204,Autovettura,1,0,2,0,0.0,41.8404,12.5953,1,2,0
15203,Autovettura,1,0,2,0,0.0,41.8404,12.5953,1,2,0
