,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
11845,Autovettura,1.0,0,1,0,0.0,41.88,12.5665,1.0,2,0
15742,Autovettura,0.0,0,4,0,0.0,41.9239,12.5413,1.0,1,0
15691,Autovettura,0.0,0,2,0,0.0,41.8165,12.4679,1.0,2,0
15690,Autovettura,0.0,0,2,0,0.0,41.8165,12.4679,1.0,2,0
15689,Autovettura,0.0,0,2,0,0.0,41.7842,12.4411,1.0,1,0
15688,Autovettura,0.0,0,2,0,0.0,41.7842,12.4411,1.0,1,0
15685,Autovettura,3.0,0,0,0,0.0,41.8518,12.4735,1.0,2,0
15684,Autovettura,3.0,0,0,0,0.0,41.8518,12.4735,1.0,2,1
15683,Autovettura,3.0,0,0,0,0.0,41.8518,12.4735,1.0,2,1
15670,Autovettura,1.0,0,1,0,0.0,41.8937,12.586,1.0,2,1
15669,Autovettura,1.0,0,1,0,0.0,41.8937,12.586,1.0,2,0
15642,Motociclo,1.0,0,3,0,0.0,41.8012,12.4811,1.0,2,0
15641,Motociclo,1.0,0,3,0,0.0,41.8012,12.4811,1.0,2,1
15640,Autovettura,1.0,0,3,0,0.0,41.8012,12.4811,1.0,2,0
15639,Autovettura,1.0,0,3,0,0.0,41.8012,12.4811,1.0,2,0
15638,Autovettura,1.0,0,1,0,0.0,41.8787,12.516,1.0,2,0
15637,Motociclo,1.0,0,1,0,0.0,41.8787,12.516,1.0,2,0
15636,Motociclo,1.0,0,1,0,0.0,41.8924,12.4807,1.0,2,0
15635,Autovettura,1.0,0,1,0,0.0,41.8924,12.4807,1.0,2,0
15631,Autovettura,1.0,0,2,0,0.0,41.869,12.5808,1.0,2,0
15743,Autovettura,0.0,0,4,0,0.0,41.9239,12.5413,1.0,1,0
15744,Autovettura,0.0,0,4,0,0.0,41.9239,12.5413,1.0,1,0
15745,Autovettura,0.0,0,4,0,0.0,41.9239,12.5413,1.0,1,1
15746,Autovettura,0.0,0,2,0,0.0,41.8422,12.661,1.0,2,0
15808,Autovettura,2.0,0,1,0,0.0,41.8986,12.5268,1.0,1,1
15807,Autovettura,2.0,0,1,0,0.0,41.8986,12.5268,1.0,1,1
15806,Autovettura,1.0,0,1,0,0.0,41.7356,12.3507,1.0,2,0
15805,Autovettura,1.0,0,1,0,0.0,41.7356,12.3507,1.0,2,0
15790,Autovettura,1.0,0,1,0,0.0,41.7889,12.3332,1.0,2,0
15789,Motociclo,1.0,0,1,0,0.0,41.7889,12.3332,1.0,2,0
15788,Motociclo,1.0,0,1,0,0.0,41.9,12.514,1.0,2,1
15787,Autovettura,1.0,0,1,0,0.0,41.9,12.514,1.0,2,1
15782,Autovettura,2.0,0,1,0,0.0,41.8931,12.5613,1.0,2,1
