,TipoVeicolo,NUM_FERITI,NUM_MORTI,NUM_ILLESI,NUM_RISERVATA,Deceduto,Latitude,Longitude,QualitaFondoStradale,IntensitaTraffico,UtilizzoProtezioni
13785,Autovettura,1,0,1,0,0.0,41.8716,12.6537,2,2,0
13987,Autovettura,0,0,1,0,0.0,41.8577,12.389,1,1,1
13983,Autovettura,1,0,0,0,0.0,41.9155,12.6053,2,1,1
13923,Motociclo,1,0,2,0,0.0,41.8617,12.5691,2,2,0
13922,Motociclo,1,0,2,0,0.0,41.8617,12.5691,2,2,0
13921,Autovettura,1,0,2,0,0.0,41.8617,12.5691,2,2,1
13900,Motociclo,0,0,3,0,0.0,41.921,12.4105,2,2,1
13899,Autovettura,0,0,3,0,0.0,41.921,12.4105,2,2,1
13984,Autovettura,1,0,0,0,0.0,41.9155,12.6053,2,1,1
13370,Autovettura,2,0,1,0,0.0,41.9409,12.5444,2,2,1
13645,Autovettura,0,0,2,0,0.0,41.8906,12.4776,1,2,1
13637,Autovettura,1,0,2,0,0.0,41.9073,12.5863,3,2,0
13474,Autovettura,1,0,1,0,0.0,41.9384,12.3769,2,1,1
13473,Autovettura,1,0,1,0,0.0,41.9384,12.3769,2,1,1
13472,Motociclo,1,0,2,0,0.0,41.7916,12.4468,1,2,1
13471,Motociclo,1,0,2,0,0.0,41.7916,12.4468,1,2,1
13470,Autovettura,1,0,2,0,0.0,41.7916,12.4468,1,2,1
13462,Autovettura,1,0,1,0,0.0,41.9213,12.5252,2,3,0
13480,Autovettura,1,1,1,0,0.0,41.8674,12.6297,2,1,1
13461,Autovettura,1,0,1,0,0.0,41.9213,12.5252,2,3,1
13454,Autovettura,1,0,1,0,0.0,41.9012,12.4665,1,2,1
13428,Autovettura,1,0,1,0,0.0,41.8511,12.4948,2,2,0
13427,Autovettura,1,0,1,0,0.0,41.8511,12.4948,2,2,1
13421,Autovettura,1,0,1,0,0.0,41.9356,12.5345,3,2,0
13420,Autovettura,1,0,1,0,0.0,41.9356,12.5345,3,2,1
13385,Autovettura,1,0,0,0,0.0,41.939,12.5776,2,2,1
13455,Motociclo,1,0,1,0,0.0,41.9012,12.4665,1,2,0
13644,Autovettura,0,0,2,0,0.0,41.8906,12.4776,1,2,1
13481,Autovettura,1,1,1,0,0.0,41.8674,12.6297,2,1,0
13483,Autovettura,1,0,1,0,0.0,41.8481,12.4427,2,1,0
13636,Autovettura,1,0,2,0,0.0,41.9073,12.5863,3,2,0
13635,Autovettura,1,0,2,0,0.0,41.9073,12.5863,3,2,1
13572,Autovettura,0,0,2,0,0.0,41.8886,12.6958,1,1,0
13571,Autovettura,0,0,2,0,0.0,41.8886,12.6958,1,1,1
13549,Autocarro,1,0,0,0,0.0,41.9349,12.5329,2,2,1
13548,Autovettura,1,0,0,0,0.0,41.9349,12.5329,2,2,1
13482,Autovettura,1,0,1,0,0.0,41.8481,12.4427,2,1,1
13525,Autocarro,1,0,2,0,0.0,41.8433,12.621,1,2,1
13523,Autovettura,1,0,2,0,0.0,41.8433,12.621,1,2,1
13522,Autovettura,0,0,1,1,0.0,41.895,12.5624,1,1,0
13521,Autovettura,0,0,1,1,0.0,41.895,12.5624,1,1,1
13516,Autovettura,1,0,2,0,0.0,41.9088,12.5661,2,2,0
13515,Autovettura,1,0,2,0,0.0,41.9088,12.5661,2,2,0
13514,Autovettura,1,0,2,0,0.0,41.9088,12.5661,2,2,1
13524,Autocarro,1,0,2,0,0.0,41.8433,12.621,1,2,0
14033,Autovettura,0,0,2,0,0.0,41.9149,12.509,3,2,1
12090,Autovettura,0,0,3,0,0.0,41.87,12.4669,1,2,1
12082,Autovettura,1,0,2,0,0.0,41.8641,12.6558,1,2,1
9816,Autovettura,1,0,1,0,0.0,41.7512,12.3543,2,2,1
9795,Autocarro,1,0,2,0,0.0,41.7643,12.3508,1,2,0
9794,Autocarro,1,0,2,0,0.0,41.7643,12.3508,1,2,0
9793,Autovettura,1,0,2,0,0.0,41.7643,12.3508,1,2,1
9779,Autovettura,1,0,0,0,0.0,41.865,12.5315,1,1,1
9778,Autovettura,1,0,0,0,0.0,41.865,12.5315,1,1,1
9817,Autovettura,1,0,1,0,0.0,41.7512,12.3543,2,2,0
9777,Autovettura,2,0,1,0,0.0,41.9473,12.4677,1,3,0
9775,Autovettura,2,0,1,0,0.0,41.9473,12.4677,1,3,1
9665,Autovettura,1,0,1,0,0.0,41.8817,12.4679,1,2,0
9664,Autovettura,1,0,1,0,0.0,41.8817,12.4679,1,2,1
9516,Autovettura,1,0,1,0,0.0,41.9348,12.443,1,2,1
9515,Autovettura,1,0,1,0,0.0,41.9348,12.443,1,2,1
9502,Motociclo,1,0,1,0,0.0,41.8682,12.527,1,2,0
9776,Autovettura,2,0,1,0,0.0,41.9473,12.4677,1,3,1
9501,Autovettura,1,0,1,0,0.0,41.8682,12.527,1,2,1
9844,Autovettura,1,0,1,0,0.0,41.9198,12.4974,2,2,1
9929,Autovettura,1,0,1,0,0.0,41.9038,12.4792,1,1,1
10234,Autovettura,2,0,2,0,0.0,41.9177,12.5254,1,2,1
10205,Motociclo,2,0,0,0,0.0,41.9002,12.4569,1,2,1
10204,Autovettura,2,0,0,0,0.0,41.9002,12.4569,1,2,1
10203,Autovettura,1,0,1,0,0.0,41.9216,12.5257,1,2,0
10202,Autovettura,1,0,1,0,0.0,41.9216,12.5257,1,2,1
10071,Autovettura,2,0,1,0,0.0,41.902,12.4401,1,2,0
9845,Autovettura,1,0,1,0,0.0,41.9198,12.4974,2,2,0
10070,Autovettura,2,0,1,0,0.0,41.902,12.4401,1,2,1
9984,Autovettura,1,0,1,0,0.0,41.9094,12.5377,1,3,0
9983,Autovettura,1,0,1,0,0.0,41.9094,12.5377,1,3,1
9974,Autovettura,2,0,1,0,0.0,41.8893,12.5763,1,2,1
9973,Autovettura,2,0,1,0,0.0,41.8893,12.5763,1,2,1
9972,Autovettura,2,0,1,0,0.0,41.8893,12.5763,1,2,1
9930,Autovettura,1,0,1,0,0.0,41.9038,12.4792,1,1,0
10069,Autovettura,2,0,1,0,0.0,41.902,12.4401,1,2,1
10235,Autovettura,2,0,2,0,0.0,41.9177,12.5254,1,2,1
9392,Motociclo,1,0,1,0,0.0,41.8869,12.5086,1,2,0
9347,Autovettura,1,0,1,0,0.0,41.8494,12.4567,1,1,0
9159,Autovettura,1,0,1,0,0.0,41.941,12.4216,1,2,1
9146,Autovettura,0,0,3,0,0.0,41.8403,12.4632,1,2,1
9145,Autovettura,0,0,3,0,0.0,41.8403,12.4632,1,2,1
9144,Autovettura,0,0,3,0,0.0,41.8403,12.4632,1,2,1
9028,Autovettura,1,0,1,0,0.0,41.8726,12.5303,1,1,0
9027,Autovettura,1,0,1,0,0.0,41.8726,12.5303,1,1,1
9160,Autovettura,1,0,1,0,0.0,41.941,12.4216,1,2,1
8982,Autovettura,0,0,2,0,0.0,41.9058,12.4821,1,1,0
8946,Autovettura,1,0,1,0,0.0,41.9349,12.4385,1,2,1
8945,Autovettura,1,0,1,0,0.0,41.9349,12.4385,1,2,1
8929,Autovettura,1,0,1,0,0.0,41.899,12.5899,1,2,0
8928,Autovettura,1,0,1,0,0.0,41.899,12.5899,1,2,1
18459,Autovettura,1,0,0,0,0.0,41.9091,12.5211,1,2,1
8857,Autovettura,2,0,2,0,0.0,41.996,12.4847,1,2,0
8981,Autovettura,0,0,2,0,0.0,41.9058,12.4821,1,1,1
9391,Autovettura,1,0,1,0,0.0,41.8869,12.5086,1,2,1
9171,Autovettura,1,0,1,0,0.0,41.7296,12.2788,1,1,1
9180,Autovettura,0,1,1,0,0.0,,,1,1,1
9346,Autovettura,1,0,1,0,0.0,41.8494,12.4567,1,1,1
9326,Motociclo,1,0,1,0,0.0,41.8898,12.4984,1,1,0
9325,Autovettura,1,0,1,0,0.0,41.8898,12.4984,1,1,1
9313,Autovettura,1,0,1,0,0.0,41.8942,12.5035,1,2,0
9312,Autovettura,1,0,1,0,0.0,41.8942,12.5035,1,2,1
9282,Autovettura,1,0,1,0,0.0,41.7756,12.3675,1,2,0
9172,Autocarro,1,0,1,0,0.0,41.7296,12.2788,1,1,0
9281,Autovettura,1,0,1,0,0.0,41.7756,12.3675,1,2,1
9225,Autovettura,1,0,1,0,0.0,42.038,12.4692,1,1,1
9224,Autovettura,1,0,2,0,0.0,41.8317,12.4196,1,2,0
9223,Autovettura,1,0,2,0,0.0,41.8317,12.4196,1,2,0
9222,Autovettura,1,0,2,0,0.0,41.8317,12.4196,1,2,1
9210,Autocarro,1,0,1,0,0.0,41.9971,12.4919,1,1,0
9209,Autovettura,1,0,1,0,0.0,41.9971,12.4919,1,1,1
9226,Autovettura,1,0,1,0,0.0,42.038,12.4692,1,1,0
12083,Autovettura,1,0,2,0,0.0,41.8641,12.6558,1,2,1
10236,Autovettura,2,0,2,0,0.0,41.9177,12.5254,1,2,1
10315,Autovettura,1,0,0,0,0.0,41.9108,12.4741,1,2,1
11657,Autovettura,0,1,1,0,0.0,41.8571,12.4401,1,2,1
11632,Motociclo,0,0,2,0,0.0,41.864,12.4648,1,3,0
11631,Autovettura,0,0,2,0,0.0,41.864,12.4648,1,3,1
11584,Autovettura,2,0,1,0,0.0,41.9076,12.5666,1,1,0
11583,Autovettura,2,0,1,0,0.0,41.9076,12.5666,1,1,1
11582,Autovettura,2,0,1,0,0.0,41.9076,12.5666,1,1,1
11658,Autovettura,0,1,1,0,0.0,41.8571,12.4401,1,2,0
11563,Motociclo,1,0,1,0,0.0,41.8977,12.4366,1,1,0
11552,Autovettura,0,0,1,0,0.0,41.935,12.5348,1,2,1
11551,Autovettura,0,0,1,0,0.0,41.935,12.5348,1,2,1
11544,Autovettura,1,0,1,0,0.0,41.901,12.5192,1,2,1
11543,Autovettura,1,0,1,0,0.0,41.901,12.5192,1,2,1
11499,Autovettura,1,0,1,0,0.0,41.9647,12.4543,1,2,1
11498,Autovettura,1,0,1,0,0.0,41.9647,12.4543,1,2,1
11562,Autovettura,1,0,1,0,0.0,41.8977,12.4366,1,1,1
11494,Autovettura,2,0,1,0,0.0,41.9203,12.4442,1,2,0
11712,Autovettura,1,0,1,0,0.0,41.8602,12.4751,1,1,1
11756,Autovettura,1,0,1,0,0.0,41.914,12.5156,1,2,1
12081,Autovettura,1,0,2,0,0.0,41.8641,12.6558,1,2,1
12062,Autovettura,1,0,2,0,0.0,41.8921,12.5134,1,2,0
12061,Autovettura,1,0,2,0,0.0,41.8921,12.5134,1,2,0
12060,Autovettura,1,0,2,0,0.0,41.8921,12.5134,1,2,1
11874,Autovettura,2,0,1,0,0.0,41.8674,12.4885,1,2,1
11873,Autovettura,2,0,1,0,0.0,41.8674,12.4885,1,2,1
11713,Autovettura,1,0,1,0,0.0,41.8602,12.4751,1,1,1
11872,Autovettura,2,0,1,0,0.0,41.8674,12.4885,1,2,1
11870,Autovettura,1,0,1,0,0.0,41.8778,12.5082,1,2,1
11867,Motociclo,2,0,0,0,0.0,41.8622,12.6472,1,2,1
11866,Autovettura,2,0,0,0,0.0,41.8622,12.6472,1,2,1
11760,Autovettura,1,0,1,0,0.0,41.9091,12.5214,1,2,0
11759,Autovettura,1,0,1,0,0.0,41.9091,12.5214,1,2,1
11757,Autovettura,1,0,1,0,0.0,41.914,12.5156,1,2,1
11871,Autovettura,1,0,1,0,0.0,41.8778,12.5082,1,2,0
10237,Autovettura,2,0,2,0,0.0,41.9177,12.5254,1,2,1
11493,Autovettura,2,0,1,0,0.0,41.9203,12.4442,1,2,1
11487,Autovettura,1,0,1,0,0.0,41.8564,12.4825,1,1,0
10751,Autovettura,1,0,1,0,0.0,41.8967,12.4612,1,2,0
10750,Autovettura,1,0,1,0,0.0,41.8967,12.4612,1,2,1
10669,Autovettura,1,0,1,0,0.0,41.9114,12.4426,1,2,1
10668,Autovettura,1,0,1,0,0.0,41.9114,12.4426,1,2,1
10602,Autovettura,1,0,2,0,0.0,41.7772,12.3537,1,2,1
10601,Autovettura,1,0,2,0,0.0,41.7772,12.3537,1,2,0
10846,Autovettura,1,0,1,0,0.0,41.8599,12.6053,1,2,1
10600,Autovettura,1,0,2,0,0.0,41.7772,12.3537,1,2,1
10477,Autovettura,1,0,1,0,0.0,41.8872,12.5207,1,2,1
10442,Autovettura,1,0,1,0,0.0,41.8469,12.414,1,2,0
10441,Autovettura,1,0,1,0,0.0,41.8469,12.414,1,2,1
10358,Motociclo,1,0,0,0,0.0,41.9193,12.5452,1,2,1
10357,Autovettura,1,0,0,0,0.0,41.9193,12.5452,1,2,1
10316,Autovettura,1,0,0,0,0.0,41.9108,12.4741,1,2,1
10478,Autovettura,1,0,1,0,0.0,41.8872,12.5207,1,2,0
11492,Autovettura,2,0,1,0,0.0,41.9203,12.4442,1,2,1
10847,Autovettura,1,0,1,0,0.0,41.8599,12.6053,1,2,1
10891,Autovettura,2,0,1,0,0.0,41.932,12.5254,1,2,1
11486,Autovettura,1,0,1,0,0.0,41.8564,12.4825,1,1,1
11350,Autovettura,1,0,1,0,0.0,41.7726,12.359,1,2,0
11349,Autovettura,1,0,1,0,0.0,41.7726,12.359,1,2,1
11171,Autovettura,4,0,0,0,0.0,41.932,12.5223,1,1,0
11170,Autovettura,4,0,0,0,0.0,41.932,12.5223,1,1,1
11169,Autovettura,4,0,0,0,0.0,41.932,12.5223,1,1,1
10863,Autovettura,1,0,0,0,0.0,42.0812,12.3381,1,1,1
11006,Autovettura,1,0,1,0,0.0,41.8943,12.5006,1,2,0
10986,Autovettura,2,0,2,0,0.0,41.9029,12.4221,1,3,0
10985,Autovettura,2,0,2,0,0.0,41.9029,12.4221,1,3,0
10984,Autovettura,2,0,2,0,0.0,41.9029,12.4221,1,3,1
10983,Autovettura,2,0,2,0,0.0,41.9029,12.4221,1,3,1
10893,Autovettura,2,0,1,0,0.0,41.932,12.5254,1,2,0
10892,Autovettura,2,0,1,0,0.0,41.932,12.5254,1,2,1
11005,Autovettura,1,0,1,0,0.0,41.8943,12.5006,1,2,1
8856,Autovettura,2,0,2,0,0.0,41.996,12.4847,1,2,1
14034,Motociclo,0,0,2,0,0.0,41.9149,12.509,3,2,1
14036,Autovettura,1,0,1,0,0.0,41.8691,12.4674,2,2,0
17039,Autovettura,1,0,1,0,0.0,41.877,12.6188,1,2,1
17004,Motociclo,1,0,1,0,0.0,41.8511,12.4231,1,2,0
17003,Autovettura,1,0,1,0,0.0,41.8511,12.4231,1,2,1
16979,Autovettura,0,0,2,0,0.0,41.9056,12.4589,1,1,1
16978,Autovettura,0,0,2,0,0.0,41.9056,12.4589,1,1,1
16902,Autovettura,0,0,3,0,0.0,41.8888,12.4686,1,1,0
17040,Autovettura,1,0,1,0,0.0,41.877,12.6188,1,2,0
16901,Autovettura,0,0,3,0,0.0,41.8888,12.4686,1,1,0
16768,Autovettura,0,0,2,0,0.0,41.8465,12.4596,1,2,1
16767,Autovettura,0,0,2,0,0.0,41.8465,12.4596,1,2,1
16744,Autovettura,2,0,1,0,0.0,41.908,12.4652,1,2,1
16743,Autovettura,2,0,1,0,0.0,41.908,12.4652,1,2,1
16742,Autovettura,2,0,1,0,0.0,41.908,12.4652,1,2,1
16703,Autovettura,1,0,1,0,0.0,41.9096,12.613,1,2,0
16900,Autovettura,0,0,3,0,0.0,41.8888,12.4686,1,1,1
16702,Autovettura,1,0,1,0,0.0,41.9096,12.613,1,2,1
17061,Autovettura,1,0,1,0,0.0,41.7332,12.3559,1,2,1
17071,Autovettura,1,0,1,0,0.0,41.9089,12.5234,1,2,1
17303,Autovettura,1,0,1,0,0.0,41.9658,12.4498,1,2,1
17302,Autovettura,1,0,1,0,0.0,41.9658,12.4498,1,2,1
17261,Motociclo,2,0,0,0,0.0,41.7303,12.2875,1,2,0
17260,Autovettura,2,0,0,0,0.0,41.7303,12.2875,1,2,1
17243,Autovettura,1,0,1,0,0.0,41.8728,12.5203,1,2,0
17242,Autovettura,1,0,1,0,0.0,41.8728,12.5203,1,2,1
17062,Autovettura,1,0,1,0,0.0,41.7332,12.3559,1,2,0
17241,Autovettura,1,0,1,0,0.0,41.8676,12.6386,1,1,0
17232,Motociclo,1,0,1,0,0.0,,,1,1,1
17231,Autovettura,1,0,1,0,0.0,,,1,1,1
17230,Autovettura,1,0,1,0,0.0,,,1,1,1
17086,Autocarro,1,0,1,0,0.0,41.9093,12.5188,1,2,1
17085,Autovettura,1,0,1,0,0.0,41.9093,12.5188,1,2,1
17072,Autovettura,1,0,1,0,0.0,41.9089,12.5234,1,2,0
17240,Autovettura,1,0,1,0,0.0,41.8676,12.6386,1,1,1
17304,Motociclo,1,0,1,0,0.0,41.9658,12.4498,1,2,1
16696,Autovettura,1,0,1,0,0.0,41.9512,12.5153,1,2,1
16587,Autovettura,1,0,0,0,0.0,41.8825,12.5453,1,2,1
16185,Autovettura,2,0,1,0,0.0,41.8602,12.4914,1,2,1
16179,Autovettura,0,0,2,0,0.0,41.85,12.5231,1,1,1
16178,Autovettura,0,0,2,0,0.0,41.85,12.5231,1,1,1
16177,Autocarro,1,0,1,0,0.0,41.8566,12.4765,1,1,0
16176,Autovettura,1,0,1,0,0.0,41.8566,12.4765,1,1,1
16173,Autovettura,0,0,3,0,0.0,41.8776,12.4582,1,2,0
16186,Autovettura,2,0,1,0,0.0,41.8602,12.4914,1,2,0
16172,Autovettura,0,0,3,0,0.0,41.8776,12.4582,1,2,1
16168,Motociclo,0,0,2,0,0.0,41.9366,12.5434,1,1,1
16167,Autovettura,0,0,2,0,0.0,41.9366,12.5434,1,1,1
16137,Autovettura,0,0,2,0,0.0,41.9038,12.5032,1,2,0
16136,Autovettura,0,0,2,0,0.0,41.9038,12.5032,1,2,1
16123,Autovettura,1,0,2,0,0.0,41.9218,12.4943,1,2,1
16122,Autovettura,1,0,2,0,0.0,41.9218,12.4943,1,2,0
16171,Autovettura,0,0,3,0,0.0,41.8776,12.4582,1,2,1
16695,Autovettura,1,0,1,0,0.0,41.9512,12.5153,1,2,1
16187,Autovettura,2,0,1,0,0.0,41.8602,12.4914,1,2,0
16216,Autovettura,1,0,2,0,0.0,41.8298,12.4904,1,2,1
16557,Motociclo,2,0,0,0,0.0,41.8819,12.4677,1,1,0
16556,Autovettura,2,0,0,0,0.0,41.8819,12.4677,1,1,1
16494,Autovettura,1,0,1,0,0.0,41.8675,12.5774,1,2,0
16493,Autovettura,1,0,1,0,0.0,41.8675,12.5774,1,2,1
16432,Autovettura,1,0,1,0,0.0,41.8839,12.5405,1,1,0
16431,Autovettura,1,0,1,0,0.0,41.8839,12.5405,1,1,1
16188,Autovettura,2,0,1,0,0.0,41.8602,12.4914,1,2,1
16313,Autovettura,1,0,1,0,0.0,41.8696,12.6449,1,2,1
16305,Autovettura,1,0,1,0,0.0,41.934,12.4197,1,2,0
16304,Autovettura,1,0,1,0,0.0,41.934,12.4197,1,2,1
16246,Autovettura,1,0,1,0,0.0,41.9229,12.4458,1,2,0
16245,Autovettura,1,0,1,0,0.0,41.9229,12.4458,1,2,1
16218,Autovettura,1,0,2,0,0.0,41.8298,12.4904,1,2,0
16217,Autovettura,1,0,2,0,0.0,41.8298,12.4904,1,2,0
16312,Autovettura,1,0,1,0,0.0,41.8696,12.6449,1,2,1
16121,Autovettura,1,0,2,0,0.0,41.9218,12.4943,1,2,1
17358,Autovettura,1,0,1,0,0.0,41.9188,12.4724,1,2,1
17377,Autovettura,1,0,0,0,0.0,41.9383,12.5858,1,1,1
18210,Autovettura,0,0,2,0,0.0,41.9019,12.4257,2,2,1
18209,Autovettura,0,0,2,0,0.0,41.9019,12.4257,2,2,1
18149,Motociclo,1,0,2,0,0.0,41.9289,12.5166,2,2,0
18148,Motociclo,1,0,2,0,0.0,41.9289,12.5166,2,2,1
18147,Autovettura,1,0,2,0,0.0,41.9289,12.5166,2,2,1
18146,Motociclo,1,0,1,0,0.0,41.8861,12.4012,2,2,0
18227,Autovettura,2,0,0,0,0.0,41.9073,12.5464,2,2,1
18145,Autovettura,1,0,1,0,0.0,41.8861,12.4012,2,2,1
18142,Autovettura,0,0,2,0,0.0,41.8845,12.5096,3,2,1
18138,Motociclo,1,0,1,0,0.0,41.9445,12.5291,2,2,0
18137,Autovettura,1,0,1,0,0.0,41.9445,12.5291,2,2,1
18082,Autovettura,0,0,1,1,0.0,41.8989,12.4514,2,2,0
18081,Autovettura,0,0,1,1,0.0,41.8989,12.4514,2,2,1
18051,Autovettura,1,0,1,0,0.0,41.8617,12.6363,1,2,0
18143,Autovettura,0,0,2,0,0.0,41.8845,12.5096,3,2,0
18050,Autovettura,1,0,1,0,0.0,41.8617,12.6363,1,2,1
18228,Autovettura,2,0,0,0,0.0,41.9073,12.5464,2,2,1
