PC1,PC2,Deceduto,TipoVeicolo,Latitude,Longitude
1.6191505174706344,0.21842606837377057,0.0,Autovettura,41.9341,12.6364
1.3262819891917192,0.1495479134578373,0.0,Autocarro,41.9058,12.6108
-1.540846484869304,-0.9015399824183228,0.0,Autovettura,41.7917,12.5356
-1.540846484869302,-0.9015399824183231,0.0,Autovettura,41.7917,12.5356
-0.8115743113925208,-1.0185520446237906,0.0,Autovettura,41.9296,12.4865
0.42233748726941367,-0.14070124177155235,0.0,Autocarro,41.9314,12.6953
-0.5228512579671412,-1.4838841845055042,0.0,Autovettura,41.8089,12.4536
-0.5228512579671412,-1.4838841845055044,0.0,Autovettura,41.8089,12.4536
-0.595657739632749,0.44164296031562805,0.0,Autovettura,41.9744,12.4282
-0.8115743113925216,-1.0185520446237908,0.0,Autovettura,41.8431,12.4712
-0.665140047253063,-0.9841129671658247,0.0,Autovettura,41.9404,12.4411
1.472716253331176,0.18398699091580448,0.0,Autovettura,41.9971,12.3745
0.21056639036317734,-1.0666859519133256,0.0,Autovettura,41.8852,12.3834
-1.394412220729845,-0.8671009049603576,0.0,Autovettura,41.9107,12.4817
-1.1784956489700724,0.593094099979061,0.0,Autovettura,41.9107,12.4817
-0.665140047253063,-0.9841129671658247,0.0,Autovettura,41.9306,12.4535
1.472716253331176,0.18398699091580448,0.0,Autovettura,42.038,12.4847
1.2567996815714033,-1.276208014023614,0.0,Motociclo,41.8991,12.4425
0.0599866513701828,-1.6353353241689377,0.0,Autovettura,41.8367,12.4653
1.110365417431945,-1.31064709148158,0.0,Motociclo,41.8242,12.4855
0.4547210264290134,0.7663311930029852,0.0,Motociclo,41.9086,12.5339
1.110365417431945,-1.31064709148158,0.0,Autovettura,41.7871,12.4612
-1.0038233205245504,1.0003553174139195,0.0,Motociclo,41.9113,12.4002
-1.0038233205245504,1.0003553174139195,0.0,Autovettura,41.9113,12.4002
-1.0038233205245504,1.0003553174139195,0.0,Autovettura,41.9113,12.4002
0.4547210264290134,0.7663311930029852,0.0,Motociclo,41.9463,12.5236
0.4547210264290134,0.7663311930029852,0.0,Autovettura,41.9132,12.4832
-0.595657739632749,0.44164296031562805,0.0,Autovettura,41.8894,12.6992
-0.04050354276960907,2.3254562020923926,0.0,Autovettura,41.8603,12.5921
-0.04050354276960907,2.3254562020923926,0.0,Autovettura,41.8603,12.5921
-0.04050354276960907,2.3254562020923926,0.0,Autovettura,41.8603,12.5921
-0.25642011452938174,0.8652611971529741,0.0,Autovettura,41.8603,12.5921
-0.04050354276960907,2.3254562020923926,0.0,Autovettura,41.8603,12.5921
-0.04050354276960907,2.3254562020923926,0.0,Autovettura,41.8603,12.5921
1.6473885817766982,0.5912482083506627,0.0,Motociclo,41.8943,12.416
1.6473885817766982,0.5912482083506627,0.0,Motociclo,41.8943,12.416
1.110365417431945,-1.31064709148158,0.0,Autovettura,41.8469,12.414
0.2759032231299554,-0.17514031922951928,0.0,Autovettura,,
-0.44922347549329034,0.47608203777359404,0.0,Autovettura,41.9506,12.4843
-0.44922347549329034,0.47608203777359404,0.0,Autocarro,41.9505,12.4847
1.472716253331176,0.18398699091580448,0.0,Autovettura,41.9436,12.478
-1.1784956489700724,0.593094099979061,0.0,Autovettura,41.9505,12.4847
0.5970098157149358,0.2665599756633055,0.0,Motociclo,41.9216,12.3755
