PC1,PC2,Deceduto
-0.1905181255042983,-0.4919454165413651,0.0
-0.32383065184508886,-0.9831872225039688,0.0
-0.12372987546822689,-0.3379866345251007,0.0
-0.1905181255042983,-0.4919454165413651,0.0
0.009582650872563696,0.153255171437503,0.0
-0.23953290752590362,-0.671491715233927,0.0
-0.23953290752590362,-0.671491715233927,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.0394321311490416,-0.026291127255058947,0.0
-0.0394321311490416,-0.026291127255058947,0.0
0.15627170795520318,1.1971763865381302,0.0
-0.04382906842165871,0.5519757985592623,0.0
0.024091689650437023,0.8296169999478935,0.0
0.2241924660272991,1.4748175879267615,0.0
-0.23953290752590362,-0.671491715233927,0.0
-0.23953290752590362,-0.671491715233927,0.0
0.138498239940737,1.2227639032144275,0.0
0.33859901631759903,1.8679644911932958,0.0
-0.35646844761960494,-1.1286792153151206,0.0
-0.35646844761960494,-1.1286792153151206,0.0
-0.35646844761960494,-1.1286792153151206,0.0
0.5045493384329056,2.5046982899670507,0.0
0.20528648997680868,1.3767226852306926,0.0
0.005185713599946565,0.7315220972518239,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.2896801975835334,-0.9747204332988564,0.0
-0.2896801975835334,-0.9747204332988564,0.0
-0.2896801975835334,-0.9747204332988564,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.09284385044326426,0.37242949986669976,0.0
0.3088454993286608,1.2812307761738622,0.0
0.25983071730705554,1.1016844774813002,0.0
0.25983071730705554,1.1016844774813002,0.0
-0.11174982649375474,0.27433459717063047,0.0
-0.11174982649375474,0.27433459717063047,0.0
-0.11174982649375474,0.27433459717063047,0.0
-0.008190817141902434,0.17884268811380072,0.0
-0.008190817141902434,0.17884268811380072,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
0.18602522494414123,1.7839101015575634,0.0
0.18602522494414123,1.7839101015575634,0.0
0.18602522494414123,1.7839101015575634,0.0
-0.07358258541059698,-0.03475791646017157,0.0
0.12651819096626502,0.6104426715186965,0.0
0.138498239940737,1.2227639032144275,0.0
0.138498239940737,1.2227639032144275,0.0
0.138498239940737,1.2227639032144275,0.0
0.138498239940737,1.2227639032144275,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
0.05384520663937526,1.416350714967327,0.0
0.05384520663937526,1.416350714967327,0.0
-0.37537442367009544,-1.22677411801119,0.0
-0.37537442367009544,-1.22677411801119,0.0
-0.37537442367009544,-1.22677411801119,0.0
-0.37537442367009544,-1.22677411801119,0.0
0.4555345564113004,2.325151991274489,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.22428842931483886,-0.761119828724884,0.0
-0.22428842931483886,-0.761119828724884,0.0
-0.14150334348269272,-0.3123991178488027,0.0
-0.14150334348269272,-0.3123991178488027,0.0
0.039336167861501764,0.7399888864569364,0.0
-0.1607646085153601,0.09478829847806855,0.0
-0.1607646085153601,0.09478829847806855,0.0
0.19190995923495965,0.8240432760926689,0.0
-0.008190817141902434,0.17884268811380072,0.0
0.3683525333065373,2.454698206212729,0.0
0.3683525333065373,2.454698206212729,0.0
0.16825175692967487,1.8094976182338607,0.0
-0.23953290752590362,-0.671491715233927,0.0
-0.23953290752590362,-0.671491715233927,0.0
0.1221212536936479,1.1887095973330175,0.0
0.10725692593359777,1.017630087845568,0.0
0.10725692593359777,1.017630087845568,0.0
0.10725692593359777,1.017630087845568,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.07358258541059698,-0.03475791646017157,0.0
0.12651819096626502,0.6104426715186965,0.0
0.19190995923495965,0.8240432760926689,0.0
0.19190995923495965,0.8240432760926689,0.0
0.2554337800344384,1.6799514032956213,0.0
0.20528648997680868,1.3767226852306926,0.0
0.20528648997680868,1.3767226852306926,0.0
0.19190995923495965,0.8240432760926689,0.0
0.19190995923495965,0.8240432760926689,0.0
-0.12259736743220231,-0.21430421515273343,0.0
0.07750340894465965,0.4308963728261346,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.12259736743220231,-0.21430421515273343,0.0
-0.4734039877133062,-1.5858667153963142,0.0
-0.4734039877133062,-1.5858667153963142,0.0
-0.27330321133644436,-0.9406661274174464,0.0
-0.4734039877133062,-1.5858667153963142,0.0
0.12651819096626502,0.6104426715186965,0.0
0.07750340894465965,0.4308963728261346,0.0
0.07750340894465965,0.4308963728261346,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.04382906842165871,0.5519757985592623,0.0
0.15627170795520318,1.1971763865381302,0.0
0.33859901631759903,1.8679644911932958,0.0
0.33859901631759903,1.8679644911932958,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.3267149306306669,-0.5419455002956873,0.0
-0.3267149306306669,-0.5419455002956873,0.0
-0.3267149306306669,-0.5419455002956873,0.0
-0.3267149306306669,-0.5419455002956873,0.0
0.14289517721335418,0.6444969774001065,0.0
0.14289517721335418,0.6444969774001065,0.0
-0.05580911739613073,-0.06034543313646906,0.0
-0.05580911739613073,-0.06034543313646906,0.0
-0.05580911739613073,-0.06034543313646906,0.0
-0.05580911739613073,-0.06034543313646906,0.0
-0.05580911739613073,-0.06034543313646906,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.1728328822539794,1.333233937163105,0.0
-0.1728328822539794,1.333233937163105,0.0
-0.1728328822539794,1.333233937163105,0.0
-0.1728328822539794,1.333233937163105,0.0
-0.1073528892211376,-0.30393232864369063,0.0
-0.1073528892211376,-0.30393232864369063,0.0
-0.1073528892211376,-0.30393232864369063,0.0
0.12651819096626502,0.6104426715186965,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.07611157521399838,-0.09879851327483083,0.0
-0.07611157521399838,-0.09879851327483083,0.0
-0.07611157521399838,-0.09879851327483083,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
0.33859901631759903,1.8679644911932958,0.0
0.138498239940737,1.2227639032144275,0.0
-0.07358258541059698,-0.03475791646017157,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
-0.14150334348269272,-0.3123991178488027,0.0
-0.14150334348269272,-0.3123991178488027,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.026055600407192795,0.5263882818829643,0.0
-0.22615637678405467,-0.11881230609590364,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
0.10874472295179885,0.6360301881949941,0.0
-0.008190817141902434,0.17884268811380072,0.0
-0.008190817141902434,0.17884268811380072,0.0
0.12651819096626502,0.6104426715186965,0.0
-0.3728454338666941,-1.1627335211965308,0.0
-0.3728454338666941,-1.1627335211965308,0.0
0.07497441914125823,0.3668557760114751,0.0
0.07497441914125823,0.3668557760114751,0.0
0.07497441914125823,0.3668557760114751,0.0
0.15627170795520318,1.1971763865381302,0.0
-0.04382906842165871,0.5519757985592623,0.0
-0.024567803388991435,0.1447883822323907,0.0
0.15627170795520318,1.1971763865381302,0.0
-0.04382906842165871,0.5519757985592623,0.0
-0.12512635723560375,-0.2783448119673931,0.0
-0.12512635723560375,-0.2783448119673931,0.0
-0.12512635723560375,-0.2783448119673931,0.0
-0.008190817141902434,0.17884268811380072,0.0
-0.008190817141902434,0.17884268811380072,0.0
0.10874472295179885,0.6360301881949941,0.0
0.3088454993286608,1.2812307761738622,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
0.46272754770534863,3.156410213632655,0.0
0.2626267713284866,2.511209625653787,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
0.20528648997680868,1.3767226852306926,0.0
0.20528648997680868,1.3767226852306926,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
0.24345373105996634,1.0676301715998906,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.1073528892211376,-0.30393232864369063,0.0
-0.3074536655979995,-0.9491329166225586,0.0
0.3222220300705101,1.8339101853118858,0.0
-0.24794663162012326,0.22433451341630847,0.0
-0.24794663162012326,0.22433451341630847,0.0
-0.24794663162012326,0.22433451341630847,0.0
-0.24794663162012326,0.22433451341630847,0.0
-0.24794663162012326,0.22433451341630847,0.0
-0.0394321311490416,-0.026291127255058947,0.0
-0.23953290752590362,-0.671491715233927,0.0
-0.07358258541059698,-0.03475791646017157,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.07358258541059698,-0.03475791646017157,0.0
-0.04382906842165871,0.5519757985592623,0.0
0.15627170795520318,1.1971763865381302,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.12512635723560375,-0.2783448119673931,0.0
0.07497441914125823,0.3668557760114751,0.0
0.07497441914125823,0.3668557760114751,0.0
0.07497441914125823,0.3668557760114751,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
0.10874472295179885,0.6360301881949941,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
0.04082396487970293,0.3583889868063629,0.0
0.04082396487970293,0.3583889868063629,0.0
0.24092474125656493,1.003589574785231,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.05580911739613073,-0.06034543313646906,0.0
0.5045493384329056,2.5046982899670507,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.1073528892211376,-0.30393232864369063,0.0
-0.3074536655979995,-0.9491329166225586,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
-0.14150334348269272,-0.3123991178488027,0.0
-0.14150334348269272,-0.3123991178488027,0.0
0.18602522494414123,1.7839101015575634,0.0
0.18602522494414123,1.7839101015575634,0.0
-0.014075551432720532,1.1387095135786964,0.0
-0.11174982649375474,0.27433459717063047,0.0
-0.11174982649375474,0.27433459717063047,0.0
-0.11174982649375474,0.27433459717063047,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.05833810719953209,-0.1243860299511284,0.0
0.14289517721335418,0.6444969774001065,0.0
0.14289517721335418,0.6444969774001065,0.0
-0.7726668361694035,-2.713842320132674,0.0
-0.7726668361694035,-2.713842320132674,0.0
-0.7726668361694035,-2.713842320132674,0.0
-0.7726668361694035,-2.713842320132674,0.0
-0.7726668361694035,-2.713842320132674,0.0
0.27320724804890456,1.6543638866193238,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
0.0731064716720425,1.0091632986404555,0.0
-0.008190817141902434,0.17884268811380072,0.0
-0.008190817141902434,0.17884268811380072,0.0
-0.6404868178646371,-2.346282933542437,0.0
-0.6404868178646371,-2.346282933542437,0.0
-0.6404868178646371,-2.346282933542437,0.0
-0.6404868178646371,-2.346282933542437,0.0
-0.6404868178646371,-2.346282933542437,0.0
-0.6404868178646371,-2.346282933542437,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.05833810719953209,-0.1243860299511284,0.0
0.33859901631759903,1.8679644911932958,0.0
0.33859901631759903,1.8679644911932958,0.0
0.27320724804890456,1.6543638866193238,0.0
0.27320724804890456,1.6543638866193238,0.0
-0.024567803388991435,0.1447883822323907,0.0
0.1755329729878706,0.789988970211259,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
0.009582650872563696,0.153255171437503,0.0
-0.1905181255042983,-0.4919454165413651,0.0
0.14289517721335418,0.6444969774001065,0.0
0.14289517721335418,0.6444969774001065,0.0
-0.014075551432720532,1.1387095135786964,0.0
-0.014075551432720532,1.1387095135786964,0.0
-0.014075551432720532,1.1387095135786964,0.0
0.3088454993286608,1.2812307761738622,0.0
0.05859743289416922,0.3328014701300652,0.0
-0.14150334348269272,-0.3123991178488027,0.0
0.20528648997680868,1.3767226852306926,0.0
0.005185713599946565,0.7315220972518239,0.0
-0.22615637678405467,-0.11881230609590364,0.0
-0.22615637678405467,-0.11881230609590364,0.0
0.07497441914125823,0.3668557760114751,0.0
0.07497441914125823,0.3668557760114751,0.0
0.07497441914125823,0.3668557760114751,0.0
0.15627170795520318,1.1971763865381302,0.0
-0.04382906842165871,0.5519757985592623,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.07358258541059698,-0.03475791646017157,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.5413247457854022,-1.8635079167849455,0.0
-0.1073528892211376,-0.30393232864369063,0.0
-0.1073528892211376,-0.30393232864369063,0.0
-0.1073528892211376,-0.30393232864369063,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
18.914983419649648,-4.09406088260622,1.0
7.996437023480098,-2.3725051700106907,0.0
8.196537799856959,-1.7273045820318227,0.0
0.351975547059448,2.420643900331319,0.0
0.351975547059448,2.420643900331319,0.0
0.10725692593359777,1.017630087845568,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.5387957559820007,-1.7994673199702862,0.0
-0.5387957559820007,-1.7994673199702862,0.0
-0.5387957559820007,-1.7994673199702862,0.0
-0.4218602158882993,-1.3422798198890928,0.0
-0.4218602158882993,-1.3422798198890928,0.0
-0.026055600407192795,0.5263882818829643,0.0
-0.22615637678405467,-0.11881230609590364,0.0
0.14289517721335418,0.6444969774001065,0.0
0.14289517721335418,0.6444969774001065,0.0
0.0908799396865086,0.9835757819641581,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.009678614160103429,0.5604425877643745,0.0
-0.009678614160103429,0.5604425877643745,0.0
-0.009678614160103429,0.5604425877643745,0.0
0.33859901631759903,1.8679644911932958,0.0
0.33859901631759903,1.8679644911932958,0.0
-0.6067165140540967,-2.0771085213589178,0.0
-0.6067165140540967,-2.0771085213589178,0.0
-0.6067165140540967,-2.0771085213589178,0.0
-0.6067165140540967,-2.0771085213589178,0.0
19.29301456711629,-2.199805264157864,1.0
8.574568947323602,0.1669510364165317,0.0
8.37446817094674,-0.47824955156233606,0.0
0.33859901631759903,1.8679644911932958,0.0
0.138498239940737,1.2227639032144275,0.0
0.05859743289416922,0.3328014701300652,0.0
0.05859743289416922,0.3328014701300652,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.09284385044326426,0.37242949986669976,0.0
0.10725692593359777,1.017630087845568,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
0.12651819096626502,0.6104426715186965,0.0
0.15775950497340432,0.8155764868875565,0.0
-0.4734039877133062,-1.5858667153963142,0.0
-0.4734039877133062,-1.5858667153963142,0.0
-0.4734039877133062,-1.5858667153963142,0.0
-0.4734039877133062,-1.5858667153963142,0.0
-0.35646844761960494,-1.1286792153151206,0.0
-0.35646844761960494,-1.1286792153151206,0.0
-0.35646844761960494,-1.1286792153151206,0.0
-0.13101109152642193,0.6815220134975019,0.0
-0.13101109152642193,0.6815220134975019,0.0
-0.13101109152642193,0.6815220134975019,0.0
-0.13101109152642193,0.6815220134975019,0.0
-0.18002587354802738,0.50197571480494,0.0
-0.18002587354802738,0.50197571480494,0.0
-0.18002587354802738,0.50197571480494,0.0
-0.18002587354802738,0.50197571480494,0.0
0.039336167861501764,0.7399888864569364,0.0
-0.1607646085153601,0.09478829847806855,0.0
-0.1607646085153601,0.09478829847806855,0.0
0.0883509498831075,0.9195351851494986,0.0
0.0883509498831075,0.9195351851494986,0.0
0.0883509498831075,0.9195351851494986,0.0
0.0731064716720425,1.0091632986404555,0.0
0.2967772255900419,2.5196764148588993,0.0
0.09667644921317964,1.8744758268800306,0.0
-0.009678614160103429,0.5604425877643745,0.0
-0.20977939053696557,-0.08475800021449369,0.0
-0.009678614160103429,0.5604425877643745,0.0
0.20528648997680868,1.3767226852306926,0.0
0.20528648997680868,1.3767226852306926,0.0
0.20528648997680868,1.3767226852306926,0.0
0.1875130219623426,1.4023102019069902,0.0
0.1875130219623426,1.4023102019069902,0.0
-0.44076619193878996,-1.4403747225851624,0.0
-0.44076619193878996,-1.4403747225851624,0.0
-0.44076619193878996,-1.4403747225851624,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.3074536655979995,-0.9491329166225586,0.0
-0.1073528892211376,-0.30393232864369063,0.0
0.05972994093019356,0.45648388950243207,0.0
0.30043177523444137,2.177057004824098,0.0
0.30043177523444137,2.177057004824098,0.0
0.30043177523444137,2.177057004824098,0.0
0.30043177523444137,2.177057004824098,0.0
0.05859743289416922,0.3328014701300652,0.0
0.05859743289416922,0.3328014701300652,0.0
0.05859743289416922,0.3328014701300652,0.0
-0.11174982649375474,0.27433459717063047,0.0
0.0883509498831075,0.9195351851494986,0.0
-0.11174982649375474,0.27433459717063047,0.0
0.27320724804890456,1.6543638866193238,0.0
0.27320724804890456,1.6543638866193238,0.0
-0.23953290752590362,-0.671491715233927,0.0
-0.23953290752590362,-0.671491715233927,0.0
0.47479582144396776,1.9179645749476175,0.0
0.47479582144396776,1.9179645749476175,0.0
0.47479582144396776,1.9179645749476175,0.0
0.04082396487970293,0.3583889868063629,0.0
0.04082396487970293,0.3583889868063629,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.05833810719953209,-0.1243860299511284,0.0
0.12651819096626502,0.6104426715186965,0.0
0.12651819096626502,0.6104426715186965,0.0
-0.07358258541059698,-0.03475791646017157,0.0
-0.024567803388991435,0.1447883822323907,0.0
0.29246851308157196,1.2471764702924524,0.0
0.29246851308157196,1.2471764702924524,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.05833810719953209,-0.1243860299511284,0.0
-0.3728454338666941,-1.1627335211965308,0.0
-0.3728454338666941,-1.1627335211965308,0.0
0.14289517721335418,0.6444969774001065,0.0
-0.057205599163507766,-0.0007036105787613964,0.0
0.04082396487970293,0.3583889868063629,0.0
0.04082396487970293,0.3583889868063629,0.0
-0.008190817141902434,0.17884268811380072,0.0
-0.008190817141902434,0.17884268811380072,0.0
0.19190995923495965,0.8240432760926689,0.0
0.19190995923495965,0.8240432760926689,0.0
-0.1905181255042983,-0.4919454165413651,0.0
-0.1905181255042983,-0.4919454165413651,0.0
0.3578602813502666,1.4607770748664248,0.0
0.009582650872563696,0.153255171437503,0.0
0.009582650872563696,0.153255171437503,0.0
0.15627170795520318,1.1971763865381302,0.0
0.15627170795520318,1.1971763865381302,0.0
0.12651819096626502,0.6104426715186965,0.0
-0.07358258541059698,-0.03475791646017157,0.0
0.21726653895128065,1.9890439169264238,0.0
0.4173673153281426,2.6342445049052916,0.0
0.4173673153281426,2.6342445049052916,0.0
0.4173673153281426,2.6342445049052916,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.22428842931483886,-0.761119828724884,0.0
-0.22428842931483886,-0.761119828724884,0.0
-0.22428842931483886,-0.761119828724884,0.0
0.25983071730705554,1.1016844774813002,0.0
0.25983071730705554,1.1016844774813002,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.34122396940854033,-1.2183073288060777,0.0
-0.17414113925720914,-0.457891110659955,0.0
0.025959637119652837,0.1873094773189129,0.0
-0.17414113925720914,-0.457891110659955,0.0
0.1221212536936479,1.1887095973330175,0.0
0.025959637119652837,0.1873094773189129,0.0
0.025959637119652837,0.1873094773189129,0.0
0.025959637119652837,0.1873094773189129,0.0
0.1755329729878706,0.789988970211259,0.0
-0.024567803388991435,0.1447883822323907,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.09284385044326426,0.37242949986669976,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
-0.424389205691701,-1.4063204167037524,0.0
