PC1,PC2,Deceduto,TipoVeicolo,Latitude,Longitude,DataOraIncidente
0.47138978793400016,-0.9452109281642022,0.0,Motociclo,41.9365,12.4653,2019-07-19 17:05:00
0.47138978793400016,-0.9452109281642022,0.0,Autovettura,41.9365,12.4653,2019-07-19 17:05:00
2.203125530624789,-2.27356190073004,0.0,Motociclo,41.9087,12.5561,2019-07-20 17:27:00
2.203125530624789,-2.27356190073004,0.0,Autovettura,41.9087,12.5561,2019-07-20 17:27:00
0.9220219198198747,1.616152300025318,0.0,Autocarro,41.9007,12.3865,2019-07-21 03:10:00
0.9220219198198747,1.616152300025318,0.0,Autovettura,41.9007,12.3865,2019-07-21 03:10:00
0.9220219198198747,1.616152300025318,0.0,Autovettura,41.9007,12.3865,2019-07-21 03:10:00
0.29112303342181206,0.5202054169011178,0.0,Autovettura,41.9007,12.3865,2019-07-21 03:10:00
0.4570108243532492,0.7928890150605435,0.0,Autovettura,41.8454,12.4358,2019-07-19 17:45:00
-0.17388806204481339,-0.30305786806365664,0.0,Autovettura,41.8454,12.4358,2019-07-19 17:45:00
-1.080079200244601,-1.0822763006636837,0.0,Motociclo,41.7141,12.3182,2019-07-21 19:05:00
-1.080079200244601,-1.0822763006636837,0.0,Autovettura,41.7141,12.3182,2019-07-21 19:05:00
0.47138978793400016,-0.9452109281642022,0.0,Motociclo,41.8528,12.5664,2019-07-19 08:10:00
0.47138978793400016,-0.9452109281642022,0.0,Autovettura,41.8528,12.5664,2019-07-19 08:10:00
0.9220219198198747,1.616152300025318,0.0,Autovettura,41.9137,12.4934,2019-07-21 02:00:00
1.1404986906462762,-0.7200558509352255,0.0,Motociclo,41.8608,12.5659,2019-07-20 15:00:00
1.1404986906462762,-0.7200558509352255,0.0,Motociclo,41.8608,12.5659,2019-07-20 15:00:00
1.1404986906462762,-0.7200558509352255,0.0,Autovettura,41.8608,12.5659,2019-07-20 15:00:00
1.1404986906462762,-0.7200558509352255,0.0,Autovettura,41.8608,12.5659,2019-07-20 15:00:00
0.01583078162008715,0.8369338674252907,0.0,Autovettura,41.8327,12.4714,2019-07-19 17:05:00
0.01583078162008715,0.8369338674252907,0.0,Autovettura,41.8327,12.4714,2019-07-19 17:05:00
-0.8665293038462374,0.9250235721547854,0.0,Autocarro,41.7978,12.4531,2019-07-20 13:20:00
-0.8665293038462374,0.9250235721547854,0.0,Autovettura,41.7978,12.4531,2019-07-20 13:20:00
-0.8665293038462374,0.9250235721547854,0.0,Autovettura,41.7978,12.4531,2019-07-20 13:20:00
-0.8665293038462374,0.9250235721547854,0.0,Autovettura,41.7978,12.4531,2019-07-20 13:20:00
2.203125530624789,-2.27356190073004,0.0,Motociclo,41.9087,12.5561,2019-07-20 17:27:00
0.01583078162008715,0.8369338674252907,0.0,Autocarro,41.831,12.4685,2019-07-19 10:00:00
0.01583078162008715,0.8369338674252907,0.0,Autovettura,41.831,12.4685,2019-07-19 10:00:00
0.01583078162008715,0.8369338674252907,0.0,Autovettura,41.831,12.4685,2019-07-19 10:00:00
0.9364008834006251,-0.12194764319942726,0.0,Autovettura,41.856,12.5711,2019-07-21 04:40:00
0.9364008834006251,-0.12194764319942726,0.0,Autovettura,41.856,12.5711,2019-07-21 04:40:00
0.29112303342181206,0.5202054169011178,0.0,Autovettura,41.7715,12.4662,2019-07-20 06:15:00
1.363201962553037,1.5721074476605708,0.0,Autocarro,,,2019-07-17 09:25:00
1.363201962553037,1.5721074476605708,0.0,Autovettura,,,2019-07-17 09:25:00
0.4808418770867126,1.6601971523900652,0.0,Autovettura,41.9492,12.5336,2019-07-19 12:50:00
-0.15005700931135033,0.5642502692658651,0.0,Autovettura,41.9492,12.5336,2019-07-19 12:50:00
0.9364008834006251,-0.12194764319942726,0.0,Motociclo,41.8639,12.5481,2019-07-20 06:10:00
0.9364008834006251,-0.12194764319942726,0.0,Autovettura,41.8639,12.5481,2019-07-20 06:10:00
0.01583078162008715,0.8369338674252907,0.0,Autovettura,42.0442,12.5662,2019-07-19 11:35:00
0.01583078162008715,0.8369338674252907,0.0,Autovettura,42.0442,12.5662,2019-07-19 11:35:00
