Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5846614;6;01/03/2022 11:50:00;Strada Urbana;PIAZZALE PRENESTINO;da specificare;;;;fr. civ. 22;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.5275;41.8913;-1;1;Vettura tranviaria;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Esente;
5846614;6;01/03/2022 11:50:00;Strada Urbana;PIAZZALE PRENESTINO;da specificare;;;;fr. civ. 22;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.5275;41.8913;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5846614;6;01/03/2022 11:50:00;Strada Urbana;PIAZZALE PRENESTINO;da specificare;;;;fr. civ. 22;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.5275;41.8913;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5846635;15;01/03/2022 10:25:00;Strada Urbana;VIA PORTUENSE;all'intersezione con;VIA ALESSANDRO BRISSE;VIA ALESSANDRO BRISSE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;;1;0;0;1;12.414;41.8469;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5846635;15;01/03/2022 10:25:00;Strada Urbana;VIA PORTUENSE;all'intersezione con;VIA ALESSANDRO BRISSE;VIA ALESSANDRO BRISSE;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;;1;0;0;1;12.414;41.8469;-1;2;Ciclomotore;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
5846687;12;01/03/2022 09:45:00;Strada Urbana;VIALE DELL'UMANESIMO;all'intersezione con;VIALE DELL'ESPERANTO;VIALE DELL'ESPERANTO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4699;41.8231;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
5846687;12;01/03/2022 09:45:00;Strada Urbana;VIALE DELL'UMANESIMO;all'intersezione con;VIALE DELL'ESPERANTO;VIALE DELL'ESPERANTO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4699;41.8231;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
5846688;13;01/03/2022 10:00:00;Strada Urbana;VIA ANGELO ZOTTOLI;all'intersezione con;LARGO GIROLAMO DA MONTESARCHIO;LARGO GIROLAMO DA MONTESARCHIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;;0;0;0;4;12.3621;41.7835;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5846688;13;01/03/2022 10:00:00;Strada Urbana;VIA ANGELO ZOTTOLI;all'intersezione con;LARGO GIROLAMO DA MONTESARCHIO;LARGO GIROLAMO DA MONTESARCHIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;;0;0;0;4;12.3621;41.7835;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5846688;13;01/03/2022 10:00:00;Strada Urbana;VIA ANGELO ZOTTOLI;all'intersezione con;LARGO GIROLAMO DA MONTESARCHIO;LARGO GIROLAMO DA MONTESARCHIO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;;0;0;0;4;12.3621;41.7835;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
