DataOraIncidente,NumeroIncidenti
2019-01-04,3
2019-01-07,3
2019-01-08,3
2019-01-10,2
2019-01-11,2
2019-01-14,3
2019-01-15,1
2019-01-16,2
2019-01-17,2
2019-01-18,2
2019-01-19,2
2019-01-20,1
2019-01-21,3
2019-01-22,3
2019-01-23,5
2019-01-24,1
2019-01-25,2
2019-01-29,2
2019-01-30,2
2019-01-31,3
2019-02-01,1
2019-02-02,1
2019-02-03,1
2019-02-04,1
2019-02-05,2
2019-02-06,2
2019-02-07,3
2019-02-08,2
2019-02-09,1
2019-02-11,2
2019-02-12,1
2019-02-13,1
2019-02-14,3
2019-02-15,1
2019-02-16,2
2019-02-19,1
2019-02-20,2
2019-02-21,3
2019-02-22,2
2019-02-24,1
2019-02-25,2
2019-02-26,3
2019-02-28,3
2019-03-01,2
2019-03-02,1
2019-03-03,1
2019-03-06,1
2019-03-07,1
2019-03-08,2
2019-03-09,1
2019-03-11,4
2019-03-13,3
2019-03-14,3
2019-03-17,1
2019-03-18,1
2019-03-19,4
2019-03-21,1
2019-03-22,3
2019-03-23,3
2019-03-25,2
2019-03-26,1
2019-03-27,1
2019-03-28,2
2019-03-29,1
2019-03-30,1
2019-03-31,1
2019-04-01,1
2019-04-02,2
2019-04-03,2
2019-04-04,3
2019-04-08,3
2019-04-09,1
2019-04-10,4
2019-04-11,4
2019-04-12,2
2019-04-13,2
2019-04-15,2
2019-04-17,1
2019-04-18,2
2019-04-19,1
2019-04-20,1
2019-04-22,1
2019-04-23,2
2019-04-26,4
2019-04-27,2
2019-04-28,1
2019-04-29,3
2019-04-30,4
2019-05-01,1
2019-05-02,3
2019-05-03,2
2019-05-06,3
2019-05-08,1
2019-05-13,3
2019-05-14,2
2019-05-15,3
2019-05-16,3
2019-05-17,2
2019-05-18,1
2019-05-19,1
2019-05-21,1
2019-05-22,1
2019-05-23,1
2019-05-24,3
2019-05-25,1
2019-05-26,1
2019-05-27,6
2019-05-28,3
2019-05-29,2
2019-05-30,5
2019-05-31,2
2019-06-01,2
2019-06-02,1
2019-06-03,1
2019-06-04,4
2019-06-05,2
2019-06-07,2
2019-06-10,3
2019-06-12,2
2019-06-13,1
2019-06-14,2
2019-06-15,1
2019-06-17,1
2019-06-18,1
2019-06-19,2
2019-06-20,3
2019-06-22,2
2019-06-24,2
2019-06-25,1
2019-06-26,3
2019-06-27,3
2019-06-29,1
2019-06-30,2
2019-07-01,2
2019-07-02,4
2019-07-04,3
2019-07-05,1
2019-07-06,1
2019-07-08,2
2019-07-09,2
2019-07-10,1
2019-07-11,1
2019-07-13,2
2019-07-14,1
2019-07-15,1
2019-07-17,1
2019-07-18,2
2019-07-19,1
2019-07-21,1
2019-07-22,2
2019-07-23,2
2019-07-24,3
2019-07-25,2
2019-07-26,1
2019-07-27,1
2019-07-28,1
2019-07-29,4
2019-08-01,2
2019-08-02,4
2019-08-03,1
2019-08-05,2
2019-08-09,3
2019-08-11,1
2019-08-14,1
2019-08-17,1
2019-08-18,1
2019-08-19,2
2019-08-20,2
2019-08-22,2
2019-08-23,2
2019-08-26,1
2019-08-27,3
2019-08-29,1
2019-09-02,4
2019-09-04,1
2019-09-06,1
2019-09-07,2
2019-09-08,1
2019-09-10,1
2019-09-11,2
2019-09-13,2
2019-09-15,1
2019-09-16,1
2019-09-18,3
2019-09-19,1
2019-09-20,2
2019-09-21,1
2019-09-23,1
2019-09-25,1
2019-09-26,1
2019-09-27,1
2019-09-30,1
2019-10-01,1
2019-10-02,4
2019-10-03,3
2019-10-04,1
2019-10-05,2
2019-10-07,2
2019-10-08,2
2019-10-09,4
2019-10-10,2
2019-10-12,3
2019-10-13,1
2019-10-14,2
2019-10-15,2
2019-10-16,2
2019-10-17,2
2019-10-21,1
2019-10-22,3
2019-10-23,2
2019-10-24,5
2019-10-26,2
2019-10-28,1
2019-10-29,2
2019-10-30,1
2019-10-31,4
2019-11-02,4
2019-11-03,1
2019-11-04,2
2019-11-05,2
2019-11-06,1
2019-11-07,3
2019-11-08,3
2019-11-09,2
2019-11-12,3
2019-11-13,1
2019-11-14,2
2019-11-15,1
2019-11-16,2
2019-11-18,4
2019-11-19,3
2019-11-20,4
2019-11-21,4
2019-11-22,2
2019-11-23,1
2019-11-24,2
2019-11-25,3
2019-11-26,2
2019-11-27,1
2019-11-29,3
2019-12-05,1
2019-12-06,1
2019-12-09,1
2019-12-10,1
2019-12-12,2
2019-12-14,1
2019-12-15,1
2019-12-17,1
2019-12-18,1
2019-12-19,4
2019-12-20,1
2019-12-22,1
2019-12-23,2
2019-12-24,1
2019-12-28,1
2019-12-30,2
